22603,23536,28356,41227,46527,51205,55523,62269
15011,20354,26507,42310,45260,50526,51519,42035
74884,74884,74884,74884,103927,113690,141265,119616
18997,20126,20508,26533,36085,54199,69067,74512
8739,14645,20582,22898,24184,28309,38542,41323
32382,32382,48266,53540,55921,72519,96638,95853
155289,155289,155289,155289,155289,228451,236612,196366
29167,29167,36255,42116,62604,70917,93609,96655
13927,19059,22172,24871,34787,40779,52437,54705
6782,7620,11480,16258,18067,24272,27151,25484
14444,14444,18908,23385,23772,24973,42015,40121
64590,64590,64590,64590,64590,64590,106115,99397
45205,45471,47510,54149,61681,78219,91748,102177
26848,26848,26848,32495,37775,39863,30532,44756
8848,9918,9936,11287,15006,10640,17243,17190
48184,48184,48184,48184,72316,90557,96055,105011
41900,41900,41900,54032,57261,78187,94089,79058
13053,13142,14160,17510,17701,24157,30720,27553
24540,24540,27763,34936,49223,51254,79889,74081
29071,29071,35973,42119,43230,60820,63670,46886
84670,84670,84670,84670,114942,148324,158571,156976
67383,67383,67383,93552,100659,108382,112300,78465
17179,18455,20586,36836,43660,44776,73586,67358
26972,26972,33109,46900,45197,46123,89330,84387
25063,25063,29974,35657,46662,54319,63011,64290
74212,74212,74212,74212,74212,116293,122364,108458
18865,19910,20149,21424,18865,41607,70341,93031
111968,111968,111968,111968,111968,111968,111968,152625
25700,29452,31556,32010,25700,61297,65672,66007
82595,82595,82595,82595,107189,118246,119538,136083
227226,227226,227226,227226,227226,227226,323701,311828
19656,19656,19656,28402,33876,35293,38608,48443
30565,39533,46120,46497,48440,50323,51208,41381
24923,28347,30919,31165,39638,42641,47013,46052
12911,14686,30535,28594,29500,46298,39418,35292
11573,11597,11630,14414,14634,18287,21612,27967
23612,25433,23612,35630,49315,56172,52554,60163
30913,30976,31515,34817,40999,67369,77469,97890
30263,30263,30263,30263,42991,47039,59673,65026
58130,58130,58130,58130,58130,101614,115608,118289
17485,17485,19612,21020,21310,17930,28113,29008
58343,58343,58343,58343,58343,58343,92555,86674
25157,25732,32811,38325,41246,48708,54684,56275
28861,28861,35114,37305,52082,57951,63414,58222
30206,30206,30206,44407,54674,62952,89022,81244
64116,64116,64116,64116,93917,113994,115836,129664
11562,11875,14114,17819,23688,28170,33347,34922
23121,23121,27230,32139,37016,48345,49468,61557
11163,11886,13499,16368,19145,28172,44817,43371
70943,70943,70943,70943,70943,127900,133789,181739
12539,13777,17759,22344,32475,39010,42847,45726
169501,169501,169501,169501,169501,169501,250279,237729
14521,14521,14521,26006,28510,30075,32532,40064
76679,76679,76679,76679,76679,115705,146034,155363
7046,7333,10163,9859,16904,20783,32300,25640
25213,25213,25213,34954,36697,47646,68136,80922
75989,75989,75989,92677,105700,118348,113130,133341
175439,175439,175439,175439,175439,258204,293713,245029
6973,7695,10597,12422,14811,20393,20807,23102
13295,13295,15239,17031,20520,24431,26608,30050
7977,8612,8996,13292,18775,26753,30433,32232
38026,38026,38026,38026,47734,53543,61037,64474
45655,45655,45655,56623,61762,64533,72948,66421
189677,189677,189677,189677,189677,189677,189677,260957
32848,33625,37151,38457,50119,73428,69256,82311
15988,15988,18943,19924,24172,44053,42381,46363
75132,75132,75132,75132,116976,127069,147118,178144
35028,35028,35028,35028,35028,55948,82648,80309
7470,8975,9061,12432,12996,17885,25355,26074
12791,13100,14746,15576,19196,25981,35998,32725
21932,21932,25714,28935,40050,35143,31814,46570
81306,81306,81306,81306,81306,119229,151485,156473
66404,66404,66404,66404,66404,66404,87407,50420
32968,32968,38359,41184,48225,54700,57152,47615
47057,47057,47057,47057,64937,74237,89973,131629
8404,9762,11687,13291,17531,26118,28363,25312
103284,103284,103284,103284,103284,152549,196015,192786
33852,33852,33852,43436,51150,53978,63277,44163
30749,30749,30749,30749,45874,50995,61883,58878
23705,23705,29077,32690,39004,52242,50054,52557
17852,17852,17852,23094,25238,31664,42896,44421
34450,34450,34450,47766,53934,62878,74671,74206
19505,19505,19505,19505,31828,30068,41722,41089
68318,68318,68318,68318,90551,92350,52608,99941
57002,57002,57002,67109,76547,86588,101712,85321
66212,66212,73337,86170,106626,116169,188108,145491
20962,20962,22035,20962,43890,51166,64002,65881
6668,7415,8892,10576,15766,18317,16653,18682
45391,45391,45391,45391,45391,72689,74539,60293
9155,9259,9155,17320,18944,22775,26197,25779
89696,89696,89696,89696,89696,89696,155282,130215
7277,9186,9707,13277,20185,22335,23387,23759
11814,13791,13969,14269,24227,25304,35891,33348
17883,17883,21348,22457,22530,17208,28455,27154
23952,23952,23952,26897,28938,29109,18537,32120
85467,85467,85467,85467,85467,85467,85467,118617
67160,67160,67160,67160,67160,67160,116854,106536
46267,46267,46267,46267,46267,46267,81592,77013
13584,14426,14932,15060,18245,21493,32410,34235
33518,33518,33518,33518,33518,44264,46417,31219
40189,40189,40189,40189,54783,62076,92428,87842
55712,55712,62945,74457,76182,76166,110030,109975
21534,21836,22099,27180,39792,69376,87320,86097
65570,65570,65570,65570,65570,65570,65570,110589
51677,51677,51677,51677,62786,73731,95722,87794
10561,11990,14317,16443,21682,21184,24510,28083
21011,21214,21320,22570,33203,50407,59434,60641
21313,21313,26103,28048,31131,34184,45616,51570
36081,36081,36081,36081,55684,61545,67800,56300
27352,27352,27352,35277,37748,40912,54050,55950
3480,5013,5499,8940,9407,10939,13933,12020
17351,21642,25782,28853,29727,29740,36282,34923
69286,69286,69286,69286,100397,110787,176958,184662
82281,82281,82281,86846,98913,167702,165655,211494
9268,9268,12339,13204,25040,23465,21888,21604
12968,12996,16646,28694,33043,37310,44300,36901
19040,19040,19040,19040,31075,35004,36868,47413
44366,44366,44366,44366,44366,89228,90075,97028
14898,20271,20349,21358,23183,24152,39328,31131
60624,60624,60624,60624,83158,87445,110509,98773
26229,29461,35507,40255,46321,59083,69274,73740
318607,318607,318607,318607,318607,318607,318607,272164
2838,6316,6370,7914,9304,10548,8480,11176
10620,10689,11930,12811,13705,25588,32203,27030
23597,23597,23597,23597,38342,43127,45600,45221
21322,21322,21322,33354,40561,42718,50367,53859
27826,27826,32909,36513,41025,41109,56649,58630
42497,42497,42497,50746,56080,64738,72281,49363
56780,56780,56780,79448,84581,89305,147705,149130
64296,64296,64296,64296,64296,90925,100399,75239
32905,32905,32905,40446,47052,55323,60607,54609
42496,42496,42496,42496,56915,76759,88735,100261
13909,21766,21800,22525,23445,33798,42608,38390
13301,13301,17378,18984,33098,38611,40820,34489
3504,3955,6453,7156,12071,12947,15740,15394
12085,13569,15339,25084,30737,34371,36877,39907
16713,21335,24480,24604,24642,29196,35263,33123
23907,23907,26432,23907,44824,46045,50521,40388
39580,39580,41569,43602,49649,72611,69229,95248
