447,0,364,459
1045,3298,3948,4129
6099,4218,143,7047
0,575,1882,3183
4574,1503,2152,8360
0,0,2253,6322
27033,34127,58011,29611
9112,6038,6859,19783
6462,7064,1260,14454
5086,244,5604,17722
11683,10126,11918,38079
4850,32990,7930,1368
614,1348,2735,2138
8251,17554,13951,17789
3237,4902,644,3789
5258,4056,1422,994
2553,1946,5210,3621
13266,4586,5147,63301
8622,3335,11256,3002
401,1626,2178,6952
866,2069,3065,68
1440,1157,4926,5928
2686,2141,4115,6915
13376,5092,4311,27568
2662,1826,5511,838
3769,13141,1577,1714
18159,15347,724,16653
14035,3330,23999,5462
12330,7581,0,2121
17762,33,34198,67693
1094,1671,4752,12238
8187,130,17938,2451
7524,2504,4449,30219
619,6,448,1454
1781,4057,2929,3935
203,1054,11071,423
0,0,788,476
2342,5158,650,5953
906,2282,10240,8986
244,215,2284,7628
5038,17692,8588,24776
5112,14933,7900,14169
4559,10199,8890,40939
2136,4802,3437,9357
8276,0,82,18395
15365,1814,4867,3102
527,12,5733,11085
2332,2800,6965,204
561,526,8624,799
10093,6357,11342,561
5752,15,6315,3287
2708,4918,2033,7854
25246,22502,8927,60460
7447,2030,1424,4803
4524,302,1193,3680
982,685,7431,2193
4289,4705,1864,23097
7821,1019,16214,10616
2633,979,300,315
11485,6342,5080,1449
0,523,2687,3141
25476,2958,1122,48959
5690,2310,173,7057
28000,12831,13879,11408
11028,1242,4387,35329
3958,2598,528,14072
26699,614,8148,49580
4952,655,565,383
2673,8778,5735,4638
3891,7355,1963,8158
1409,1858,1228,5701
2059,6165,1176,14139
14332,16767,4511,9761
5405,3832,5572,18994
1441,5302,7488,4321
7824,8470,1065,328
3873,2283,3566,6232
6282,8989,2047,2186
567,3770,10286,3117
5210,3576,1883,16332
2444,2241,2627,946
601,2960,2225,2076
524,2573,52,947
2664,512,2054,1057
919,2069,2894,2845
5079,10613,2784,14443
0,1036,4140,4131
2521,3201,1744,3767
1202,0,3736,22605
494,473,787,1104
3017,0,2614,2146
11565,2709,5548,10024
6993,5926,146,9551
12795,21057,19497,10559
1182,369,4315,2321
4065,1968,8700,6876
5478,4540,9038,17399
3690,4502,967,11976
561,928,1433,4572
4471,41,11111,11306
2587,865,1986,586
3223,1400,6169,3573
4147,3321,7459,164
2823,1794,144,1408
17499,5317,9085,15654
0,323,1555,1143
7753,6,4263,6658
4539,2883,3783,593
3211,3367,2936,21565
4944,5172,1915,7936
1259,3531,360,1493
4865,5984,8219,16696
2424,3311,8194,2386
9696,8002,7504,9156
2626,720,4504,4070
3895,3537,4774,575
6538,0,3872,17454
9692,5355,22678,14130
2935,254,7971,11458
0,66,46,36
2112,936,3834,1590
1854,1536,2575,308
0,2446,1506,5227
1117,661,1535,7416
4523,9604,6660,1429
773,870,3474,990
4243,1629,2728,5641
406,396,1136,454
11269,6811,5292,1245
464,637,4030,3821
7706,114,11623,16995
1087,2609,2149,957
5380,2981,3609,7240
5196,5408,319,11707
4501,2025,2365,6500
4449,3286,3729,8608
4163,10998,4284,18813
5934,16397,3978,10467
1837,2910,2550,3697
22788,269,17561,8700
8833,25048,8195,15626
2113,2293,6225,4590
4421,3408,3496,1976
6328,6757,197,274
7074,7624,8579,3533
3724,2348,3133,1112
3472,8819,6901,11397
560,1323,1060,2234
265,2694,5402,7725
2970,3187,4522,8055
1510,3561,1468,6685
409,19,2073,2719
8352,5069,10406,17361
10447,5087,6233,28934
1183,1632,1357,3486
214,323,3103,5195
9150,8829,16791,2485
12321,6951,8035,15491
2326,4087,630,3962
13208,12156,7888,23067
4375,4311,4962,1062
0,2433,5201,72346
4731,2030,4871,5689
4913,5284,2642,16857
11308,7161,1237,3381
772,435,1434,3779
6243,7255,4751,1495
1900,2885,126,4729
1768,5178,2925,4289
4850,2863,2448,2836
329,689,1911,2729
5871,3668,4960,48
2890,2551,4394,9822
876,3008,950,315
44,2373,2098,662
1566,298,3068,900
9106,6848,32893,15794
22419,4678,8604,25076
79,639,1043,1069
