15759,10115,165,14010,31686,59115,80639
2631,2230,1414,3350,12358,5320,18342
1393,15629,20215,2704,9266,4094,21866
3344,7977,11529,1968,5647,6499,8073
3589,311,10348,18591,4786,10038,12782
5252,10414,5423,7872,5890,3659,11769
7605,5000,17461,1240,7703,25250,20136
1391,3109,3811,1591,4653,4021,17749
5772,4512,5126,1797,2911,11663,25065
3794,2158,1290,3192,4616,5679,10986
5276,12969,1343,4329,9017,5430,12813
17130,16931,14448,9136,20115,7634,40086
4081,7695,8668,8949,10337,13541,24834
2322,4161,4678,8738,2795,3771,2610
4802,3703,2058,8411,12091,6727,10070
2092,12061,1843,1123,8500,6248,3510
4685,4466,6201,4317,3476,11370,14944
13359,7960,12496,15403,8176,10403,26140
3265,3648,3309,338,7801,3628,13110
3674,5536,6199,2736,498,5259,4614
2913,3666,2193,4867,6416,7156,8873
3128,3664,9187,2041,4815,6773,12020
3506,3981,7137,10235,5324,11449,34343
139,1894,52,800,3604,6915,4541
4593,9527,6928,4149,8302,26924,68158
9211,5778,2477,5534,8019,19759,23963
457,280,1547,606,1322,2848,3999
8292,23532,18866,5542,2440,21016,15000
10266,9722,3913,13166,17494,17222,29643
3195,2284,2231,332,1956,2662,3848
6500,972,93,2841,7261,11904,16081
1912,5254,1313,1639,806,4233,2225
8660,11289,15058,7036,10434,14343,5661
6472,6557,6923,5693,4501,8799,9587
4355,2768,2265,6664,8490,6135,6968
6817,5576,7750,10131,9781,22070,17617
6688,10303,92,5042,5104,11104,22678
3991,3567,4121,2325,3423,6452,11278
2458,390,1892,4668,6498,7655,7061
4143,3015,7821,7159,8998,6676,6669
5818,5562,3886,7967,13873,7610,15010
12553,3382,5544,8046,12600,14318,4480
4637,6949,7890,14110,10651,11690,20343
3300,4262,4956,4293,3791,7292,17732
6366,6273,1159,5354,10984,5137,1714
10173,1713,2883,2543,3786,8410,26263
2885,884,4985,5663,4818,5770,16388
2719,5316,4832,2748,13214,11792,5147
7081,3588,3874,9561,4333,10954,19795
1246,321,3166,654,6908,2797,9935
6114,2441,2724,2463,4600,5429,34055
3515,699,3802,943,1925,3149,5502
2102,1657,439,1319,2567,6294,6581
3463,0,3660,1774,3984,6869,15199
6460,6965,17219,186,386,3232,14595
9804,7999,13537,9635,13348,5326,22456
5350,4845,7159,2518,6547,6977,14241
195,89,662,2844,2345,3427,6923
7725,10663,16045,9053,2851,14821,4198
3206,7241,6971,4792,8756,6017,8729
5735,6142,10640,11896,11575,3140,10499
7406,5224,10986,3408,4713,13292,3890
2211,5815,2612,5709,4223,8207,11621
4158,5347,1964,13379,7685,10115,5758
4949,16256,10408,14296,15587,12847,11285
7643,420,7153,5500,2300,12696,10311
8128,6668,7014,9719,6495,26024,13167
5609,3000,4474,2598,5376,7121,16692
4001,0,71,334,4627,8032,3546
14945,9636,8662,13700,2254,7528,66163
5245,2901,5151,6039,990,2598,9016
3823,3445,5107,3196,3515,4031,8119
5186,7169,7106,1560,3679,4893,7573
2317,990,3513,3767,1568,2397,7536
2780,3252,2922,6812,9312,7653,12269
17058,18232,10476,170,4218,19659,18720
11956,6962,4083,8282,9663,38109,13820
8643,2273,3703,9802,14066,24456,48516
8847,5532,9430,10503,3383,9539,10325
2459,1521,1075,6400,7446,7554,27283
9020,15876,2101,13721,9553,1284,32135
3872,9941,2608,1440,2034,6604,8405
9486,3565,4050,11979,2479,9769,14994
5997,2598,1855,1903,1669,14488,5858
4093,5556,4278,5212,15633,8571,51098
3206,681,2588,2906,5659,4485,5029
1413,1445,3194,1983,2142,7513,8294
4312,3581,5146,2987,5243,4610,10495
9032,5981,6609,1320,8608,15723,23392
5578,1613,3672,4335,4534,9049,3312
5437,4627,1533,3634,3826,6204,13662
5742,5072,6387,7649,3043,3793,14506
8561,10225,7417,3844,11444,7726,7660
5500,12165,3477,9113,30829,3210,51238
1798,6282,1534,4942,2976,13654,15346
5891,12137,7577,2438,7119,10210,20904
1192,5550,1588,4249,2642,6657,1916
10928,11318,10316,7753,8868,9468,31977
4322,8684,3153,4066,2733,11478,9322
5165,874,7986,4827,6402,4167,8947
3875,5804,4940,3802,8248,4717,9606
5258,5722,6468,7995,3281,8702,14540
6786,2462,5812,3036,2200,4906,3083
7083,8967,7682,4434,6888,5046,18487
3632,4641,5391,2672,12246,9312,23742
41,5180,3225,3349,2092,4594,7471
4691,3519,8609,1881,5305,7281,5266
6965,5037,1958,7084,8039,2937,10603
2879,4759,3552,5390,4094,3837,5909
4321,2156,10632,4613,11431,16635,6843
8991,12571,13853,11803,9999,9920,11522
3392,1479,2967,6614,9146,8109,8632
6086,2810,3015,3654,3357,3465,7671
883,243,3408,4262,4637,11768,17318
