4828,22649
9751,65869
14778,35606
94837,197731
6062,18518
7471,114786
18748,123403
107292,55998
9783,405
122186,244778
51505,269251
37148,78948
13489,62273
10301,110367
3328,17073
41385,516218
23285,83519
146362,215267
21844,116033
106773,62623
17612,46979
30960,649746
24012,34667
22990,58960
27159,20353
12862,43278
2295,14556
11120,11966
114227,166740
54520,77053
28913,67831
41565,177881
3365,73242
13422,6170
84029,699020
13017,379210
106675,899802
51209,16245
2866,15901
63094,106496
15364,27481
6126,26583
7655,9101
10191,7424
27990,47080
6810,17635
7374,43428
5909,68432
8899,177649
10276,30579
6269,54688
11817,22626
16680,33416
24259,364116
62339,103806
44976,93219
59335,141999
8687,6651
37006,257675
14393,109355
14460,28942
69674,914721
21199,65166
7272,77216
14743,23845
15307,61593
16755,17688
12479,26525
34095,463729
118440,81463
31500,134235
25163,24773
31215,100130
209798,209096
9212,24027
11910,35753
120026,102371
12236,51334
14627,4554
25621,36220
6782,27985
23749,104995
41791,922207
13479,47716
569,16374
7971,34008
19372,31731
48106,52430
10791,83976
18395,21276
6014,96578
7572,94760
6818,8166
17926,45224
3046,34831
10869,48143
2564,228026
282756,2943
12983,70279
449096,135896
10187,105275
11664,152934
7694,13716
71831,176062
53182,23742
47896,70828
49803,331500
79926,456364
17039,89554
27835,52249
50385,116503
8992,28159
14612,20867
4384,143390
1148,31873
25134,81842
1428,56749
58965,246551
7030,10640
11111,38358
14651,39121
41045,121210
34885,236945
8642,23246
33016,40252
54539,39973
6592,241581
37241,121985
9489,5738
396203,489115
30759,46318
27242,70043
28501,28614
39443,22071
83428,60470
19923,109788
27766,165181
279518,15553
68875,69888
10546,17870
4140,108139
12562,24115
5701,105784
3756,85262
45271,23606
15651,36971
10801,31265
12852,9536
48922,181938
8087,33364
71253,153872
14014,114234
7086,41282
321,60223
14413,69757
71269,32335
57748,44154
14188,28790
6843,28037
17020,24227
21796,240396
46046,94487
76756,65789
56283,78310
20765,98202
40552,313010
14198,23747
15202,25891
7979,133447
62343,60706
6499,23864
77401,253111
30124,14002
5250,11352
6007,33344
78798,134541
28526,636748
6019,69090
226816,843859
12321,55888
9985,18029
8310,3675
12569,171023
10031,28179
134283,26425
16116,34827
70122,633420
17264,650332
23713,66443
42394,317905
1011,14325
138482,48339
24487,74862
8048,16141
22640,28040
1247,119634
31359,79207
37502,89378
7692,2803
7224,134093
68078,355301
33840,107544
7333,49730
1531,140963
43172,158154
21521,13955
61451,14685
5297,10552
11901,2810
29240,141228
133679,197830
9347,5947
18502,47332
30730,142666
9644,26398
31680,99904
6426,70326
8050,9667
10332,18398
109573,112144
37498,70710
105631,173799
35994,334608
42284,259404
74703,30055
9078,8546
150444,81858
107693,233598
85584,165284
10024,82593
19576,15805
135771,138844
6831,27787
38705,219734
96822,257938
31619,63662
15704,518494
20578,72641
13410,75608
4327,22115
45555,166907
4545,266258
18422,64985
83043,24100
15844,132077
29146,169444
9662,84382
14740,35369
36265,551118
38564,1388235
5705,13425
7605,51358
23966,100165
20640,58585
11242,104708
22615,3319
21202,70870
30779,24164
63046,760488
28820,8015
20443,79752
131750,104934
15198,6796
29464,198019
36695,121545
129332,255902
26361,94313
6017,36122
5503,28335
9086,31958
11508,115972
52089,46966
12342,72852
29131,30869
7584,20615
250995,170404
27758,232661
6865,143418
9799,4390
9980,409398
5316,24698
27047,36061
9143,40306
46551,72079
11339,4777
14164,256742
8849,490722
9554,53856
59279,1042748
9489,38923
26026,211810
159255,222416
59282,42688
24414,28535
208222,716195
22484,3145
2385,138419
9247,23845
22501,122181
29182,69923
43430,110867
38262,71829
37932,192019
18462,45531
37044,160317
21248,231462
14616,8207
31071,206119
29934,40061
27206,36581
10844,406126
47253,303681
42701,240048
38541,268033
32068,118055
36101,40888
16527,10910
31245,35665
34860,273964
9044,6864
8884,45517
43824,69967
22403,130555
11310,66172
5821,29694
148756,461770
4591,145474
14395,253508
261707,109839
1118,13704
61163,515569
11070,52320
10965,44241
14203,163343
37039,122458
3300,33471
6056,63803
18129,5772
4322,58725
47268,307891
7313,46747
33930,5597
13187,63233
25346,83476
7218,36146
40052,14023
80370,45763
5368,69659
28414,254211
19730,51956
20408,181484
6080,33222
1870,26910
3851,58425
3694,55532
38929,66677
11782,8028
3285,34049
246976,780120
59307,271500
24331,89426
25022,39982
12833,41217
15833,39514
52103,354520
9642,25244
91679,272521
28521,95799
73354,249845
71052,197448
16994,28081
88439,769980
13261,21302
107290,144917
5076,35059
48740,151833
10793,5694
24651,64329
11655,18722
3527,9972
21076,70392
3621,18904
47970,315377
13276,83827
143965,22525
40045,389044
232525,567510
15251,56923
11319,40764
17057,14092
9576,281903
121573,98283
16054,84889
43479,224210
8847,69704
54743,74991
2798,18110
62428,19927
12885,63696
8189,114390
19395,47507
3511,164940
13666,13868
17191,59362
5048,26358
10073,34446
7785,78547
3666,152257
25507,102272
5350,74226
29675,41073
7388,333640
9725,212435
182746,97867
256,106744
9718,6291
23185,51245
15334,28861
14329,67389
20565,11564
118283,29816
9083,1355
40558,145998
53665,309916
91335,91910
230253,241606
30289,65420
3331,13977
18626,42638
3737,389553
36475,107290
29255,32931
56130,33973
22302,7830
4333,1269086
42487,1083081
10433,36567
29223,170972
34223,9048
15910,48774
14274,22607
6755,157875
17871,823
14024,78941
4479,350293
10242,449684
6663,10274
15684,15950
21655,106080
21393,58965
38173,2863
14888,106655
12085,7708
15462,192721
29720,84771
48690,39556
10426,69628
25193,107608
17253,6617
36272,131281
37263,111172
47227,180964
37070,1069821
30752,17532
34932,132375
175,134878
103286,300198
7582,40893
5684,29419
91003,43723
20070,39140
28592,33110
5627,47998
80230,658808
19545,56615
10449,15173
63640,85481
10905,432844
14159,27568
44484,388458
71972,185528
124239,274413
38393,394004
491024,247421
41977,67430
21166,19809
9031,94417
12619,59447
6949,40257
15384,579126
187154,947227
7549,116838
13556,115889
28381,8416
38894,61782
64668,118522
21893,22402
9784,27523
25100,141700
41069,85389
15719,1017499
5015,27644
7642,7819
58200,12574
34513,46747
31617,193854
17229,63150
5094,43251
32375,52417
10516,102833
8347,140660
13669,31354
57570,58930
99029,46749
27551,92149
79806,126894
12786,17440
37402,15790
13471,103683
69501,128166
114840,136898
5646,31707
13898,132361
2936,40972
102588,498163
22781,7337
61496,177326
8585,19104
34395,27910
66128,532960
27116,110247
9102,69086
13478,8020
46298,124723
79810,17431
83994,75548
14981,6092
5730,231703
47070,243158
12249,28384
39234,172011
7259,12996
34160,127073
11629,40445
4972,22240
10734,27742
18024,79746
7347,43902
9934,145478
79510,27876
8757,119906
11013,100481
32872,42821
15583,60695
9270,27474
23616,72507
70906,16760
7255,39521
86782,62885
23726,84930
25594,11060
7384,47606
156259,836104
26657,87350
36980,91235
10474,24692
11706,34000
7070,43950
79173,19537
64115,168037
37427,109851
176750,12714
21708,46686
18000,17095
29018,81839
11323,33799
9761,22472
16629,63063
7689,80001
20791,1049317
13544,343223
57779,215613
17598,47070
33071,11197
6995,95763
73751,121954
8989,38930
40346,345746
9988,25927
12366,12762
20451,85452
20535,133177
7134,5897
30015,64152
56906,59830
12676,329913
39641,59932
6231,33376
77327,28395
8565,34047
8225,178525
10178,77082
9492,63089
4086,27721
6285,11229
36223,125451
28622,982016
68696,64315
31532,24669
38593,1147164
63733,120786
7284,30348
3666,17917
36743,48649
34571,7084
9904,47923
4079,339441
29148,12614
18781,164093
13488,142507
18051,53735
13821,147158
146619,902619
14014,259817
17536,175628
34040,24160
5381,36015
9929,348
49974,218627
12112,11339
33913,18131
15904,24584
37466,32323
33723,53136
8186,49153
11538,16373
50397,125869
7543,28599
75828,197726
6881,25068
9128,10986
94091,79999
7573,135214
14318,254654
77347,20293
22429,94876
5321,25638
24982,232908
46552,93295
6048,21025
8497,79044
245682,133557
9547,104494
58381,114525
19636,1278003

