154204,133453,125234,128660,110240,120849,117501,82566,78548
274864,269027,247009,263021,252113,263301,281773,254505,153800
97735,93584,94147,95857,95765,100110,90154,95365,69410
277758,260435,245968,232616,254819,236386,166815,189184,261748
135036,134228,127239,130668,121067,139199,124815,123089,82548
135419,128143,131586,130774,129656,106383,132235,92752,73426
134042,130595,127823,128697,126892,121863,122619,127944,38345
128136,116135,109554,92692,94473,81930,69487,61389,115143
244660,247079,232924,228359,217888,232915,219080,203378,100310
89746,84007,83069,84414,85123,84583,86361,79091,61970
152588,137099,141261,138893,124931,132104,144378,162356,78505
54228,51702,50568,45425,41896,41667,25029,39328,34411
112738,113301,107878,100426,107394,124013,75741,114570,109988
120484,103874,106693,121165,117912,92717,90477,120552,94929
131290,126498,129040,101220,102023,94614,105066,104732,55396
186957,183847,182330,188068,170567,174590,152211,159093,144987
201191,198141,194029,184751,176565,161637,144163,87037,130954
161824,152767,156155,160484,165547,159009,149844,143639,52153
252159,234487,229554,230725,218276,226117,245275,183922,192250
419283,411944,402934,397343,405898,369859,307390,320696,215950
84803,80478,78073,76781,59499,69269,38025,37352,52509
99143,97275,93529,85320,91767,92314,99831,89289,93007
136712,129137,123531,137061,118451,118692,129639,107735,83135
107333,96333,99631,97044,82140,75784,76419,45580,114222
391308,388154,391165,389034,372636,353672,365614,358319,251848
187989,185907,183749,183029,183189,185333,184291,155679,149604
406603,408488,386480,385102,370839,373905,321925,169842,309490
318497,316067,320252,319036,313014,313080,313398,234011,64452
361019,360610,351646,370938,338032,352194,349217,274442,143218
174660,167044,167642,164952,151269,166724,147945,154424,109653
383476,380756,377828,381725,363529,378208,324388,358129,317872
132985,132833,128675,131804,129887,129568,134559,95361,66575
351037,348212,305017,305798,289626,286790,271457,274241,111287
57594,50580,51009,48090,45672,46645,46148,51966,40824
247142,224164,218258,195668,205749,202878,214469,118510,182021
135743,131453,132049,132637,130233,136736,125443,98768,75274
85429,86245,92690,87904,85043,87354,81109,90746,55360
77341,85134,85494,83123,73737,73621,72407,74595,62724
246516,244589,227678,225486,226096,228131,226014,167665,68212
44728,43656,48190,48220,40512,43368,33834,51742,52075
101330,96174,77842,55175,76933,80187,66447,61328,78904
147074,133091,124836,119534,127315,129630,135034,100568,111952
75550,72646,74405,69781,71694,70131,72267,69099,33184
197127,202622,194084,198087,175500,183734,211257,180871,155366
55562,41897,39945,48582,32308,33649,31496,41244,64467
228563,223722,220666,230024,223457,223886,222134,213060,200936
80579,72210,71158,59203,69117,72923,71720,72839,81971
60118,59628,55686,55434,56847,39737,45213,55669,46575
228120,229055,228016,204247,187699,193693,204608,196127,86776
222097,214852,187543,179023,167499,117322,179981,113705,107434
49817,46312,47166,47458,37567,43774,36085,46519,52511
187328,188823,185188,172059,177885,177634,190897,180982,179505
