36860,36860,39838,45342,48704,51530,54200,70069,100868
23023,24704,27516,44075,51619,61181,63898,92370,88177
13816,13816,18855,20156,24108,25336,34555,38111,34253
54902,54902,54902,63083,64700,69172,41996,90239,90283
21062,21062,25457,27431,34616,36532,52925,75062,64567
13537,13537,16075,16495,18282,22357,31585,34193,37384
32286,32286,32286,32286,43836,60230,61721,63250,66204
20869,21782,22333,25282,30847,38493,42310,68284,72856
11199,12233,15115,24835,30927,40095,50558,57690,47795
19658,19658,19658,19658,26019,28330,31265,36444,31694
22038,22038,26322,32568,53254,60166,64873,72384,80273
18229,18229,18229,24410,25063,29963,39096,42750,40664
14328,17075,19987,24799,32371,33410,33286,40593,44173
12375,13146,19112,19748,20516,25127,36609,34412,37306
40390,40390,40390,59520,63438,79711,82216,83895,84113
20905,22415,25335,26260,31166,36062,30674,46979,46473
47935,47935,47935,47935,64364,65361,68946,88177,92270
9602,10794,17116,21462,22040,22666,24557,37717,35494
29816,31697,37139,43006,53325,54170,55153,65343,56209
107578,107578,107578,107578,107578,107578,107578,244364,177176
18252,18252,18252,19366,20515,36561,46938,50640,53307
6944,7604,7865,8417,13910,15939,20081,18338,21497
24492,24492,24492,24492,24492,33125,35224,38074,35166
26768,29226,32778,33381,37486,53488,55474,72470,65424
34111,34111,34111,34111,56749,68401,76686,81944,102941
17648,17648,20932,25388,32200,37845,41785,51488,52343
85793,85793,85793,85793,110005,133676,141491,171411,163628
98241,98241,98241,98241,98241,98241,98241,180529,197448
52728,52728,52728,52728,52728,79555,82100,123253,147351
28576,28576,28576,41030,44995,44751,53932,55776,61313
18240,18565,18977,19156,22039,24066,37214,45340,41719
21960,21960,30775,31609,33460,35635,37892,63637,65270
111103,111103,111103,111103,144051,111103,200954,211158,207155
11897,14947,18004,21119,23857,30251,35416,37673,48627
44566,44566,44566,52667,57245,66277,74860,134708,132619
31815,31815,31815,31815,44222,52715,53361,82428,86044
18862,18862,22267,23042,26768,30081,39446,40102,41014
7006,9695,12708,15256,16483,19755,26942,29923,27388
103226,103226,103226,103226,103226,103226,103226,185679,179522
8268,9530,10870,12138,15993,20415,32253,30384,29510
14319,14696,15911,23899,31139,35332,43392,48563,70473
23122,23122,23711,24959,33159,35019,37092,39784,52903
15816,15816,15816,15816,25395,26394,28251,42220,49382
16204,17848,20093,21601,23881,36648,36084,43357,40286
11163,11322,11790,13885,14363,16257,25977,29209,32636
9519,9585,12240,14222,15930,23131,29709,41688,36955
10228,11014,12044,14552,23603,26405,30050,47007,39022
11850,12927,15544,17354,17929,18554,30403,34358,31035
59638,59638,59638,76806,85103,100281,126203,135823,156237
42616,42616,44818,46907,50313,68659,99131,105604,132497
7996,8111,9705,11757,14965,18686,23479,29690,31474
8292,9320,11571,15946,22254,26986,31302,36082,35513
45595,45595,45595,45595,52931,59241,73129,93864,82845
66898,66898,66898,66898,66898,86942,100013,111360,120476
18558,18834,19951,24424,26238,34098,42475,50542,53583
33573,33573,33573,45603,48035,58362,66956,88876,79144
48384,48384,48384,48384,48384,69594,84181,85262,91451
116707,116707,116707,116707,116707,116707,116707,116707,123021
163658,163658,163658,163658,163658,203706,256124,292376,323595
246936,246936,246936,246936,246936,246936,339099,361249,315046
11201,12021,13398,15670,16787,18651,24714,32360,31321
59495,59495,59495,59495,70612,75088,85787,100471,153319
25409,25409,25409,32501,40960,45205,48743,51069,60894
31065,31065,35294,35906,37269,47810,61732,77995,101538
110842,110842,110842,110842,110842,110842,143882,160745,172031
7964,8013,8521,9094,10435,11036,13740,21386,22648
8156,8477,9040,12362,13747,20759,27360,30192,29066
22884,22884,22884,30135,34962,35468,40308,52620,47926
268353,268353,268353,268353,268353,268353,268353,379813,306500
42079,42079,42079,61711,71214,72844,89090,83645,79130
70014,74545,70014,106907,111270,114283,114380,144390,107195
10287,10385,10598,12988,15502,18424,28312,33162,28580
