78,7189,2514,15464,42422,70035
1303,1020,6446,4927,98974,70819
1498,3411,16579,25839,44602,224969
486,1162,34052,43605,31631,180707
741,3862,7696,828,3701,233304
16490,20790,28536,22927,808,176720
2027,20292,4920,7252,14534,13169
7060,6138,114634,134325,7226,88303
3213,6240,19418,5530,198567,12182
10160,1063,172,3695,3679,1800
4712,14677,26648,628,78764,138075
1275,1079,6991,11250,10694,34012
14863,7523,26593,6375,915,98713
8213,3270,4121,7475,6006,191223
403,6693,25569,50257,28778,66320
13416,3562,11189,881,102494,39137
1316,367,1114,27398,19580,7066
185,2379,4640,32767,85606,117057
7301,6804,8550,215,71206,143103
465,11092,2207,4106,3880,1765
1142,7052,8654,12437,16886,26480
1045,8215,8349,4679,10798,17921
422,20077,531,42656,3504,119515
12655,16323,682,40909,46884,547474
215,25009,28642,6893,6947,26802
2346,26598,544,55966,8080,51553
3321,132,800,7255,11116,159823
14904,15417,29240,157,998,29828
3722,16638,10120,2305,48909,116016
364,16414,28311,29823,15885,49213
1231,5026,35587,13450,13103,144736
2911,5501,2125,5749,78096,294443
2601,4049,7793,3874,21683,21928
18563,4260,7235,16431,156742,36897
1688,8497,5028,7066,1909,11087
10167,4345,29525,29205,93876,19503
1210,4177,24166,13855,56470,82872
8484,1979,14640,5582,1028,19949
1231,35698,8175,421,940,18634
1454,472,40427,11818,4208,45782
1772,1770,11568,5587,727,164569
4648,8483,12738,6639,4517,10024
4885,6988,19977,32225,1785,252700
11025,5910,6604,261,24274,8700
1161,484,12356,14366,55740,144767
1283,6093,4889,5092,53955,354927
9743,2086,6348,26775,15199,127309
1672,4453,16451,6718,79301,16576
2460,219,1561,19698,24500,108361
9680,98712,26306,3234,98559,31678
1226,2341,10862,15959,144540,22130
2505,1559,10776,13639,27237,32175
1344,4719,101306,12158,9707,267357
2192,399,2812,13675,8372,208111
88,1969,16034,9192,71184,130352
3415,9407,4446,13452,16752,8261
1804,3249,3272,17144,23899,6598
133,4923,11262,14117,25393,367363
2092,17381,16714,299,19662,4119
1417,3756,15349,6973,8569,1018
5207,3988,5045,1493,20972,23576
3278,2570,55541,5399,26413,15243
668,8125,9611,24956,30473,42475
3837,586,1412,5507,1483,31415
627,610,1743,48758,83725,144027
2410,8078,4657,1172,16630,63648
1220,947,12077,34291,79706,12178
2646,3364,1275,4639,15936,251460
785,11900,633,1242,4653,72502
15954,4698,1586,2138,29523,4082
906,6516,4941,8809,21006,8135
1157,3849,8319,35680,22950,118483
13423,5345,10548,2026,4311,2783
536,6955,4026,4696,4249,6067
1950,12686,3176,4855,16836,8209
50,493,12185,59337,2867,12878
5032,1425,4477,31390,4939,442361
1335,2014,18360,27953,37220,74491
5358,4065,12349,32511,37380,67823
11251,36376,35330,60362,93691,33941
7612,3665,14270,67409,3144,391304
5556,2736,12863,20274,143304,98627
2961,10008,13817,35875,19348,113769
3004,4636,12536,14950,74030,9663
1120,11054,7282,1978,12599,30461
2250,1249,16762,19450,19301,18063
9786,1115,1637,3889,7729,27978
585,2360,10345,55057,8349,40931
2279,7379,2603,16158,58039,45872
4984,3121,1622,115830,8273,40407
1168,913,1798,11896,21341,92479
6944,19919,18904,50990,143525,55517
3811,892,361,35169,11389,104728
517,2705,22768,7509,37036,6970
727,1764,10071,9111,13980,68339
1820,5619,16297,9311,6753,44458
925,250,942,4218,22326,8428
2160,4906,1718,14777,971,14010
732,215,1343,12254,97814,148388
1602,12571,2184,1760,16563,19285
459,5595,3008,16052,156793,176765
3296,638,7038,457,39214,58659
3232,1199,974,15437,48496,54846
22804,12888,567,52052,23853,17056
739,1889,15608,36012,12346,31827
312,7135,4210,9770,3090,45115
342,214,3346,11048,55306,251026
1480,3932,3778,45822,7169,162712
7442,14559,21380,5713,4527,35245
990,101,3063,8723,27577,38434
134,887,1160,19075,48293,77342
1226,15114,11229,6464,14617,87139
3572,5617,14611,40731,139017,482638
1392,45497,9115,14569,86994,229766
3606,21281,2360,107744,6228,75979
232,2270,5501,2052,46882,54430
1931,1582,252,8969,9843,32363
2854,1143,11754,11859,15864,35871
3516,5969,5649,4797,23476,17377
1022,2126,12193,17271,16433,374111
3524,1465,1262,91863,50905,33026
120,3410,23351,1301,24393,12974
3940,11237,17097,72482,8274,3519
221,10750,2532,14258,25113,79398
6883,3198,397,3310,17058,643
334,5150,8138,7675,32477,81229
5543,6798,34228,8496,51006,201726
2202,1562,16590,62223,7783,271032
22142,574,3842,10179,6707,33432
187,10385,107221,95600,50242,555492
17995,13187,3496,1132,129855,25053
451,1482,11667,42676,27283,3366
236,4811,17984,13658,15789,54990
1992,2082,3263,39350,117800,286181
202,2927,8658,23561,2676,19240
4518,3851,1581,540,9588,136935
1741,3083,5534,11987,107665,150026
831,13611,242,5523,9289,26892
3875,1180,12069,38240,54405,58780
171,6237,11190,21677,25272,53411
2588,3263,8784,353,23641,7628
3466,1942,14027,39565,9777,80410
293,7595,6203,54038,15204,16400
5083,3310,1154,8651,12431,57328
901,4439,5617,8939,149,60654
5747,2061,3869,15839,13017,11694
481,1029,5984,114172,62508,139043
23,2059,18697,16246,64092,54871
3062,3859,12650,23031,6537,139420
2202,3618,433,7881,5555,36911
1256,5087,6532,10566,11328,21542
1461,2116,6505,6623,11395,109457
1062,3397,3611,4311,13334,160574
1635,525,26845,12030,3448,10292
114,7558,17525,27954,51,12756
1181,23983,14189,4201,109959,37742
862,2882,3745,31281,14549,1759
4160,1723,1537,8647,11827,109210
5836,14696,2258,50426,77005,19748
983,20908,309,4220,4516,48855
859,207,6323,11313,13374,22412
896,2452,3118,35739,24736,6715
157,8218,5986,30188,7794,7503
2191,5912,6407,18175,35615,86558
1132,3205,4427,2171,48580,9854
15669,15445,10951,20343,18389,11549
491,2367,5431,6162,72142,378
569,3517,470,42633,12600,3791
6325,763,1559,5208,5080,7976
461,5978,16845,12869,59698,126417
4160,5748,4853,17401,8307,17243
693,6992,9884,2527,27839,205381
16112,23692,9882,1329,17454,30657
1841,2192,55500,26505,95379,66152
1709,826,5630,15687,18980,297223
429,5455,4246,19229,3020,25796
836,10027,11426,24892,5682,83994
328,770,4364,19783,36851,10064
6619,7305,15404,15438,2224,5826
1148,7469,3586,20571,44186,4424
71,5078,39182,9182,53500,87615
4446,3291,10389,5528,21394,26398
102,8611,36806,3065,41563,561
1000,2740,28444,5698,12568,12916
327,322,41681,9904,1232,61734
116,2412,5470,40468,9665,62616
