156857,137993,154667,161189,180626,197183,246390
57098,54934,56102,55258,63188,60179,64013
313874,320103,312120,301737,320018,353599,334823
335772,335501,338204,334917,338646,327123,243478
99713,91351,96365,101536,83248,103800,111993
388735,408558,402936,401105,392238,400465,219587
246193,228099,232430,196083,172726,220061,263227
72964,56889,65977,55961,63162,76058,82597
83099,77820,65440,69079,69184,80714,93009
69771,74897,65260,71783,77969,70122,75533
357772,367091,350652,354743,371218,357396,374489
352726,339415,343351,297153,256354,266239,365805
67877,69320,70375,59072,57398,58795,84895
161944,143823,142168,151233,143945,144301,172542
158759,160185,163216,166081,166059,167575,121796
250851,245019,209448,192927,231344,262796,266752
77031,71212,63427,82545,72098,76020,88194
607219,602733,600508,584445,588774,638779,565898
89170,81886,80683,89234,86747,94274,99375
120840,128668,117455,112967,124669,94946,131962
57248,53516,55890,49350,57833,43333,51190
102060,84082,99608,104814,93740,106590,109384
108724,85230,73191,94724,75224,76104,124480
186145,192040,194099,171571,180896,182391,177547
400126,391951,393099,357611,337638,376435,417919
123103,110920,105729,105416,104041,113051,137982
31617,34338,35084,34637,35000,34870,35825
177245,176775,175573,159740,146637,186413,191194
252251,249426,238295,244851,249517,156801,270909
170545,169837,170838,173541,144516,179923,149322
315034,301012,308733,320897,295800,309463,325942
35642,31913,24080,30350,36397,42080,47913
343880,345730,339746,326347,343640,315566,356236
306877,300269,289230,265273,225112,219384,314772
128597,123670,117449,122817,131204,123491,147465
234844,215977,216981,206114,204689,238630,207139
288630,283715,293759,241106,271946,294483,270072
35057,31380,32385,28206,27041,32970,44042
212138,191092,201342,215812,215128,215498,200658
180292,181009,172378,193452,184145,157745,78915
106086,107792,97568,106902,112564,87391,123611
214599,208045,218750,220211,218580,227180,223975
256596,261978,259019,253352,267841,232354,188829
108631,115866,108440,115947,113665,116403,105838
130826,129506,122363,132806,128371,127647,118696
113339,105845,89170,111460,81597,86864,126708
267643,259383,269193,259871,270062,273936,274775
363012,367406,362389,359240,352354,329221,381773
119818,124385,133499,105960,117702,116596,133058
426811,416837,424460,418521,433558,408261,413054
491442,481769,482314,492331,478401,441569,151360
187328,181351,188226,191825,187311,178088,198361
54315,45347,44297,56735,54629,54824,51714
138384,134151,123440,139362,127266,146873,126624
220154,219384,196989,178629,145953,206132,230075
227954,227208,224599,221936,217644,206464,244092
100621,104494,101918,85604,104001,108621,128589
79719,80504,81063,80761,70835,74537,77241
347655,334197,330671,318869,308118,331334,368895
77351,74261,76088,41326,76646,61541,89063
201766,201963,197984,205553,205911,208748,213631
243745,239970,234892,219099,235503,259285,247490
199240,204270,205027,200219,189231,195155,207249
260861,240534,235263,242867,219341,206265,274619
237067,231479,213845,199772,221551,195569,254810
123060,115563,121747,127132,126975,121123,134450
91489,90467,81075,82957,82957,101569,107349
172259,172830,177612,176030,172473,168252,164548
27317,29939,23882,24893,31218,34016,36800
201613,174665,163263,180756,223210,172129,227266
127644,130021,123938,130613,114692,119842,125968
40669,40429,43430,39200,43115,46434,51430
358684,352786,353259,339106,334833,368076,296966
85530,84210,87000,89183,90694,85109,83771
24809,25218,25350,23748,26627,29749,36738
165829,170222,163327,180208,170105,165496,179034
182044,179514,170752,158241,161977,170580,217816
164053,144496,156144,150501,170099,183856,170242
87183,75191,67393,80778,69217,62827,101360
