2034,12231,10398,14203,14251,22997,63504,3551
10233,15521,5824,16033,8278,10770,486,34526
2707,2589,13853,5027,11421,4642,54423,173533
1705,1174,15422,4865,43716,37935,36341,45431
5442,23571,5515,3153,5008,9108,20399,14503
4609,14868,7349,6062,3249,28374,46212,82572
3959,3920,8152,501,57466,20831,53738,343571
2375,15730,427,15141,51582,66595,18578,29776
6652,7556,5709,3890,19563,34257,24106,19912
1002,4164,11099,17305,17465,9325,1540,6824
528,5253,10543,1100,3067,422,40598,29719
124,6866,2387,2188,1646,10827,9816,164494
178,2277,7705,18311,19538,26614,127984,63109
158,4450,3029,2864,5035,11553,66088,2104
2849,36,916,3090,11202,18854,310,390
3515,12366,7467,9060,547,23664,7511,131758
1438,6194,9217,3824,12917,44067,39187,100694
290,2140,9325,591,4740,16359,25006,31686
2010,1887,2710,40256,6898,79,55733,60897
1110,4538,15592,1803,9329,41229,798,63897
3738,3003,28540,104,3264,31777,5845,222294
193,8895,5974,21068,4462,22109,632,147786
1392,2681,19002,50500,3255,6304,28232,37938
768,5641,16280,16582,2500,1830,85198,70670
367,6528,13009,7154,17401,8521,19376,58779
468,663,821,5655,47799,3316,41169,172632
2423,523,487,3839,44390,7532,45267,56569
54,4275,1799,11800,3090,2194,37803,307423
3906,4320,1085,173,38111,1065,13299,72930
14,4955,10758,10287,3954,57309,207316,17701
471,92,9527,8155,17998,2346,33614,721156
3434,1883,6332,5535,1405,6882,40874,29510
13846,2842,954,4441,4824,2536,2176,72854
3763,7301,606,11416,13572,75099,861,14873
2887,21155,19894,2086,2798,10038,28330,3725
45,22,5986,632,1882,14081,25880,15002
2055,200,27840,1892,19226,10576,53419,9220
31,1051,7577,1941,90895,22106,52444,79989
179,3870,3831,7424,10449,131,29506,72021
2775,4538,2099,17913,4378,4072,17085,144264
1032,1340,3956,816,7327,61159,7841,6439
241,5045,1653,10523,6461,2852,986,163202
542,9419,16395,8959,3820,13343,16270,53433
1791,3048,4548,11003,16824,673,93127,5778
3244,885,9114,2895,16731,24278,36530,68242
3589,8554,15831,2666,447,403,11883,178918
954,2420,10815,5301,4926,11534,11354,34585
4657,969,4050,5530,3767,33383,51800,18260
1762,1278,12978,5750,6663,29914,33951,21370
2426,4196,6513,1987,22195,27082,14656,230307
3223,6082,13747,15487,10718,32673,23501,2132
676,3761,21941,1255,1487,38547,24723,446872
2433,3883,9674,2517,5232,5642,2978,42783
2839,3117,13536,2093,2308,2578,207790,74483
613,8781,730,16061,9608,4086,15713,13197
2067,3395,4511,4017,3831,5515,42824,91826
5469,12419,596,12828,8999,29627,231285,45689
1890,1689,3684,20159,20459,67473,88274,426936
1759,7029,4241,6450,13102,790,5681,16192
602,1902,4119,8843,2756,16026,39171,4221
1688,1009,10621,11030,11010,19664,8955,21775
4093,308,1398,6718,6046,9473,106845,6517
212,11307,1259,1998,7023,4675,6583,138871
100,820,975,5132,26279,14229,8001,522776
1184,11817,4890,14448,67168,16554,82406,34624
1608,2117,2670,4008,15316,34631,44582,3062
2206,3077,6206,18905,15839,19037,26952,211308
37,1959,6404,4079,12052,111,89786,55505
3141,255,8195,1294,1629,22098,12313,20133
736,4088,1776,2188,9652,15887,17664,30299
692,4914,2015,17579,5668,339,46785,9624
2000,1597,4270,260,9768,15153,62657,200877
1329,425,64,245,3039,16142,9802,160197
862,2603,3013,3272,18941,2013,6149,80571
1273,5899,400,2018,14180,9972,32372,145672
1761,3296,6289,87,12192,13323,3449,20765
2383,2057,8296,24149,10147,28325,26114,273277
29,5998,3798,7117,7236,4229,12636,75642
2027,6417,3831,532,677,17858,15898,78954
2201,4234,1023,17257,4754,16433,2374,67378
851,2929,3015,1958,12586,12904,9821,40155
1052,2417,5625,10619,16542,15013,20290,93399
2041,3344,4099,616,7454,43710,9452,2549
1301,2223,1999,15562,4466,5918,162195,1392
1436,660,7896,11783,21630,10501,77032,145917
1009,3366,36636,2574,85280,997,150437,134309
25,1095,4560,22274,8993,12228,20552,59397
1709,1758,4382,20624,7115,1038,10775,3871
1169,3340,1330,8056,5809,4122,219,116426
105,1658,10193,4134,1948,20697,691,16876
467,1650,21859,3413,13,30216,1940,178467
