138954,148247,137814,364109
10144,23923,34551,41126
41741,57180,129715,58054
14549,18079,42152,23252
28126,31038,40288,70798
42520,121289,67133,89668
185125,243031,436484,716095
51098,88213,152456,178016
92076,86533,144636,387328
97537,108189,131802,335758
63306,71331,118282,121588
182689,192590,180966,563983
53531,51510,46284,177175
22276,68128,108857,67607
12920,18712,45848,51518
113448,118736,153417,395672
10006,18765,32002,53706
122634,127582,302054,347959
49714,56957,86890,162444
11036,23565,24745,28168
76173,95543,78710,291290
16435,25146,39618,26075
34967,44879,68812,126536
115495,140557,117746,353559
68330,68666,71907,274352
36731,43723,73629,143574
133587,145369,282782,570993
102325,105045,160314,374508
74180,89295,93591,181381
101609,103125,252054,348142
33684,28211,26480,29452
117107,155441,181929,451515
113907,120915,189842,428475
7382,17156,13848,26770
15392,24466,27990,48790
29433,36670,38792,21231
11522,5280,5494,6003
15977,21939,56502,23436
15500,43581,40462,64753
18092,28081,25491,28459
76522,92836,127326,304063
85976,102283,141731,272436
55042,64826,151372,264226
24664,27948,73781,55072
36525,59905,121502,55402
124139,147944,167281,383492
181023,202523,198867,866719
53463,56617,68382,159213
22610,38934,49628,27429
86606,103991,159575,402988
28460,28211,65277,53908
29816,34985,47954,101263
261893,274461,358901,949173
23995,26311,27127,68153
10037,22275,13547,16131
46001,45609,107637,67750
73823,60915,81764,178776
34390,83712,61370,51947
62125,65162,76125,205827
59701,62090,194398,204374
19978,30275,62169,25404
125134,111004,450829,503460
66018,71511,171295,74498
73852,174326,114415,160886
47093,105624,93660,115705
30415,60279,124832,79918
74405,156695,325005,261201
87923,87237,85479,227830
23830,72262,71145,124411
22583,30332,37180,70593
13220,22815,27013,19796
29256,46081,57928,116100
41003,43150,124529,116246
81513,78851,118266,316507
13666,24681,27401,21711
102972,110832,122125,249726
12957,27506,32048,19545
19101,37467,75981,108314
23177,45720,50620,45316
29154,41759,85077,51829
25853,33661,40409,134368
36126,30171,27881,93455
14775,14495,38492,23543
22414,27950,40513,73966
10821,12519,16650,23020
36798,40562,128119,92875
12362,11461,12782,14424
28473,27270,47720,85978
37541,57936,92758,154529
14439,13267,20146,39884
28998,45060,55471,145245
171483,162630,230515,526179
38061,47674,123365,95875
56354,90362,157265,108955
17865,46217,68738,101592
27539,41033,98047,96752
26961,26133,41310,72763
22782,24861,81858,74509
16229,29300,46513,47203
30773,71650,98390,121148
24610,24812,25178,57830
12009,34570,31790,54861
423675,434321,430331,1145177
31810,39389,116853,90923
36150,94428,58844,125803
42224,46693,47600,114328
16218,41710,35841,26815
45932,102929,147368,66943
35365,41714,79732,87681
15452,35728,25304,50797
33480,31490,91390,56202
70291,78677,90410,203230
76556,93921,103935,232398
21776,40685,69096,72631
14126,36475,28614,53705
31570,33557,43328,102500
21604,68083,50574,70188
29171,89970,107247,74772
74241,92837,104649,202135
19536,38276,25708,82339
24406,27268,52349,41944
23776,23916,74779,46503
19612,16613,25616,27721
10022,21335,16284,29544
49143,74604,119155,62070
13536,14673,19470,37914
81727,87414,85116,315530
12073,20979,21164,46019
19182,25115,62830,78796
16967,14159,37305,24016
128565,168907,203328,494416
27374,25280,35089,76330
15715,16545,33347,53229
22326,21361,59718,71133
20034,25442,38035,97805
47080,40884,56153,124666
31951,82167,68076,167040
95085,178316,249846,444197
36641,45097,53685,125266
211203,257105,262196,773010
49101,95295,169677,229642
16288,23089,44901,23407
56882,53850,78512,185195
76702,76835,141968,303865
115909,104670,157066,335533
20334,20417,28836,68427
14076,21016,50389,63668
7675,14783,13213,9348
22911,22885,51439,89662
20033,23736,39829,52204
15591,28386,62671,41165
7472,19788,39172,26263
82605,98342,128527,313496
73645,161680,206188,113525
9517,8051,16217,17893
16104,42243,29194,32833
188094,199815,240335,851217
367368,375819,479425,1217852
11951,11500,28196,28325
70442,69314,174721,248230
173560,173546,191249,481485
128721,188598,424021,294381
33150,55895,56350,137074
23619,50958,49113,65767
42752,32559,71734,69559
9929,17753,10780,9536
27975,28790,43173,89958
14687,13925,35727,37970
26549,65635,106568,65587
14771,31316,24667,33085
9692,10633,10332,9684
69253,115425,223601,115603
17902,21589,36969,54032
17373,18320,18675,45290
67858,70064,75411,182236
15920,14555,17058,36409
45239,48184,140050,119762
111307,159210,187878,354829
16802,27617,42634,71309
17980,28245,58152,70398
21322,38715,32729,68485
81179,83687,222313,101908
23210,44412,89313,79230
21151,40605,53716,102741
7255,17370,13812,9191
30367,18722,56761,19840
18220,37732,76224,62962
46232,128006,104963,217831
226580,291755,287779,680596
6831,22233,22962,16773
54151,68270,108340,252483
8896,23688,33157,15851
20382,54607,72938,69048
31998,72782,100392,119872
13378,31155,43222,53117
337996,338042,373638,932907
94727,100672,259060,168018
13243,20725,32394,27254
23264,23175,57551,43787
15450,11131,38730,30766
19765,32085,47748,69737
11017,11882,28680,45248
85453,89663,86315,327624
48530,48969,74957,136272
24324,21220,31713,57873
8420,13112,16187,33756
39330,48475,127349,104705
