1289,909,5552,3099,5129,9243,2402,53296,98145
4633,2638,43116,13218,41507,6985,2479,55771,61027
131,7044,3494,9561,3751,701,10096,13701,31860
806,869,9027,3602,271,46739,132797,16461,23748
1090,4221,5368,4571,20378,2367,23026,29544,50374
142,2895,518,5358,9242,35795,3814,23818,13994
765,283,9031,4552,2170,18321,3968,3350,91750
1176,1556,4900,7866,25941,1265,28720,59536,29548
2730,4211,5098,36610,14914,18444,26679,1924,22521
223,1254,1636,5953,3116,4093,4675,14479,42847
777,8776,3354,16687,23681,10210,17935,47,75170
487,1048,5298,1821,11502,3654,8917,6625,41833
3093,3640,1498,26224,6144,2116,33952,14896,5927
758,15696,1773,1236,11301,31857,9816,2333,14691
3720,4444,3690,11560,5754,25424,4409,2700,101862
1665,4577,7288,3122,4464,15072,50689,12623,11126
1076,2032,5788,5729,231,12159,421,109449,80827
1759,15974,11580,1644,1800,5136,1720,17511,22385
1404,5942,17122,10035,17445,2525,2678,92511,3110
746,297,1699,2038,6868,270,100543,121490,252260
732,646,39,374,16971,12262,9527,18509,47982
1795,712,1392,19669,1882,12115,3047,11842,5631
427,49,493,90,11867,4759,239,13070,63371
3332,4795,1583,2321,11928,25550,2023,76191,12720
905,1067,3272,14260,29019,38470,8520,24369,92523
977,3253,4604,8990,7773,6730,11598,43213,14969
3111,697,11076,5305,17123,14327,14423,273624,42192
4227,6728,3095,3357,5479,3410,11448,32045,290322
1878,1116,5327,92,24131,6249,1526,116408,178065
432,4004,9848,4337,5481,253,14563,7190,73511
402,1012,34,7074,3177,17151,65631,16667,21654
4432,4367,1257,4793,5421,837,4851,46358,66242
1365,1990,10912,16550,8016,51625,10741,19531,287948
7720,13,7104,6710,554,13583,5694,5297,36315
1154,1151,6799,11888,5470,31121,2840,139149,90476
839,5238,6155,3508,5170,1367,4137,54767,84517
3113,1227,876,5055,5189,3963,13103,3578,45881
6512,409,6000,3295,8842,4824,16357,19547,132
83,603,2020,6280,5146,15582,12170,29943,238790
3217,3177,16,4539,12009,7096,22805,4722,7836
961,2028,7730,26172,8425,9165,9129,27207,41768
355,253,1255,23946,5216,4078,19049,56195,16706
99,703,2862,6028,6104,2448,7582,10848,54435
4122,1656,4420,3371,45120,7071,1592,19056,28378
322,937,5093,767,4952,5375,29250,24689,7135
132,3853,10529,4212,2433,13900,11681,21559,21507
1838,2876,1748,20845,3743,5268,20867,30305,10865
1490,3507,2219,1962,4161,27080,12310,1245,19955
3167,3311,4608,4636,36357,13272,16516,18018,176990
872,217,1986,7604,7009,83027,16199,3370,132914
305,3886,1114,7997,7731,6895,18635,12053,10414
2383,5137,78,21818,11149,14594,1319,22058,19969
168,1525,1725,3688,8237,42553,118652,16062,49366
473,75,4175,5489,9453,3828,32045,4489,185775
343,2916,11718,4409,812,21590,22868,44656,30347
2009,5497,6998,5518,2223,24738,88947,11454,39693
314,3466,281,9142,6090,16295,2083,7013,146457
620,3837,1350,4185,7990,1527,2963,4380,280350
1236,1785,2572,12299,375,24833,199731,53216,514182
703,3778,1954,11117,10328,28669,12092,68104,715423
1235,1876,6018,2630,4435,1625,24978,9470,21445
392,1866,7444,2120,8812,2678,39333,45443,170232
3238,5727,7591,4321,3715,9352,4092,962,71514
1566,2347,750,4504,7096,14661,24455,40106,84249
1621,2886,3890,2522,9993,860,9098,37171,239045
115,1331,1392,4364,159,5346,12322,22290,15973
765,1699,8359,3573,4487,18572,19677,15610,1832
1195,2904,5341,5065,1210,450,63802,11252,21516
826,953,1167,1660,14824,9904,56344,35555,760770
3356,6402,8159,6242,13256,5386,12681,4006,97857
4101,8071,30357,3230,15702,257,3061,82637,146681
270,240,5466,6220,6851,7545,30674,4742,19204
