183883,187570,180963,179087,192046,190187,194379,132830
426002,421903,414642,418325,405872,384375,354756,97942
205632,203904,212283,196622,193992,106745,137244,235404
212118,197338,187864,180790,212459,216572,204268,202687
196345,197902,202737,181912,199492,204495,202099,184749
174274,170776,173312,164348,145377,159880,165352,189041
407465,370951,362318,342478,345916,322290,335536,439767
149910,153689,149053,132392,150980,149779,148478,177735
88397,79481,81915,64593,78746,73939,88899,106703
94312,96666,101442,99087,97775,93066,98722,82795
75402,71948,80957,69627,76722,70174,82015,80370
158508,161424,158795,156873,151752,145286,138398,170399
256999,243461,214252,202489,199692,222286,264855,244817
83204,78828,87172,79812,64230,86658,88462,85284
24525,22291,21276,21096,29294,32222,32489,32825
231678,236455,229500,229501,233260,237235,218558,179882
200568,200385,210473,200235,211121,228519,204788,229239
78410,82296,78763,87141,81118,89061,86327,95612
136875,140084,136206,146462,138693,131002,125099,151103
140976,139996,125728,119598,127812,144177,111445,154989
284209,279018,290361,270941,293217,296799,276299,268365
154039,157754,157272,127268,87895,133744,96220,173866
276878,287227,293378,292942,268591,295601,280529,240833
307601,295572,292278,299621,294529,291838,312940,182839
102438,99452,94721,101419,95303,97853,92669,117096
268287,262941,255280,240384,273878,241147,247749,270541
149385,142112,149645,147005,159301,158421,169323,148442
399433,391332,377024,382476,368114,385387,370686,411389
264953,266771,263719,267793,270649,267445,232009,123370
266199,249327,219919,246941,192910,183069,271896,276189
732133,720216,726660,708009,706025,670698,624319,749699
70643,68234,69813,68763,56507,57097,67770,83593
142951,141732,138591,145450,137992,133113,140515,150183
196243,194734,184788,211007,206729,208957,170077,113521
310271,311631,297520,303683,296932,269350,281641,83794
43535,37551,40767,31370,31343,29107,41636,55500
134857,131054,138049,125179,128355,134759,128560,111445
378281,339251,341587,320128,364698,358871,386256,322608
179243,181593,174945,180290,177243,176211,181977,194091
200341,199277,195452,200425,203314,201067,205948,184473
290357,287404,285346,273266,292140,291426,268823,270240
226232,226863,223015,230496,223201,222932,207637,241018
140990,134404,141489,149090,137644,134657,149675,152506
116597,112364,99069,117576,113213,96208,122952,125637
133274,130118,128620,119039,106791,73787,84215,146093
190367,181236,189251,188640,171914,166583,168468,202365
193066,194739,196530,201753,194852,203249,203972,199903
96486,88349,90100,95035,76053,85879,101676,107268
368297,369856,378674,368367,376804,376571,368167,103604
272882,271635,269509,259234,264384,268676,254288,285662
134123,138754,140789,136056,123570,141294,141103,105015
490516,480433,444681,442997,391455,432975,412109,499851
450125,445760,451858,444850,446603,444760,435921,353078
261274,262097,260376,254118,239984,222885,234626,276729
102581,109902,106141,110922,111601,109923,108499,104358
135448,134520,132490,133674,132254,100961,133174,145659
403086,396177,383621,408248,376268,400846,415308,316194
550021,547620,507830,488909,492134,390885,358733,564203
90282,96009,96532,93283,99481,86876,103775,94005
166056,164760,166326,171546,155683,170654,168054,166253
113188,113907,120451,118455,117432,119000,123828,124216
255040,249709,244308,256325,255449,249934,254381,179792
511275,515777,511125,500959,506397,500529,496968,523081
511008,509751,499476,498354,485864,490050,463621,520916
241864,225587,243330,239488,250781,222762,255574,207589
122850,127671,130129,126788,113882,120847,136449,97083
252926,253766,247214,228886,207173,227921,218737,266930
137495,135222,126583,126276,133126,114759,129269,149462
121259,113970,119813,114411,121184,126266,126455,118246
76682,80880,81196,83660,85049,87668,91711,80988
256604,252999,253843,262019,249472,257999,259996,209618
278660,276036,275500,273502,249098,213163,242104,288880
147157,145544,149198,139820,132261,116724,145544,161934
103673,101072,86463,83819,89915,53093,59053,112951
182738,178835,175170,166129,149035,152106,171086,191641
158297,152994,157711,152379,158687,152984,138973,160706
366507,352573,360294,352926,345849,366386,372262,342909
118875,115098,118566,124849,111265,108600,120460,127631
164320,160558,162978,155044,142396,150944,165510,163934
88137,85801,80749,75396,73161,85801,70131,104113
126978,128193,124855,126683,123791,125323,133658,130137
136760,134874,133161,115087,135548,119157,121802,147768
80750,77778,83371,77618,82999,83753,80358,74397
148302,135660,121389,140809,130966,103168,160894,162081
275998,273575,280722,239458,239652,262936,290978,266996
427040,414548,435049,413334,450189,424243,441054,387866
103212,98181,91255,104601,68776,56851,75914,115187
185164,184546,185058,187558,173337,183732,176731,163169
322626,323785,318994,319561,323641,314186,308048,325512
70781,70467,69874,68459,65229,74788,56109,61739
197765,187484,199226,197556,195450,200454,183160,217342
51619,45288,47182,48203,48739,49989,50299,50083
155504,151897,152038,144497,159416,130447,139805,130222
122906,113358,123585,118787,110300,123951,125786,122778
132465,129120,130499,128641,130925,131297,135703,111016
234963,229999,230728,211778,223869,209477,237843,258363
165641,164084,161500,167225,161609,160070,134576,181720
107338,106991,108564,107055,105737,105294,99728,116055
106701,115410,101193,112273,126430,112768,115172,107606
104441,107303,110820,108500,103294,113397,83620,118153
170747,171336,172343,162088,159302,125100,137671,186417
216429,210725,184666,195207,173557,202206,187930,234411
166192,156773,153847,145337,130074,129821,142952,185822
194919,187061,185471,182071,176997,171440,187310,206224
249195,247326,239879,234487,223205,253849,240952,259123
46040,39371,43317,34459,43317,29724,40981,54574
195388,183635,203142,198712,197272,202236,182307,213865
350795,340790,338613,340156,348825,352820,316173,307661
268146,271107,263152,261698,261976,272014,244978,267529
158029,154818,159129,149569,148993,160280,163423,167443
132338,128949,135284,135254,129187,132149,129773,135065
196696,193326,191794,185843,193359,187010,195899,195004
362678,346829,351769,342385,324882,283901,346893,389386
345618,326496,318472,289320,288362,291004,298727,361204
219075,219971,214520,220745,221873,210262,200905,154299
135254,121029,119415,139230,137556,118727,131931,122988
159852,164018,159596,160856,164281,158205,159800,144435
149653,143276,147823,138501,144886,145495,136797,159220
342479,342587,332928,338297,344285,337271,341259,343664
189296,192879,183025,178701,193860,194562,190036,180798
125623,116217,113059,109068,99618,99299,91054,140252
841752,821247,810647,801268,801180,756295,728686,851737
16061,15341,18557,14453,19201,18191,23965,24257
59578,54553,46389,42752,57639,54402,54314,71516
127003,131590,125971,130117,120601,131986,111209,133735
91510,86767,89272,88436,90641,83570,92510,93205
193331,196762,180117,177083,188975,181369,204058,189974
110693,109848,110225,98147,82898,84816,103232,124305
287403,273274,268726,265709,260549,277128,302583,303122
130409,121224,126621,121718,112462,117790,96218,142634
216422,223565,216832,218426,232375,212613,221564,225247
194222,197193,194934,195502,189321,200867,193104,157671
278887,265808,280438,264753,286021,281714,254634,271861
63881,66831,60153,70392,66775,59078,71178,77800
335836,334851,337333,338501,336767,333705,326969,297743
79424,73916,80317,79075,79499,79929,83208,86620
78771,70144,71102,73924,76180,81834,76836,71777
111172,109374,113329,106440,96715,113763,101904,116428
172780,153981,152727,159743,138533,168418,179937,188013
30249,29183,31783,31905,30766,27951,36963,35824
76978,83510,80088,80965,84178,83070,86297,86621
131775,139662,123850,123251,135889,135433,129989,141048
25033,25058,27557,26366,28123,26660,31469,32555
134189,133159,129501,134088,130746,127590,105030,149919
142524,121042,123143,103727,99199,123917,123917,160038
179586,176049,171002,151103,169065,183143,130161,126652
187984,183054,187194,183353,172119,178706,189515,177881
116095,95028,98303,91015,99225,105780,118160,120727
119896,120514,117956,121842,124328,123085,113358,122370
40399,35358,38233,40108,41051,41883,47946,47114
63292,67236,49533,66316,59315,67975,46929,72647
149304,157480,147041,150004,157008,143681,160312,138007
397036,385778,376451,337793,323346,293876,327985,419456
165067,165927,154030,156191,157315,170985,162128,123480
310291,311636,293922,304944,309917,305167,321219,260491
319599,320756,321591,323743,315529,322795,308867,267107
439936,433837,438780,442077,438424,431965,451128,439372
58052,59613,60573,45353,42923,36457,46377,69013
126907,121742,133855,118468,131053,125509,135774,109508
152627,154236,145676,149581,142772,161821,157055,155031
223644,220966,219941,223940,207622,210516,230988,232127
139796,137907,135772,124248,134949,123885,127206,157179
130289,135455,145884,131650,127895,125912,151103,143460
147756,148854,145016,133313,161909,153403,169073,171062
142331,143371,142567,137664,142039,146233,130472,156951
251123,249806,247634,209870,250995,236766,206509,268650
383290,391108,397999,368998,400769,367267,315120,301377
227542,229788,228923,227911,234575,230771,227212,235587
137452,141220,131541,138577,134715,145883,135627,130788
42988,37405,32930,30916,33405,29907,28508,52690
56695,58336,60323,58648,62996,57091,63183,62484
175316,160760,146389,151406,148873,158827,169901,185967
166894,159368,161542,162699,154571,134130,149277,180272
85838,81642,80067,74754,46723,69915,84964,103626
237434,230004,236878,239225,226550,232538,236667,205010
126700,122585,121146,117210,95354,110003,77372,140717
202310,202486,181714,191898,196346,201967,186283,156290
199270,198912,197571,195944,191205,213812,198403,157906
638314,634077,630390,639357,622989,622570,454542,651585
150384,140137,160943,127869,124564,146267,146220,180216
152557,152001,130391,119678,110859,126710,128532,169941
309525,303545,303600,294308,265469,290363,265253,320045
141303,143731,143837,140175,145204,145993,138311,148802
126133,130106,125591,132512,131515,130591,114864,118991
430663,429500,380924,399152,345360,314478,317584,457983
86066,85821,86715,84889,86193,89704,94564,79752
434611,432607,429305,432705,429358,398255,388796,462260
105807,103801,108472,101353,108406,105405,97640,117590
38392,41589,38228,36372,31868,24333,31868,50228
91528,91952,80948,81392,84948,94612,97018,101748
181834,172082,181951,175137,167395,179772,182694,189539
66232,61703,61536,63342,60177,68784,60149,71191
561748,560306,548964,544889,523798,526404,346456,572653
167183,169210,180778,170294,171577,174402,176341,192043
291116,282893,289286,298763,278729,295292,275578,249202
193877,186047,195551,184433,187126,198096,201642,194311
91754,93253,95416,89805,90718,98391,95099,96253
355869,363759,351370,358775,292855,256508,283525,366070
108766,107604,107298,110782,102354,83625,92245,119915
169111,172582,175202,173277,167198,170642,173364,185102
94798,89682,87074,83659,94381,71061,94676,102046
116599,121689,114219,102509,99109,116721,127501,122704
223952,202447,215169,188471,194437,195536,189608,239914
123612,119536,122135,122755,133053,118916,128637,130322
99688,93513,81436,91117,51728,42871,71329,117311
125243,126206,127252,121597,120872,86769,74598,136745
313011,307920,320043,316155,312350,319086,319303,306214
392447,392031,388609,387904,366603,334198,394502,401047
278525,279720,277427,260385,239819,228706,292000,238194
156138,147479,156314,135143,115656,161756,144045,141619
30591,27251,25994,25271,25210,21512,27263,38289
159699,158444,160172,155054,160133,159046,144475,153928
283387,285004,283646,280354,283956,198181,233201,294854
35340,33554,34320,34320,22300,28708,24226,43262
72247,73940,73470,76396,69106,69585,67489,80289
65178,61039,47934,62311,61253,62846,67566,86635
193444,194359,191774,172436,176589,172535,208200,192818
167078,159616,156575,150179,159649,163576,160724,170628
117432,116580,117480,115995,103624,98401,113847,71495
224721,209967,209617,211277,204795,232491,203446,195649
153752,151898,153908,155902,157064,147146,150908,139328
226558,230060,231235,233217,216349,215828,219062,217822
434858,432719,400535,390188,400183,382821,410701,446453
74745,74686,70996,71102,74745,70531,72044,84774
241234,243441,224558,228845,235469,220648,237198,253473
415092,407340,405730,402312,390517,389225,302123,430386
47947,53371,49239,45236,53379,53713,58858,58866
512685,511077,500340,486299,476542,432278,427174,529217
293835,286370,285275,288693,271880,265719,303670,244755
62392,62118,64017,63116,54486,54486,55257,76342
132377,132208,123934,108073,137391,125418,146420,147250
368253,357522,349411,335941,369148,340670,381410,310514
66647,63165,56102,53504,53518,52009,61586,76487
220002,214035,219499,219798,219601,221056,220313,231101
68907,73359,73218,56338,64857,70385,61247,78682
61519,54509,55841,59152,56852,59775,57151,47956
68608,57964,49443,57310,56542,54887,57310,82944
98477,96728,101209,96818,105128,101949,95976,97548
267210,255482,229271,207610,203801,184001,182049,291091
255524,251768,245250,255367,254486,253969,233362,267308
126736,125019,125951,125786,127413,120639,125162,134370
89455,88221,89602,82533,63038,76060,75879,113440
64602,62744,58198,66375,62243,70720,76749,78650
67979,65493,50465,51717,45435,42465,64922,79639
52762,55144,51343,57259,53549,58802,54283,64770
254257,254551,258988,260137,258845,255436,235643,212592
67890,66235,62767,55838,43646,59729,70024,82334
190281,186893,187664,187552,185264,192239,194558,147462
127820,129015,121529,122397,136468,131514,124266,138791
90653,86589,87436,77695,74954,69303,56821,100184
368199,361708,365558,370828,364929,371751,339126,343927
116603,117870,104417,80686,89140,68700,89140,133319
196959,178451,187597,183450,182968,175162,178267,211150
85580,85002,78582,74694,74617,71221,91287,100574
171570,167983,167030,158946,161805,143982,173155,183233
159554,150974,147210,151961,151586,147362,160955,144943
65668,65858,65153,57159,61669,57698,71426,65842
141118,138302,135585,137847,132683,139022,155433,118617
36578,40283,39671,41380,42811,43614,37909,45962
296536,288304,286349,298131,280159,289447,240027,309227
210498,211657,182083,207349,213942,220804,211475,228845
482783,458243,461547,468719,450495,380596,384465,494123
67606,66369,65888,68100,57337,73126,74367,82089
274279,277505,270722,275763,276320,277937,276985,258671
140141,146269,124494,128250,132618,136790,148154,138388
68907,58660,77765,62125,57887,60037,44700,85765
180688,181445,179414,176107,177489,180065,179005,187657
119013,116977,115929,114987,104859,84360,93250,141536
265818,243351,244007,247275,239488,236569,230531,279844
158426,149144,143039,147763,132853,149144,174529,141969
184947,183277,179319,184013,190544,185993,191494,99190
81096,65805,79607,76761,89750,68113,89270,90165
132824,128158,135673,125918,133115,114756,138501,112398
79989,79963,66721,66731,71013,64651,55096,90243
233089,224930,228874,232550,231818,226680,232843,199522
173268,194099,185597,200270,183596,196657,213896,170608
98289,95638,84402,72087,81942,73062,79308,112890
65131,60592,63160,63224,49164,46150,69160,69893
320800,326154,313124,313752,330880,306958,302997,276814
85953,70498,66243,69814,71271,75795,91839,100856
396207,393014,393613,366295,323634,340539,395623,425387
278116,286927,288713,244220,269151,248829,232346,312389
201573,199329,200309,205412,199021,189421,201466,194783
156322,152963,159144,157614,160419,155413,167912,144069
367572,363866,362244,358859,360180,362277,249308,379185
139082,134026,128575,108289,106693,112031,140918,150360
97053,99651,99024,98799,96945,96959,98432,91524
45782,51187,47227,49971,41286,46642,54802,55700
21618,30059,24516,22337,26829,23427,31930,36059
149695,149797,138915,135336,130980,132143,135336,163617
61627,60159,62362,53036,52453,58356,59119,78362
68176,68262,70181,68378,68096,61939,70793,79523
40652,42003,42193,42590,47029,48603,47219,45421
58550,55094,45734,35824,51491,58780,77529,87953
16734,20296,18201,18777,23384,17256,23992,27384
130386,131006,130133,122877,120676,131653,140199,87938
45218,44696,45843,42205,42055,46263,47969,51172
110324,115128,101151,112012,105470,114375,113429,111535
295017,294219,290263,291132,280042,262225,265296,315919
130365,102952,92025,82976,77324,92999,88661,142191
81337,82817,86932,78016,66132,71597,75149,90041
406066,398764,405304,386418,355709,388669,429585,397286
54988,55726,54625,50260,47897,52731,35140,64160
332529,328750,330404,334388,331932,326829,331018,276571
190310,186806,187516,186598,183959,193725,169046,141023
52635,62037,61585,59735,73993,77536,78923,82324
65507,65134,65829,68314,68357,65405,58173,67147
94301,90228,96550,94145,88829,93389,96321,101559
186826,186185,192477,186915,191287,189422,181263,167159
380854,380326,372221,368281,359376,351465,340272,413313
211035,210862,214856,203944,188377,211284,181968,221350
128828,123077,129390,131132,116555,138322,121887,141350
