3123,15546,11752,16929,12959,22373,59454,4883
10011,13578,8383,18848,10928,12432,1471,37101
4916,3621,23612,6510,11584,5548,49108,149883
4514,3054,22034,4538,39137,50874,33805,55647
7861,21137,5359,4733,7828,10673,21712,19556
16244,21507,10018,9108,4075,32850,50998,99170
12152,11672,23641,1203,70293,24953,49171,304656
6244,19139,1338,17900,46535,56015,24498,43332
5694,12314,7889,5532,21899,29837,20865,26207
3350,6445,12818,15993,17143,13328,5090,10534
1767,6564,11089,3090,9612,1130,36862,27536
382,9907,8159,7122,5331,9867,9004,140145
709,7799,12321,22422,23751,30901,116304,59477
496,4984,5351,4822,7878,14800,59240,3260
3659,145,2247,3479,13685,15933,996,1415
9023,11220,9663,13221,1662,22860,10177,121716
5076,8204,12118,10378,17380,41592,45537,85811
706,7440,8198,1527,8322,14870,22250,27558
6450,6440,8386,35591,7634,270,51254,65762
3337,6896,18529,2094,10281,48591,2324,67621
9685,4340,34822,257,5982,26843,9942,201770
564,14073,16203,27964,8606,28305,2179,117681
5104,8523,18856,46403,4402,8815,27494,39493
2445,6379,21329,21296,7412,6072,79933,61978
866,5879,15989,10619,19474,12812,18831,53504
1477,1858,2415,18466,53971,4380,45556,166531
8355,995,1846,8943,40592,11142,43199,53462
197,6194,4469,13802,5199,6680,39672,275501
8435,7771,3627,612,36066,3154,17811,65067
53,16929,12815,31244,5135,59499,178283,28553
1271,274,12200,29004,25062,9295,39783,681356
5026,6013,8782,8053,5322,6143,33974,27002
15611,4460,1407,7188,8260,3431,3753,62854
6442,8131,1033,12765,17193,67472,2663,12694
2640,22447,18557,2972,3236,10695,38803,10677
185,85,7881,868,4925,11905,30709,14976
7283,616,32035,6975,22494,12947,47169,15184
125,1781,11605,2849,84909,25449,49242,82610
575,6654,4986,11612,10015,399,29480,59821
8798,12097,6757,15995,11176,5018,23362,136723
3047,1664,4556,1174,8488,57557,12661,8390
683,7399,5020,11136,10949,4518,3714,147161
1532,9958,21186,12239,5545,14897,21283,44246
2242,6370,6027,14399,19373,2178,86315,6139
10134,2033,13168,10644,17390,23224,32870,61878
5408,18777,15997,4620,1244,1291,11995,163088
2499,3636,9791,8400,6381,10505,10336,33182
13316,3120,5863,6632,4886,29355,44631,20412
2551,3567,12350,5951,8453,26614,36076,18515
6624,5556,11630,6269,19599,25402,16528,214820
4604,12360,15108,15938,11652,32898,30880,6256
2564,5619,22134,4338,5308,51816,29284,412309
2991,3635,9106,2247,4933,8045,4902,37840
3443,10135,13321,7262,8475,4262,185561,67803
2289,9679,1116,17470,11623,5467,16345,16006
2818,5621,5618,6922,4631,6842,38011,87007
15844,20995,1892,17252,10432,32642,212635,53288
6359,3902,6041,25604,31930,65267,72638,385520
5769,7558,4450,6642,14866,3316,8154,16108
1885,5888,5398,11758,3738,15447,39140,9960
5076,1584,10852,11699,13519,23015,15125,21001
6172,1072,3914,6285,8317,13157,97449,10136
587,11005,1715,2102,8194,6913,8743,130431
263,2194,2648,9774,29425,19230,12336,466959
3106,14869,5558,15679,61282,23637,72927,41601
2574,6273,3828,7260,15529,32814,42772,10711
5558,8388,18759,24133,17085,25889,28170,186731
125,5900,10142,12542,16970,399,82802,62293
5452,683,10402,4508,4942,19810,11527,18607
2466,6069,6639,3032,8656,14579,19806,26311
2359,5837,2248,16259,8715,1096,47728,14257
6356,5147,6960,838,15743,16903,55343,206644
3390,1252,209,676,4841,15150,10513,134621
3084,4761,4075,6756,18737,3059,7580,88055
4078,9151,1363,8040,14907,9555,31668,134327
5431,3925,8945,255,13568,17656,3509,27848
6707,3463,10938,22445,11295,33774,26819,248917
102,9046,5078,11755,12909,5764,19762,66740
5698,8734,13692,1612,2004,19251,20643,70066
6597,7869,3710,18435,6839,16065,7167,61702
2028,5565,4124,2598,13974,13455,13084,42288
3675,7753,9020,12776,15236,18161,22132,84046
6434,4208,12900,2485,6760,37380,11096,4775
4611,8145,7338,21250,14390,8285,133557,4745
4712,2059,14863,11883,26182,14862,79288,139563
3456,13238,36585,7442,93858,2650,142367,123928
94,4151,9507,22801,12047,11612,21570,54475
3412,2888,4499,19085,6303,2925,11934,5640
3847,3996,3389,9649,7484,4758,669,103652
414,2676,9308,6377,2732,17003,1909,16936
1372,4843,22192,12609,21,26812,2495,164760
4630,1855,4707,7021,13384,4553,5933,18923
7905,1424,488,9198,32014,28623,3274,9311
3122,2956,2877,583,6136,45212,7046,9171
4007,1085,2314,6843,1364,1303,55549,12928
1820,3708,11125,7965,5023,974,69937,204334
1408,1243,4372,15476,11698,32527,6073,157048
3963,5818,7699,4952,9442,7399,5397,94378
