6980,4718,1492,26517,6326,24045,243189
1251,3598,9833,77127,33664,48718,30880
2688,9481,2197,9582,15055,7909,37145
5844,5027,18122,32388,26642,427,26734
156,12784,7220,9205,16969,20757,17031
1039,5866,10713,708,4699,910,176175
1116,851,1853,28279,40814,102707,233613
2977,325,8753,349,9320,9976,31753
1807,3779,331,847,25854,12695,210164
270,3633,14174,11182,395,36447,64357
2428,1017,26803,15674,68860,62386,60152
3453,3293,10717,2203,5054,110844,92378
1935,37,5340,8932,19830,114684,36887
482,946,5836,696,1324,84323,42802
163,7696,14296,6395,7212,11805,46196
1539,2625,8517,2270,91144,119753,697
682,3747,14311,61,15929,14245,7308
784,7135,3003,2954,22469,74823,233853
1523,5181,16671,1466,8145,82768,72936
1625,3511,3104,1395,38854,31816,47702
2827,10613,652,15837,781,29648,5186
961,21322,353,2331,18242,9851,64097
922,8464,4451,1245,11553,13041,46231
3084,1970,16698,57565,18933,4172,3781
476,745,1090,14087,103812,23303,23895
799,4659,8078,949,11871,32105,7485
1136,7890,3925,1696,6779,292,125684
551,2043,7504,8713,8228,36782,25396
3582,10235,20129,29257,93975,48096,232445
959,277,6337,16178,15161,20579,204552
1141,1855,8223,2755,21942,5833,3957
368,2164,436,4142,33765,9240,107829
1928,6104,792,24720,69260,28198,48501
1450,4550,4374,30860,31422,9105,134342
2087,9818,5811,5757,34555,11543,57300
310,6883,15694,22997,26326,234774,61017
3472,3096,23,8431,7313,123652,33939
1411,2770,1693,2090,10306,22984,45680
3485,191,6134,6056,9968,5161,83022
3094,1030,9481,13928,62,17776,35256
1628,5195,2569,2346,7022,15128,29151
4920,11,1557,1890,9234,10805,34384
808,401,16050,1257,9219,17351,27623
825,6104,14811,9683,18429,8362,3176
3322,4949,19960,12691,7522,31196,35179
3390,2949,352,4672,5215,1146,104021
2181,11994,7065,6582,18352,39071,97524
6416,2757,3088,5805,46584,73126,28801
4578,629,5279,8463,6420,6261,31230
1314,7122,4328,6688,10694,1716,58737
9515,3726,8243,1351,6659,12079,966585
1196,19346,2876,8789,95351,18567,65406
138,2501,727,3981,7282,401842,68802
318,3235,7824,12358,17813,5336,260002
4786,6251,40839,475,9204,197478,9766
188,3122,1255,13005,3301,26253,69371
318,7983,7150,21870,35394,749,35709
4228,7113,723,22655,49277,31794,249409
202,2325,10188,4573,14395,26233,1629
355,5875,12376,50001,19586,26126,5715
3330,12982,3195,5889,59533,38341,3484
655,2350,3819,821,19746,42551,671518
1943,162,4858,21154,26034,1535,29832
2810,752,3223,6851,73408,80130,4416
909,1634,6014,12293,8740,10657,12377
1176,8197,41610,24984,28831,60071,182858
1949,3438,5218,49709,5361,4312,83009
2005,1826,5786,3125,13740,5525,17547
1950,3139,1089,9791,43048,642,87205
2945,1794,1964,5445,171143,36511,115394
5622,174,15508,24988,7998,51772,53674
85,10063,6783,432,4605,15698,46693
6617,3872,51,9391,3559,146,31453
2688,2524,358,14534,3109,4424,24801
5265,3638,4067,72319,26457,38874,1568
1345,4121,1363,8722,1608,44333,10974
57,10346,2364,4816,6520,31599,11185
4092,5902,308,944,13010,23776,960
46,2544,13736,5786,1307,31299,11208
5411,7874,1021,11113,26463,47944,35495
8225,2268,4664,30995,2011,623,5869
9508,502,14963,2064,1006,23846,24279
3870,204,6296,10458,1115,6814,820480
2866,1681,5793,3249,132704,26093,133263
2692,1139,2073,6349,24882,44027,54664
1308,7971,473,2912,9087,49329,25946
17154,11675,8476,1556,10668,22668,15658
9082,4321,8210,16856,16912,41279,21678
1789,3966,4468,12210,4786,11021,13560
3747,999,6610,3867,57976,5163,10883
216,2429,8824,1311,1634,12003,83814
360,2176,932,2214,4062,9099,40832
2875,1537,762,3250,22215,40244,5253
482,1468,1098,11474,2409,5333,36290
11004,3150,639,25319,2186,30207,21057
665,1472,8978,7550,12955,31514,40103
2241,2353,3890,3220,12815,15168,34644
511,11036,22854,4491,26346,45260,26123
454,1950,6638,569,966,12851,171098
3046,4236,4390,8011,5977,22746,9382
3189,1093,16021,10417,28123,1287,44156
2860,907,1884,11191,125,12124,7493
15083,21908,458,14198,33737,50069,25893
899,1525,753,395,5798,41017,77994
324,2233,15499,6823,2211,27568,52375
896,5524,43400,6397,7363,2599,89626
1532,4316,4746,20071,4395,4862,5425
350,1679,3312,22772,4290,57872,32934
3525,4024,39263,20642,29449,9155,6655
1863,3264,2466,13130,1279,32201,357585
1875,10987,3608,22,7673,22482,64449
3709,929,25966,24637,56104,42661,12867
9182,877,5426,22789,11069,8329,89535
964,6746,2722,3756,7653,2588,5461
1482,2562,8336,4412,3177,6368,132323
898,687,8679,9943,7075,12970,122358
12,278,14338,45713,12077,38522,254585
2003,1089,1355,14501,4897,20746,61802
2097,8137,1826,2579,7327,14559,25847
835,709,198,6688,476,90306,43914
5456,4120,15964,85677,10487,35844,5619
2032,2733,3193,2602,1689,27151,12201
1635,8248,258,6493,5786,4855,45742
2608,3837,6756,8058,1828,4068,73667
1282,2002,4350,2432,8851,14702,8744
2169,9077,3356,3030,35951,20944,234644
958,1771,1682,1542,30458,123734,13742
718,1547,275,3847,22355,36146,54402
1547,98,4587,21486,8210,97108,6993
2090,9712,2225,22361,13596,16348,58707
4332,200,3880,15202,30178,151412,6427
1021,7443,1607,840,44514,84404,12174
76,1803,260,19440,45849,69229,1013
943,251,11100,29042,8634,39558,16722
10042,3683,1010,11723,19828,3826,28115
1403,10878,2563,9267,5530,82319,7344
4557,12162,15623,10975,3884,38185,18737
6561,973,472,9959,4838,409,23950
10318,1716,302,1038,5859,1130,3127
9950,725,2960,3495,22390,5031,36343
2909,1396,17537,13023,10222,5974,1368
5528,2028,4420,6831,11382,16935,52621
1364,2844,7310,19393,26996,24833,45711
824,2010,723,48,22528,51894,36377
2452,1611,35836,24978,1335,22589,128661
3287,472,2080,10348,38,6011,1614
8243,2935,2729,5016,38535,3975,4562
997,3193,305,13684,2525,73608,48584
29,2431,12239,225,17488,2390,3241
2440,3497,1710,3590,10124,34219,2447
3001,7573,6660,11098,53326,10764,217571
308,1991,9236,19046,25534,14463,390043
193,6578,6359,2933,18311,5349,7756
171,532,1142,47062,17950,26813,22992
697,1014,6240,1660,40382,8909,148594
4175,3179,2856,4465,8192,8447,55590
409,4823,6277,3021,14224,2351,12596
2021,5093,853,20521,32867,115896,310065
3644,636,6109,365,3022,12176,961
2063,3698,6825,63742,10772,30745,105613
2281,2142,10930,7685,25237,15653,75061
1540,974,9278,1620,12633,5536,88079
715,641,498,5933,9705,28207,52698
43,337,10737,18318,11025,8652,88079
15941,6022,35486,5377,17230,249,29826
1005,1826,2732,580,17133,72510,35349
1982,4391,17859,10659,131,7818,190
1432,6689,1759,2082,834,36936,1811
472,94,3166,4537,46936,20732,44749
459,4279,3864,525,20748,9792,47340
1875,419,6303,5190,1546,8251,114362
1815,14501,890,9270,2385,13116,41603
4836,5991,1550,8077,6645,1483,55551
3654,10851,5570,5320,9113,15845,321843
779,1762,5552,4301,10166,7743,78582
1572,11230,4726,1171,22015,526,45463
7060,5167,15702,5852,2263,23546,33962
4193,1096,4058,1865,4844,8611,17638
4054,1255,3048,23381,7348,763,141157
9572,5626,2581,735,15229,9561,17697
442,2156,239,13862,18862,13195,235033
1358,11042,30935,5672,15548,42251,56170
963,1085,340,1856,45481,22841,13356
3132,17444,1817,23317,8753,40629,65814
10751,103,8766,4673,10537,2663,74352
4255,1469,13770,179,6490,49110,100839
1953,9071,17422,15378,635,22552,5624
2482,2584,12276,6580,4135,28107,24012
10820,1030,3668,8009,3182,77105,10868
1289,7436,2383,3338,4594,8294,101453
1208,2157,3024,17682,28258,2514,29098
524,642,43,7199,89,13749,156119
352,1588,3559,5977,35215,57648,29006
507,35035,29584,67328,181255,10941,33759
7318,9175,4781,44269,25343,111390,346067
1130,794,11023,26148,105583,22735,44467
759,4104,25711,25905,915,41448,57680
6657,4968,14831,27622,17919,2264,32659
4430,2515,2367,75,12248,5339,5213
1204,5753,788,898,19619,633,1957
1445,1477,10149,6327,21625,27441,67747
3752,3368,7429,31617,62726,2861,241416
3124,3531,5145,18649,2238,4034,38056
5620,6549,1948,5794,3667,43841,11580
741,14695,2587,4462,22268,30938,76039
850,2075,5787,14680,14291,9909,7838
608,3099,1285,52461,19509,28089,44653
382,770,18806,33092,25684,3273,9338
2048,8137,2679,3871,5230,13353,34310
2397,3586,9091,12,38483,18144,3948
3905,13749,10016,19700,13410,6576,39783
3063,3618,3001,9252,3859,11384,27406
1316,40611,3987,12275,48154,121060,22610
6718,8404,2720,1889,10451,43158,105163
639,362,3734,4054,15834,68764,29341
2901,1854,13271,13015,2705,48827,5296
1149,5432,4962,4693,9493,13954,3797
365,3768,1413,22012,13845,3972,60796
863,1386,6403,12152,26651,16622,7834
198,5620,7068,3404,11304,91486,100100
1229,8595,5742,4415,4260,13189,166760
1597,533,4754,2034,15948,8004,236840
158,2153,3551,18454,51865,31081,1938
2062,13014,2378,15661,14917,99596,354255
93,5437,2447,4587,26366,55988,108722
1574,2580,8650,751,9498,21259,34409
1051,19322,8724,7786,5309,92256,53611
6622,1960,10087,9697,12333,3313,8652
244,5990,8746,7403,13962,58873,102919
2235,1022,1085,8872,43754,9860,151369
6674,3292,3787,11409,15132,21221,2184
162,717,17085,2863,7644,14325,2870
245,7814,1388,10757,254,7580,320601
861,1824,16384,2989,24402,1286,48945
2776,7530,1550,435,11649,651,5748
1406,459,9052,4853,17668,6707,50981
6413,11538,4657,15971,643,39219,209599
1224,815,239,5550,124449,47014,7911
493,1706,5225,28441,28607,14865,8174
225,1814,12895,213,208,9067,25948
346,8315,11745,5995,16595,23605,41695
11739,2571,3383,98974,44336,4340,18833
5119,4547,8293,10827,30460,121121,151011
2485,551,13155,19425,12721,729,22344
1719,113,6607,3160,2148,63041,197
1719,2658,962,13081,37070,25275,75023
1203,2616,823,11512,2071,904,39838
4339,1002,14044,7133,12015,22940,31987
68,8450,8410,522,25669,7679,50831
244,365,4283,32036,8639,4776,47661
594,6652,16325,12458,6948,33923,50484
1455,3149,18034,7745,1909,6288,55009
4701,5130,1938,14044,10153,14548,121300
6045,4775,4042,6759,14829,4533,104778
2151,2492,40728,5841,26033,3332,36653
1814,736,7321,957,33506,17089,31317
746,6514,11725,7510,2071,98022,15498
1586,456,4093,27769,14856,10451,264306
4681,1951,4984,9651,825,2583,154301
618,1157,2207,8608,13702,20003,203706
234,17,2147,15784,32567,21481,113262
4748,2567,4755,10085,78552,60069,257332
1837,2240,9035,26528,10001,22673,156546
972,4974,4892,23205,5190,8567,9349
785,8516,9017,7045,37831,34212,7941
702,6216,12459,3761,4271,34665,9197
2924,457,8789,4829,3704,45848,177
13685,1780,649,67424,16090,24632,51644
4353,1536,4081,9138,101844,1239,53315
1484,2632,16426,4491,21949,6298,250
1245,6061,10101,12971,5339,44698,8180
964,6996,1246,38,8138,13333,19164
621,576,1136,16129,20234,129859,113170
3308,1382,8768,4868,56812,25012,31575
2518,8986,23935,14621,39298,333,81370
4808,3359,298,6187,13254,57443,20221
3108,544,11629,5249,10960,2205,56475
1803,1872,3692,6505,8141,81285,3620
1555,9996,15152,8174,64037,339960,51443
118,3337,9839,1433,80577,6187,94724
2795,7266,1586,44740,3181,913,14039
2330,8574,13681,16178,43290,88300,16980
1726,116,4174,19150,27050,114925,34912
1043,9754,49449,1196,1390,23341,81968
3250,3144,15966,36206,15518,29347,70013
1024,522,5471,4865,4765,5397,29608
345,21830,4377,6508,96260,11824,30021
3861,2550,1395,6096,38537,18429,96060
993,720,10114,8631,4973,20891,67484
67,2761,1320,13002,3079,12137,43777
3408,4322,6859,19,27395,23646,84739
2084,11819,8451,3978,824,9193,40
847,426,1969,5669,5022,16510,77704
6436,4278,3843,20579,7532,26409,6531
2134,4355,12848,5005,15641,48189,36622
92,9251,687,19607,1404,73970,38742
550,6767,4355,5271,9663,78001,7118
13020,5291,14491,18377,17602,13550,1307248
88,769,15945,13129,91910,6315,3066
91,11340,3050,1490,6160,45010,29404
683,2212,8484,1112,24378,92722,50787
1307,3757,1926,4630,6928,12044,23810
910,4655,3701,1724,1304,80425,50568
1230,14748,2376,3750,15835,24015,57079
1168,1441,14335,3179,10660,61504,29852
42498,3752,1779,22395,29854,60417,38101
4266,11,3493,11442,11382,6850,69103
3321,3913,1621,1174,8202,7330,1612
2096,943,7875,15155,5351,10360,213824
1675,4004,17206,4087,8003,95390,9378
3794,1459,5960,304,1140,3239,61011
3416,1280,115,13221,12091,35478,49850
456,5119,6704,12467,9637,39231,2529
215,4055,24648,1653,10205,32041,126066
1672,8128,2321,5616,15964,69420,336619
2837,1339,5362,12136,13989,7922,16226
1922,1025,21083,2190,5920,29806,455831
1183,3797,10864,9717,1909,45166,65379
1522,1695,5892,18318,66439,11475,47745
651,3727,1848,12695,4956,65167,75346
200,21209,13403,19423,6413,9276,21638
1674,2777,6088,2504,12071,1666,40084
3786,327,1551,8718,149,29366,2562
1563,145,2113,187,19123,17025,169399
1126,6936,5781,3249,21448,1872,11871
1640,10432,2040,34023,36772,19,1187
1488,746,3516,3561,3283,9181,73930
1109,15916,11402,3378,8000,22170,66594
499,294,423,26547,12961,18377,154106
4157,5580,3791,658,15444,670,127645
1803,5273,2024,3048,7528,4021,40882
6647,9285,4189,22525,7133,81221,28544
331,12538,552,3784,25808,150154,122080
4519,486,2226,6333,12398,12363,132214
1851,10884,22839,27849,26784,34179,718527
8465,607,2071,27435,23985,31168,236361
1224,741,4493,11321,16119,18850,5394
509,3129,12914,9181,6704,704,95664
679,13112,4639,14267,16278,11729,31629
2191,5310,5677,14055,23101,80890,12081
1251,6481,4935,1119,24671,9815,35585
4775,554,10470,960,4259,15373,12367
9767,2669,14024,1874,23654,53870,45919
1775,6003,2711,1918,4194,4423,41676
2807,8067,1372,3887,456,7935,119241
273,120,3993,58656,10672,21904,40111
210,12501,18400,21946,36174,71414,277050
1699,1833,6430,7875,12301,109448,42122
1462,780,18876,2088,15553,16513,102449
1679,14194,3818,25455,4857,369,146870
5760,8433,9655,1734,1233,4425,38143
307,23,4167,1754,5287,7243,74683
383,2922,2073,25556,15895,6913,93489
8835,5788,2312,2473,57694,14518,329915
1989,3831,2293,3672,11546,1784,12977
116,924,1359,479,50403,18599,13625
630,9311,1539,514,13088,20229,2417
9070,9302,3617,3668,13190,14374,2571
2901,1679,5926,3872,33997,91038,48918
1062,88,55808,22370,19615,36334,65445
6136,1162,5890,3882,18324,18999,168394
2032,1893,14468,5214,17612,78479,421360
3971,9428,6457,6607,7281,21585,35429
213,50,3968,12358,51869,22415,86150
3552,2852,476,9726,1684,2981,3665
3153,3552,19671,4515,13319,47236,33357
7311,5290,1946,5775,7164,2959,41788
6305,6049,7180,3999,2636,32216,17205
2989,6611,1496,7288,3082,33425,13049
5831,6424,5341,25202,72892,4155,65448
722,18668,1376,5930,597,89064,9070
901,6318,7006,10464,756,11999,37710
2833,163,4162,15035,8326,23736,24863
1821,8942,5601,4459,3846,33130,27615
848,1361,1322,4765,12249,14401,16872
742,429,11255,1901,7276,16664,30787
1618,4949,392,12043,21497,17901,25664
11713,352,2861,37452,50405,15788,69573
1799,3539,2887,3945,1398,62988,132693
5259,1439,14226,5651,112,19844,11402
3350,1298,23930,9629,4343,8277,7979
5271,3810,9793,4031,4593,51393,8891
2377,1174,4185,14005,9487,8951,1346
1161,17867,1900,12150,83559,12887,40386
3587,1512,2555,1668,16944,8040,357470
8362,2246,867,4462,14919,3794,33241
1279,4338,1035,8929,21395,14911,548389
923,19556,10523,32852,18063,4071,3145
1848,11558,1698,17118,16122,29384,96817
2221,2996,25434,25858,27850,6228,6991
1178,984,1965,31064,3419,90018,2547
637,8308,24172,9391,9500,40538,147627
1031,2620,1357,2357,9124,10292,142329
681,2406,1212,2021,16772,34613,58884
3961,5203,236,3263,7948,43520,47846
52,6894,4936,10839,12229,28656,4211
1374,536,3507,4444,36549,3488,55677
1979,15069,14170,19390,14953,8767,61928
1056,21350,5446,145,5824,100,46006
104,3621,10827,24869,23903,68578,9203
4041,1674,1904,35220,26766,49076,79891
28600,3376,4707,43259,9998,118,105193
2165,6787,10909,7396,12136,7136,19310
547,2037,23316,4317,17712,31435,9893
2004,2976,12254,10780,17324,19328,27181
6758,14068,6561,12451,9804,116477,21569
765,11051,11915,5157,33226,14986,132999
138,4763,3063,17990,8370,20828,132165
1085,8092,10017,10085,6068,139692,40329
2385,1470,31969,13061,27765,44989,69071
6507,66,16252,28844,16368,14361,204464
1304,26,6210,1839,3523,38522,162501
1792,2588,21710,4983,9282,65257,41760
3928,4346,22860,13271,6827,11561,41526
906,2549,7848,21432,14920,2383,104154
5391,2631,2749,18103,11309,178,3451
1676,16822,8987,2427,42768,1610,30284
3178,449,28225,3197,1950,14523,20979
2527,4414,489,3643,3689,16721,112648
2735,4998,9702,4746,41880,6644,55681
493,1475,5252,1811,4507,7706,3912
3189,9036,34104,19809,11305,20246,44568
1455,559,20385,4587,986,11252,27486
630,8573,14011,2021,4659,22709,55963
17,4801,16912,3419,3620,44541,52840
6679,4801,8738,3522,2271,14262,5736
170,6018,577,14920,138245,18097,13720
2984,5337,1576,11501,25276,16070,1369
2180,5782,11780,32127,10026,46988,250586
558,10693,2930,10472,9803,23851,4156
591,358,5309,4830,1510,77274,65155
4281,4213,4573,600,576,11711,6075
3701,2270,4458,19976,1881,3402,13788
2494,8079,7025,8128,61241,32505,149643
1686,382,4354,6231,28521,23903,5046
1610,1596,6611,40366,3115,25086,32471
1832,5784,4729,24203,2055,108186,16692
1136,5559,7700,19073,13194,11759,17185
958,3226,11913,180,7522,2027,297068
1188,3068,288,6106,6827,20020,108718
2723,5281,3509,5812,3197,55650,4720
2650,2761,3115,6237,29721,1688,23445
1761,1461,19944,1414,23171,114650,25410
9194,14371,1825,5618,9415,19456,67089
796,39,21217,31375,18615,22081,152894
7140,790,317,6945,8872,5565,10590
768,2036,6640,1435,8810,27820,162438
488,5987,14579,4259,51072,33560,3835
1797,528,2146,9826,13461,1573,33256
1291,9826,13681,4499,29452,8836,40341
5882,2163,2614,4381,11024,90,14090
696,4518,3494,1671,21668,51176,2035
3216,2795,5049,31139,2684,40058,137606
1410,3717,4249,16874,8262,9496,8800
921,4405,9938,8110,2474,1417,540975
267,2749,2862,7394,23555,32238,167453
757,7126,17868,2953,21720,24749,6169
1242,3980,10217,11679,19869,24690,136984
921,1400,6023,7225,773,103037,22063
1809,2230,1857,5021,24182,13418,48985
3401,2121,1725,15827,24297,4721,143160
2351,105,36415,9247,12229,20116,123671
860,1448,5037,14872,4967,4843,101529
569,3167,11994,12938,672,3643,58606
8745,12428,36193,1356,2151,8978,270094
7283,45,4294,10787,4467,20534,22125

