6741,16574,14210,19042,21691,42036,76130,19071
13037,17102,9498,25295,19891,22523,11804,55439
14439,12536,28463,9325,21589,16884,56177,176133
15818,16226,31123,8861,51884,56687,73299,72050
13238,21945,7196,7882,11361,17871,35368,35901
19733,32125,27546,19589,13202,42329,64028,122212
18631,33989,25795,2576,72830,46092,77235,381918
21273,29260,7286,28080,54757,85749,44759,71953
21260,22017,15844,9403,25300,44446,38159,48876
8591,8246,14719,17540,22713,17637,10626,22879
3803,11002,12345,6595,14071,2589,37892,39692
1958,13112,11438,10862,7186,13895,14191,152786
11539,8831,14179,26031,32396,45037,125019,89834
2361,9278,6042,8394,10731,21332,75099,7127
4295,323,3099,3913,15356,21847,2214,3404
10805,20724,17101,20647,8167,30019,22538,131531
8541,13113,20754,11920,31466,47633,50519,129094
961,9085,11314,1852,11620,18006,30957,46722
12965,16151,19604,38833,8553,4128,53429,81994
4523,13569,22691,5815,12649,53291,5623,86510
10939,7715,36566,569,21782,44499,21029,206868
8953,22673,25605,30400,11478,34219,7950,143541
10416,16152,23124,47033,5580,11826,45502,73475
4038,21901,27683,24161,16794,13107,84270,85412
4147,14250,25578,25565,29504,21474,31963,85750
14623,11564,8880,18466,55443,8648,53532,213928
15527,3067,5778,10107,47979,13833,48326,59807
1646,11850,6140,13817,7811,10985,43467,299922
15719,14389,5457,2725,38152,5369,21362,69532
3155,29881,16108,34648,12765,71021,187586,50445
10185,6965,16694,32568,34682,15351,47618,690017
12500,8690,16196,14727,7323,15213,45356,43989
16931,7102,2843,9724,12187,7338,11938,68048
10461,10775,1380,15319,20624,73239,8771,31466
8040,23778,20160,5514,5735,17846,46381,18139
8694,2911,11766,4136,6386,20586,33258,29505
11684,1186,32035,8170,25130,20895,68518,32240
5017,4626,13897,6351,92605,28676,67807,107286
1511,8141,5443,13691,18722,3418,33161,66492
11420,13568,9873,25686,18009,11067,30620,141940
5390,3118,10270,2417,10432,59212,15887,15563
1901,11572,5147,13619,15357,8777,7661,157590
4078,20867,27842,26751,8646,25269,31029,68618
6037,10557,6693,16244,22937,5284,97873,20303
14789,5091,24007,18492,18998,35239,41128,105727
12521,20556,19411,8588,2842,3729,17341,170503
3457,9457,11342,10551,10826,18752,16608,47324
14680,7880,21039,21302,11435,35560,57462,29381
5124,5579,16455,12942,11298,29611,43463,40607
12345,13319,19492,9283,26176,28094,24675,234116
9576,15606,17710,21264,17765,49191,49735,11845
9419,13483,22543,5856,18725,57395,48355,452516
6696,5526,10571,4590,7259,11882,9741,42023
12104,14899,33793,7446,12637,8727,188259,83982
3794,13166,3100,20206,13419,10533,28704,34339
8673,7359,14439,10040,12017,11144,44337,95349
24038,38832,5169,25389,16041,47358,219826,67864
13357,10618,40999,29938,75783,71784,111826,480391
7976,10820,7268,9095,20145,5845,13450,26015
5900,9315,7372,18891,5342,19497,47173,16886
6557,3242,14407,16777,20212,30143,26150,39607
8653,2477,8214,13720,15926,21968,99122,16234
2247,13402,1949,4759,9300,10276,14264,141809
7642,10844,4232,12135,30239,28977,17951,484675
16572,17413,9048,25179,66844,40659,84642,73165
8888,11444,15257,13447,20251,35441,51958,19122
9205,11180,20156,27503,23676,32116,48097,194895
9359,15915,16978,18630,24159,1242,85669,75086
7435,2057,10402,7650,7543,21363,16194,31118
4510,10852,9229,3953,10628,18431,26987,38114
5606,9747,3979,17189,9988,1629,56457,20456
10674,9246,17637,4319,18826,23195,71922,225557
5523,7127,5522,2206,6723,20037,20947,137325
7186,9593,8527,9301,30134,5614,13097,104914
6539,14655,2415,9602,22794,13563,42239,148352
6617,7819,14143,1323,15111,25614,5818,35846
12709,12438,19945,30121,15319,39979,34587,260500
2179,11603,9886,19112,22769,12123,28498,79890
11397,14678,17310,6981,4541,21285,25404,74394
10322,14565,6647,20970,14822,23931,13149,72894
2922,12651,7661,5339,14869,14583,19012,60262
9896,9722,18788,13664,24897,23672,30782,95623
7471,8674,14199,6841,9593,43199,16774,15168
9050,8145,11725,27589,18636,24739,150756,14218
10408,5862,21690,12882,28926,21458,92563,169382
12922,17139,63707,8076,98793,4691,146848,191054
6543,10915,15248,31336,16188,19459,37144,61342
5972,4904,10760,20080,11277,4447,18148,13651
4557,6055,4040,11668,14071,9390,2215,106062
2224,5996,14353,7478,3937,20704,5118,28592
17448,17933,33394,27614,8219,38633,6368,189399
8743,3785,8064,9508,16383,8939,9627,27889
11758,11974,7641,15285,34148,34833,8801,25087
4725,5308,4924,1142,7549,45837,10272,15069
4586,3160,3185,7677,4231,3233,57094,16478
21773,21761,28838,13288,6472,3119,71698,220184
6480,3462,7883,23593,13272,36549,14074,168991
6526,6940,12151,10532,17335,16286,10582,99378
7760,4046,1327,10038,25590,35586,37560,37075
3795,7072,6269,2754,5804,11571,4013,77351
6832,10984,18057,13154,12626,7985,74083,116693
6908,22868,19487,15464,10202,137152,54436,102734
12356,8614,23040,45614,52251,56148,94623,98978
5927,984,11671,8508,1985,20853,36969,158461
12186,3411,5898,20615,6023,76056,15879,114231
9299,7234,13955,1911,16917,10925,31908,25503
4785,2875,8098,38033,26637,63280,32829,69018
8817,8316,8259,5542,21562,67117,47441,13905
10184,12600,9191,10618,80,19704,15616,93073
9989,8810,18810,6699,5663,13990,78192,59192
4896,4040,4847,9616,5834,14602,3224,11416
12574,8304,10756,7977,1309,7973,16403,53189
19302,16711,45193,21486,51288,41306,144611,198322
9134,6586,40779,24993,68929,90648,23075,252120
3740,4845,3505,12897,28866,15685,5323,10541
4026,14347,14069,35626,3291,10900,20397,50396
3306,9325,5046,3451,11886,8799,7874,55975
4244,15358,17312,10156,34568,9451,10389,126736
10708,2781,5666,10069,5893,8808,29206,41305
3325,15733,17612,8153,5376,31448,10099,140425
12966,17018,16095,17551,18870,38732,34144,80187
3163,10993,11168,12778,17307,42465,34200,795213
9112,1937,5045,5592,7949,6960,14533,6205
3503,13474,9686,756,23534,23064,18792,43824
7009,12425,6330,16123,4759,15225,14158,73873
8924,4255,14041,6814,14696,5985,23955,68004
6751,11106,3520,19870,5879,3588,46667,93781
8408,15048,15734,30816,11460,18013,39790,78768
15049,20456,26800,23528,20865,27286,110079,197877
13413,12948,16674,16054,15371,9188,17280,132572
8518,8242,15828,16710,30880,18013,39434,105251
