13672,29593
42462,80171
30735,55159
184636,292863
12863,23166
68659,149454
66294,163392
147199,101397
11760,5646
233010,389424
180683,345295
65894,108171
39636,80738
51690,150611
10193,20351
301179,650122
51933,107457
225835,230582
74262,180376
143559,109777
35073,58115
307749,735783
35469,44021
47538,79556
34698,32025
27239,61051
7604,16321
14340,20619
165553,237752
74348,126270
44484,106793
99938,192951
33292,83925
16983,9830
333500,774999
177896,480777
491729,1268930
61766,35333
8873,17602
101669,146113
27989,39703
17526,32041
10234,14010
13738,11501
50770,85688
11726,21384
25513,64133
36158,77373
70474,236264
21581,46789
25448,60187
20460,36615
27896,48239
147911,474864
84585,112558
75970,122868
115666,183948
11194,9458
123795,426369
63410,132769
23819,43608
463912,1210411
47385,99093
36626,81013
26390,43877
41596,86492
21119,28050
21136,35922
186948,513540
126925,91430
92011,207766
36349,45031
64782,117155
287054,377242
19182,43566
19164,36558
154076,135036
33746,64466
17808,9465
37123,52852
16131,34228
68030,122200
484958,1237116
33129,53445
8251,18959
16584,37919
40039,60241
87418,87701
40740,95255
28647,33436
47398,111961
54180,97051
8669,9955
33483,67849
17107,37420
33397,65099
99685,263461
318767,130971
35820,94395
476958,316866
52826,123211
85813,222755
12355,19963
157589,274997
66254,44519
74018,85906
210742,398765
217244,752395
40663,98650
48308,81748
79244,140283
17544,30193
22728,29700
72121,179733
14307,35085
69619,92316
26710,62696
166357,357315
10369,15367
26345,52083
29440,55412
77715,151685
122128,315345
17657,37119
54278,69131
75053,66083
126367,277066
83889,140728
11734,9591
550756,799807
50547,68725
54172,94750
42235,47374
49519,30400
112635,123798
70194,140009
81013,235599
326931,140037
90459,89485
18234,26548
62796,137849
22910,36269
40329,132124
37672,102588
52459,38092
26708,62008
22567,43034
17474,15177
143404,254926
17218,36204
127061,243436
52346,123734
23086,48022
35772,74686
37399,87628
79700,48626
80301,64257
25893,46679
16854,41912
23385,43617
123259,332265
80320,129699
114670,137062
82586,120181
59581,153582
177390,392746
21872,34141
22793,44087
62153,165630
85786,117551
14345,28684
149088,292463
38277,28808
11814,15788
16960,40101
134587,219154
297253,756915
33287,73428
621551,1247637
29712,60904
16380,25333
10388,6124
69453,183044
22767,41473
151495,82572
28163,49851
300992,730700
278458,721978
47601,92667
159647,394494
7143,16188
173242,105258
44983,100116
15226,24141
34927,30869
53841,134420
56502,106735
74673,129885
10058,5755
77707,164327
205153,388723
68661,175071
30573,71974
69954,155671
83503,188643
29315,24153
60831,35211
8106,13171
14686,8999
75193,178312
232771,319379
10838,9098
39149,70718
90196,177399
18003,43529
69831,132936
30030,79689
11540,15614
15630,31220
148357,216382
61307,111802
179230,262118
165262,510115
174768,318905
94347,52771
13261,10499
186747,143122
224735,376600
158708,248155
40084,116249
27751,31272
207718,200759
16228,33982
102914,280401
166840,339120
59295,95624
280711,577553
48297,93081
37514,96996
17021,32092
99877,187293
129278,303595
48354,89181
88930,53759
62970,168528
83552,187444
41036,94956
22109,37148
272707,707066
651357,1565195
10553,17315
27521,65173
56308,135707
40893,64120
56099,115907
24301,12181
54810,108108
39057,33422
345754,1062796
33009,20038
52136,133557
187310,150294
19427,13112
131095,286918
75012,138233
240022,339278
60510,135274
17888,40413
16264,35350
25005,33529
55842,145031
64371,66636
54625,95190
42681,54168
13270,25791
336188,254437
119722,353168
68040,162210
10789,8660
203641,487574
16276,24653
46221,62183
27661,56087
66950,99679
13584,8970
115612,310967
253132,615968
30630,69437
552998,1335305
28576,53251
120876,272369
279042,403178
87862,71629
37418,48661
510930,1014398
28315,15795
64283,167505
14814,34021
67589,161831
54662,94035
98348,166508
58778,104582
92634,242067
35476,77665
96479,231453
123389,299436
16731,12950
113769,241030
41581,53799
34993,54388
191835,498198
163028,349191
160811,330895
127634,312887
76706,145461
49449,72318
21182,15751
47978,56105
149044,329454
12890,15946
20604,54519
62685,109565
82980,154469
48198,86454
15024,32955
341357,534693
