10030,1784,25061
5660,2649,84612
12717,76885,299531
17628,810,6175
16607,9507,49400
24384,33973,63491
82570,1497,45364
32828,317289,337893
2269,33442,40085
47613,28995,104187
48829,28403,21052
49436,213987,236130
3081,39344,30385
72540,25596,25144
18505,65460,93214
29078,87227,55112
36873,728,1848
41936,9144,2496
581,73782,92389
8434,8459,58168
1677,30902,300132
130,23241,208300
56773,33514,413120
2550,49912,452
9995,39843,95228
15477,8831,20628
935,28046,168177
22177,11521,8665
82424,61652,18326
11639,344,5481
6819,2885,22224
332,114635,135879
3298,56646,121702
3543,123575,192770
2084,146106,217066
495,10496,86677
1618,4613,61625
5080,3825,34627
4588,54124,12758
9163,8015,47718
29493,36322,122758
10474,27023,78168
2450,2806,69710
8055,33152,37311
21536,2392,85833
5180,69879,41883
10249,245278,13387
11166,115339,528338
3897,18133,354229
7791,6840,26512
2935,165872,170035
3094,4628,27757
9543,9489,28432
32291,14818,3712
21607,4921,48461
10325,2322,10824
2953,128798,83546
904,84339,78790
21191,16752,2416
4636,56168,166715
2106,97993,15471
2311,29723,4797
36270,9962,40291
2521,7263,102928
9968,3572,12904
3542,14133,165228
22015,20970,4832
24816,1513,102876
10005,15703,56622
34100,19539,28491
34676,72848,21725
2479,26805,119716
18368,31763,13170
2667,42555,24452
3120,27912,41162
11336,42241,17578
6490,12738,51569
11564,9739,26599
9152,31492,3979
21187,28237,17335
16370,9150,58671
6180,3799,12172
29078,24436,391488
501,26209,22243
15083,4832,8425
1615,51606,10880
7833,87984,23401
17874,17495,124386
192,9728,20136
11232,918,350336
11422,18928,6010
1728,9084,35698
31565,2719,123266
4472,9010,25255
8687,13888,18290
11457,47143,35768
17607,6616,8297
9423,3848,197282
1304,150638,550537
10556,7215,51322
8089,12333,90391
5956,19274,15754
22275,4377,50451
36446,11953,297877
12761,10990,47854
7071,124839,22872
45896,36322,104758
19634,23311,15168
9031,50635,10761
44136,156915,236172
37286,58862,28405
7380,2484,32781
5151,5707,340562
1239,56384,59966
32541,10161,14497
7209,3227,54374
3422,15903,504146
153,294502,987689
17014,66116,248515
9507,34394,890199
5102,53004,114700
38693,12395,97652
7823,22901,50400
10574,9847,43465
2300,16865,53973
633,7706,75013
3344,22408,17805
35818,183468,211012
5192,6901,28010
210,2772,99048
9803,4817,119061
5454,90084,40796
10928,173077,9722
1648,6448,86598
1377,4348,261406
7096,11591,2482
8044,40346,230630
3352,27621,149166
31362,22376,24585
1224,174706,58749
3144,27576,74483
5488,29937,193168
25407,98379,182140
3457,1439,14305
11299,1312,8350
2328,96997,35162
44316,40891,49005
292,75725,145485
7517,55816,32705
1170,6847,13417
3646,9185,115885
6830,14939,73407
10062,6650,2025
18220,162397,29323
3167,7213,469368
1387,7994,48405
5659,6821,21683
6664,44945,156603
1040,2326,149949
3455,79666,36444
1737,39640,68058
760,23445,32849
12535,685,37619
5125,10269,54657
2192,20934,4330
33721,29016,291425
5103,9989,17689
61098,102178,33137
3336,182170,58706
3671,14683,56863
14444,67382,106125
65214,16704,159835
16697,22311,61486
15906,10984,5048
57302,8246,144811
8927,22923,102547
11571,11109,7077
24915,9001,24746
15875,7698,221988
793,23503,22957
7022,1158,84765
7861,91104,272434
51134,136760,126472
12125,3719,196833
10869,67457,26901
2456,12848,773
26290,54001,406943
4362,196776,58397
4246,9052,464139
262,29268,21945
6223,10708,12354
8371,3540,122829
867,160341,209548
5028,17104,111886
3746,10845,88860
14593,44091,106085
7983,27517,30511
2846,22796,43936
21997,10135,88791
13605,35014,190421
383,18048,80635
5413,91900,14587
8439,5276,67632
8480,66415,52058
11411,72934,266578
3641,24824,26351
3000,18233,23570
2156,7049,8573
11532,8754,6873
5205,34438,18563
737,47214,190610
4425,18801,14552
33690,223940,1395
3080,15792,14075
5385,2366,128540
5963,51808,153474
8246,28965,70115
2437,11431,6044
3728,15547,85315
7906,17524,20094
14458,1231,39265
18857,31266,119071
5315,33063,149250
8187,7604,5330
13247,21801,105462
2470,30162,284908
9504,10554,15406
23830,125333,37119
18247,57125,441130
5728,28968,31770
32480,522,16522
2046,7230,490980
5037,26470,13839
4072,13112,17894
23330,33453,3283
10393,29646,75629
2347,17963,23040
2807,2022,126721
6767,25144,58442
10957,6727,32957
24513,49147,433484
30772,60711,14501
1937,23699,3141
8222,20907,69609
1856,2220,444834
8797,67914,175323
1265,4371,535843
3284,15733,46058
15166,96416,569898
3493,90179,309073
44126,29259,68779
13099,33535,425602
6869,19699,111453
4000,24869,19719
1910,9008,50449
45595,88794,76053
10531,35528,1147
3398,104026,200140
7342,12854,2084
3311,6208,111497
24242,63565,26543
24990,21466,101639
5835,8198,46277
25188,40508,354971
9207,36786,314303
61189,5595,92580
13727,12972,134188
7236,31209,4639
17757,52307,38798
13356,58248,24050
9695,10202,46391
6468,2433,40740
41437,2728,155903
11986,59894,441954
3749,3718,67235
6352,65819,58278
1270,37698,98541
18725,61067,48322
21477,10276,69878
16537,34498,67542
6797,11448,22683
750,21748,98480
3313,2866,349289
5479,4832,894
3298,60509,222092
2700,13581,21094
24212,21979,105783
9673,11853,3939
40299,17196,8957
31021,18301,10055
12358,40570,147422
9132,8506,3925
11047,24585,33480
29692,6894,130251
7926,24952,166044
5133,15600,60512
33607,10150,68697
10159,26159,105221
31507,10876,147473
2127,48434,97515
10985,50287,15685
2399,16809,93862
2133,35100,59741
1689,40163,38994
108256,21983,74516
17691,37470,186110
61197,55024,30107
30762,53631,170740
8788,17522,10747
5333,6321,6338
624,77615,16981
7854,9130,21684
11971,1438,59305
11427,3484,562
6622,28167,50298
30890,4265,111531
10135,43705,67187
7449,37060,12937
6206,738,614487
19072,8825,182185
4296,66496,75446
11720,4902,35324
10473,10891,384795
19125,7654,1066944
9360,10921,46078
43773,37622,16588
5043,32083,7765
25320,26194,8436
5721,11495,20807
4401,16106,75165
7388,19158,49886
5157,344935,580121
4591,37739,38211
2454,14998,28950
43410,34528,134803
4763,50754,13359
66881,23709,22825
592,9800,188105
57194,236714,1371
62381,4874,349760
22871,5835,5081
9709,2265,211913
6235,16173,117990
12572,19229,66352
5259,1565,42071
3157,18852,48390
8071,15116,103244
4004,6420,75513
6737,7602,45959
3468,5620,13034
34177,32976,36071
533,37105,127782
6234,77824,64377
465,14787,64466
16872,271193,3112
7489,105422,51606
433,72314,60498
2287,4729,1504179
25110,14372,14169
24913,29259,103634
69142,32908,620871
797,15452,162261
6021,28792,41655
13824,36543,8875
3412,65927,59354
8560,24288,19010
1879,119635,77303
5438,31589,26512
26257,4557,107684
9840,527,38789
