

Data analysis for each instance 
AVG,MED,MAX,MIN
0,0.085,0.052,-0.044,0.102,0.076,0,-0.029,0.084,0.051,
0,0.009,-0.043,-0.009,-0.068,-0.075,0.073,-0.028,-0.021,0.043,
0,0.175,0.021,-0.015,-0.069,-0.048,-0.036,-0.096,0.055,0.01,
0,0.018,-0.008,-0.062,-0.024,-0.013,0.031,-0.063,-0.093,-0.06,
0,-0.027,-0.081,-0.092,0.002,-0.068,0,0.03,0.093,0.09,
0,0.007,0.026,-0.008,0.07,-0.035,0.009,-0.108,-0.072,-0.165,
0,-0.016,-0.023,-0.038,0.034,0.055,0.04,-0.034,-0.02,-0.064,
0,0.06,0.086,0.073,0.176,0.078,0.072,0.095,0.184,0.141,
0,0.025,-0.09,-0.025,-0.064,-0.028,0.044,0.002,0.018,-0.1,
0,-0.03,0.023,-0.065,-0.096,-0.06,-0.02,-0.106,-0.022,-0.038,
0,-0.045,0.008,0.064,-0.028,-0.115,-0.096,0.032,-0.055,-0.052,
0,0.05,0.03,-0.115,-0.067,-0.006,0.061,-0.015,0.103,0.121,
0,0.09,-0.027,0.043,-0.013,0.005,-0.007,-0.029,-0.012,-0.049,
0,0.071,-0.044,-0.042,-0.047,-0.049,0.038,0.002,0.01,-0.01,
0,0.04,-0.047,-0.043,-0.072,-0.054,-0.042,-0.027,0.009,-0.057,
0,-0.024,0.108,0.066,0.183,0.083,0.071,0.115,0.074,0.06,
0,0,0.004,0.004,0.026,-0.029,-0.011,0.033,0.021,-0.031,
0,0.013,-0.026,0.024,-0.011,0.069,0.021,-0.093,-0.038,0.008,
0,0.036,0.076,0.024,-0.011,0.002,0.018,0,-0.124,-0.068,
0,0.002,0.057,0.052,-0.058,-0.111,-0.041,-0.088,-0.047,-0.007,
0,0.093,0.073,0.051,-0.045,0.038,0.024,-0.007,0.031,0.04,
0,0.03,0.019,0.012,0.062,0.072,-0.004,0.031,-0.06,-0.061,
0,-0.079,-0.055,-0.147,-0.005,-0.025,-0.039,0.061,0.06,0.041,
0,0,-0.023,-0.123,-0.122,-0.12,-0.121,-0.03,0,0.042,
0,-0.046,0.025,0.044,-0.011,-0.002,-0.061,-0.075,-0.086,-0.045,
