

Data analysis for each instance 
AVG,MED,MAX,MIN
0.017,0.022,0.026,-0.035,
0.035,0.044,0.054,-0.002,
0.005,0.005,0.007,0,
0.027,0.03,0.031,-0.086,
0.006,0.013,0.016,-0.121,
0.035,0.043,0.049,-0.031,
0.006,0.008,0.01,-0.034,
0.017,0.023,0.026,-0.006,
0.018,0.022,0.026,-0.006,
0.03,0.037,0.043,0,
0.006,0.01,0.012,-0.098,
0.031,0.038,0.043,0,
0.031,0.036,0.045,-0.06,
0.031,0.037,0.04,0,
0.023,0.028,0.031,0,
0.04,0.043,0.043,-0.02,
0.031,0.041,0.048,-0.044,
0.007,0.009,0.011,-0.03,
0.01,0.012,0.014,-0.023,
0.011,0.013,0.031,-0.013,
0.051,0.061,0.068,-0.004,
0.052,0.068,0.076,-0.03,
0.012,0.018,0.022,0,
0.028,0.035,0.041,0,
0.007,0.008,0.011,0,
0.035,0.042,0.045,0,
0.028,0.034,0.04,0,
0.011,0.014,0.016,0,
0.047,0.058,0.069,-0.057,
0.056,0.076,0.084,-0.018,
0.043,0.05,0.056,-0.008,
0.017,0.023,0.028,-0.029,
0.04,0.047,0.055,-0.003,
0.013,0.014,0.016,0,
0.037,0.045,0.055,-0.004,
0.018,0.021,0.024,0,
0.026,0.034,0.042,-0.025,
0.03,0.037,0.041,-0.001,
0.027,0.033,0.037,-0.059,
0.037,0.043,0.052,-0.031,
0.029,0.036,0.044,-0.003,
0.022,0.026,0.028,0,
0.019,0.022,0.025,0,
0.013,0.015,0.018,0,
0.05,0.058,0.071,-0.018,
0.019,0.026,0.031,0,
0.039,0.05,0.057,-0.15,
0.061,0.067,0.083,-0.006,
0.028,0.032,0.037,-0.001,
0.107,0.11,0.119,-0.002,
0.025,0.035,0.057,-0.075,
0.058,0.062,0.069,0,
0.028,0.036,0.042,-0.024,
0.088,0.094,0.104,0,
0.006,0.008,0.011,-0.005,
0.003,0.003,0.005,0,
0.048,0.066,0.071,0,
0.038,0.043,0.048,0,
0.039,0.046,0.053,-0.019,
0.035,0.043,0.051,-0.111,
0.003,0.003,0.004,0,
0.032,0.039,0.047,0,
0.009,0.011,0.014,0,
0.024,0.035,0.043,-0.026,
0.017,0.023,0.028,-0.004,
0.006,0.008,0.01,-0.036,
0.104,0.112,0.118,0,
0.03,0.035,0.038,0,
0.03,0.032,0.035,-0.006,
0.005,0.006,0.008,-0.006,
0.034,0.037,0.041,0,
0.036,0.047,0.055,-0.005,
0.05,0.064,0.074,-0.017,
0.024,0.031,0.036,0,
0.042,0.051,0.055,-0.063,
0.012,0.014,0.018,-0.022,
0.034,0.043,0.048,0,
0.014,0.018,0.021,0,
0.001,0.001,0.003,-0.021,
0.024,0.03,0.037,-0.006,
0.011,0.013,0.016,-0.012,
0.042,0.054,0.064,-0.009,
0.081,0.084,0.084,0,
0.023,0.028,0.035,-0.018,
0.031,0.038,0.043,0,
0.028,0.032,0.035,-0.003,
0.058,0.066,0.066,-0.031,
0.006,0.008,0.01,-0.056,
0.077,0.087,0.092,0.001,
0.057,0.065,0.074,-0.002,
0.056,0.068,0.076,-0.009,
0.024,0.034,0.045,-0.012,
0.003,0.004,0.004,-0.001,
0.01,0.012,0.014,0,
0.013,0.015,0.017,-0.011,
0.053,0.049,0.064,0,
0.015,0.019,0.022,0,
0.03,0.032,0.038,0,
0.026,0.031,0.034,0,
0.02,0.025,0.028,-0.054,
0.001,0.001,0.003,-0.023,
0.01,0.012,0.014,0,
0.045,0.059,0.071,-0.006,
0.01,0.011,0.012,0,
0.031,0.037,0.042,-0.011,
0.059,0.073,0.08,0,
0.056,0.072,0.081,-0.01,
0.016,0.022,0.028,0,
0.011,0.013,0.015,-0.009,
0.034,0.047,0.058,-0.01,
0.051,0.062,0.08,-0.015,
0.027,0.033,0.039,-0.003,
-0,0.001,0.002,-0.068,
0.069,0.078,0.091,-0.023,
0.015,0.021,0.026,-0.018,
0.022,0.028,0.034,-0.013,
0.016,0.019,0.025,-0.037,
0.029,0.039,0.042,0,
-0.002,0,0,-0.048,
0.029,0.037,0.045,0,
0.021,0.028,0.033,-0.009,
0.048,0.061,0.066,0,
0.019,0.026,0.031,-0.046,
0.048,0.064,0.069,0,
0.018,0.021,0.027,0,
0.128,0.13,0.131,0,
0.032,0.041,0.045,0,
0.016,0.021,0.024,0,
0.033,0.041,0.047,-0.034,
0.038,0.052,0.066,-0.055,
0.027,0.032,0.037,-0.013,
0.07,0.071,0.08,-0.009,
0.047,0.059,0.074,-0.001,
