5809.263, 131489.958, 1.473, 14.471, 1224.936, 1204.720, 1294.060, 0.000, 1212.223, 0.000, 0.000, 873.324, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5786.101, 131454.899, 1.467, 15.474, 1222.801, 1206.289, 1277.717, 0.000, 1207.101, 0.000, 0.000, 872.193, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5827.777, 131510.936, 1.477, 15.038, 1224.162, 1214.750, 1296.306, 0.000, 1207.612, 0.000, 0.000, 884.947, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5788.566, 131423.406, 1.468, 14.803, 1223.993, 1205.719, 1277.709, 0.000, 1204.645, 0.000, 0.000, 876.500, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5829.442, 131445.964, 1.478, 16.521, 1222.544, 1216.568, 1308.206, 0.000, 1209.155, 0.000, 0.000, 872.969, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5807.693, 131510.066, 1.472, 14.924, 1228.607, 1213.255, 1280.574, 0.000, 1209.677, 0.000, 0.000, 875.580, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5799.726, 131509.389, 1.470, 15.149, 1226.540, 1202.663, 1291.869, 0.000, 1206.347, 0.000, 0.000, 872.307, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5817.746, 131413.053, 1.476, 14.806, 1228.542, 1214.844, 1280.245, 0.000, 1220.480, 0.000, 0.000, 873.635, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5812.277, 131488.208, 1.473, 14.323, 1221.356, 1206.804, 1296.639, 0.000, 1210.792, 0.000, 0.000, 876.686, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5835.484, 131518.468, 1.479, 15.271, 1223.149, 1206.772, 1268.635, 0.000, 1214.924, 0.000, 0.000, 922.004, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5835.469, 131486.278, 1.479, 13.637, 1268.894, 1205.992, 1279.358, 0.000, 1205.292, 0.000, 0.000, 875.933, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5775.972, 131488.582, 1.464, 14.799, 1219.069, 1202.318, 1278.444, 0.000, 1203.023, 0.000, 0.000, 873.118, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5862.244, 131521.414, 1.486, 14.888, 1235.755, 1216.013, 1282.608, 0.000, 1209.057, 0.000, 0.000, 918.811, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5800.434, 131473.698, 1.471, 15.512, 1214.177, 1204.335, 1299.631, 0.000, 1204.425, 0.000, 0.000, 877.866, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5843.296, 131467.047, 1.482, 17.532, 1261.529, 1219.068, 1277.901, 0.000, 1212.241, 0.000, 0.000, 872.557, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5813.308, 131497.811, 1.474, 15.001, 1230.082, 1211.098, 1289.254, 0.000, 1203.207, 0.000, 0.000, 879.667, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5801.947, 131469.602, 1.471, 16.556, 1234.932, 1203.597, 1281.179, 0.000, 1207.534, 0.000, 0.000, 874.705, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5813.436, 131488.927, 1.474, 15.556, 1221.351, 1218.007, 1296.818, 0.000, 1205.905, 0.000, 0.000, 871.355, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
