5773.111, 131534.515, 1.463, 93.408, 1204.611, 1198.941, 1278.192, 0.000, 1214.377, 0.000, 0.000, 876.990, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5813.918, 131503.869, 1.474, 98.853, 1214.439, 1216.477, 1292.983, 0.000, 1202.956, 0.000, 0.000, 887.063, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5753.866, 131503.711, 1.458, 92.072, 1198.124, 1206.859, 1274.374, 0.000, 1201.560, 0.000, 0.000, 872.949, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5756.204, 131543.524, 1.459, 101.762, 1191.389, 1200.642, 1278.269, 0.000, 1204.766, 0.000, 0.000, 881.138, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5772.620, 131522.033, 1.463, 100.807, 1197.586, 1203.788, 1256.379, 0.000, 1195.881, 0.000, 0.000, 918.986, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5748.920, 131502.241, 1.457, 93.365, 1192.827, 1200.206, 1278.257, 0.000, 1205.454, 0.000, 0.000, 872.176, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5775.979, 131520.775, 1.464, 91.572, 1207.106, 1202.673, 1274.958, 0.000, 1199.425, 0.000, 0.000, 891.817, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5795.529, 131509.370, 1.469, 95.225, 1190.708, 1208.304, 1279.292, 0.000, 1200.969, 0.000, 0.000, 916.256, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5754.368, 131472.716, 1.459, 93.220, 1197.533, 1204.466, 1274.211, 0.000, 1205.496, 0.000, 0.000, 872.662, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5746.208, 131446.372, 1.457, 104.426, 1195.562, 1202.144, 1275.147, 0.000, 1197.158, 0.000, 0.000, 876.197, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5796.833, 131532.761, 1.469, 91.261, 1190.180, 1201.259, 1290.073, 0.000, 1237.304, 0.000, 0.000, 878.017, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5744.246, 131486.285, 1.456, 105.495, 1191.249, 1208.967, 1278.779, 0.000, 1190.119, 0.000, 0.000, 875.132, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5797.877, 131490.587, 1.470, 90.711, 1211.026, 1206.232, 1300.959, 0.000, 1199.497, 0.000, 0.000, 880.163, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5770.052, 131493.872, 1.463, 91.971, 1190.820, 1212.662, 1272.954, 0.000, 1224.824, 0.000, 0.000, 868.792, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5816.004, 131474.328, 1.475, 100.925, 1210.515, 1219.794, 1310.994, 0.000, 1203.358, 0.000, 0.000, 871.343, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5768.936, 131460.459, 1.463, 96.594, 1191.263, 1218.172, 1272.861, 0.000, 1209.038, 0.000, 0.000, 877.602, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5800.202, 131520.932, 1.470, 93.693, 1225.191, 1214.366, 1290.224, 0.000, 1205.115, 0.000, 0.000, 865.306, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5750.336, 131521.685, 1.457, 94.389, 1201.537, 1199.824, 1278.575, 0.000, 1199.721, 0.000, 0.000, 870.679, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5748.224, 131513.371, 1.457, 92.718, 1191.808, 1202.407, 1277.955, 0.000, 1204.426, 0.000, 0.000, 871.628, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5760.332, 131532.535, 1.460, 90.285, 1190.300, 1202.941, 1282.149, 0.000, 1209.669, 0.000, 0.000, 875.273, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5791.208, 131470.880, 1.468, 98.716, 1235.589, 1204.636, 1274.993, 0.000, 1198.794, 0.000, 0.000, 877.196, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5760.445, 131491.864, 1.460, 93.065, 1192.598, 1205.335, 1277.021, 0.000, 1212.621, 0.000, 0.000, 872.870, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5755.825, 131532.223, 1.459, 93.439, 1194.361, 1205.170, 1275.382, 0.000, 1199.371, 0.000, 0.000, 881.541, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5777.279, 131491.796, 1.465, 94.552, 1193.623, 1202.066, 1272.291, 0.000, 1208.653, 0.000, 0.000, 900.646, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5770.446, 131713.991, 1.460, 98.243, 1182.735, 1221.454, 1285.473, 0.000, 1201.208, 0.000, 0.000, 879.576, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5730.522, 131485.554, 1.453, 101.012, 1190.598, 1205.356, 1267.669, 0.000, 1189.644, 0.000, 0.000, 877.255, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5784.084, 131525.690, 1.466, 102.796, 1191.415, 1226.492, 1277.694, 0.000, 1218.855, 0.000, 0.000, 869.628, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5781.252, 131540.697, 1.465, 95.690, 1192.772, 1201.376, 1288.139, 0.000, 1218.728, 0.000, 0.000, 880.237, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5796.518, 131480.283, 1.470, 97.105, 1205.520, 1220.004, 1281.777, 0.000, 1219.088, 0.000, 0.000, 870.129, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
5777.327, 131495.395, 1.465, 97.426, 1205.802, 1203.850, 1282.877, 0.000, 1206.046, 0.000, 0.000, 878.752, 0.000, 0.000, 0.000, 3, 3, 1, 0, 5, 0, 0, 23, 0, 0, 0
