

Data analysis for each instance 
AVG,MED,MAX,MIN
0.014,0.02,0.211,-0.205,
-0.083,-0.079,0.072,-0.251,
-0.052,-0.046,0.155,-0.226,
0.01,0.013,0.206,-0.163,
-0.053,-0.049,0.1,-0.217,
-0.002,0.002,0.125,-0.111,
-0.055,-0.057,0.064,-0.185,
-0.038,-0.04,0.148,-0.229,
-0.034,-0.027,0.148,-0.192,
0.043,0.038,0.309,-0.227,
0.017,0.011,0.221,-0.158,
0.054,0.048,0.282,-0.138,
0.022,0.015,0.205,-0.187,
0.128,0.144,0.3,-0.078,
-0.025,-0.026,0.142,-0.16,
-0.048,-0.057,0.088,-0.194,
0.091,0.092,0.344,-0.192,
0.019,0.004,0.246,-0.238,
0.101,0.117,0.318,-0.238,
0.083,0.07,0.301,-0.078,
-0.011,-0.017,0.275,-0.231,
0.12,0.129,0.3,-0.158,
0.037,0.038,0.271,-0.212,
0.016,0.012,0.212,-0.146,
-0.072,-0.078,0.088,-0.198,
-0.016,-0.015,0.188,-0.157,
-0.005,0.004,0.198,-0.19,
0.009,-0.007,0.234,-0.12,
0.004,0.004,0.149,-0.173,
0.166,0.18,0.42,-0.105,
0.13,0.146,0.375,-0.157,
-0.085,-0.094,0.079,-0.246,
-0.023,-0.027,0.214,-0.186,
-0.052,-0.05,0.12,-0.175,
0.007,-0.002,0.225,-0.152,
-0.028,-0.026,0.11,-0.139,
-0.005,-0.012,0.192,-0.17,
-0.042,-0.038,0.084,-0.21,
0.017,0.029,0.162,-0.119,
-0.024,-0.021,0.145,-0.162,
-0.025,-0.026,0.136,-0.206,
0.034,0.013,0.252,-0.135,
0.011,0.019,0.178,-0.096,
0.073,0.07,0.259,-0.128,
0.119,0.126,0.314,-0.126,
0.031,0.035,0.153,-0.2,
0.007,0.009,0.215,-0.221,
0.051,0.051,0.265,-0.149,
-0.019,-0.014,0.149,-0.222,
0.107,0.102,0.452,-0.13,
0.057,0.052,0.247,-0.106,
-0.025,-0.042,0.192,-0.154,
-0.043,-0.055,0.142,-0.165,
0.067,0.084,0.309,-0.222,
-0.057,-0.067,0.214,-0.224,
0.028,0.017,0.218,-0.189,
0.147,0.163,0.395,-0.081,
-0.033,-0.042,0.122,-0.169,
