

Data analysis for each instance 
AVG,MED,MAX,MIN
0.14,0.141,0.294,-0.027,
0.161,0.167,0.279,0,
0.173,0.189,0.198,-0.018,
0.232,0.239,0.285,0,
0.114,0.117,0.164,0,
0.122,0.132,0.253,-0.01,
0.163,0.164,0.269,-0.002,
0.145,0.152,0.288,-0.164,
0.078,0.084,0.233,-0.084,
0.158,0.17,0.248,0,
0.129,0.131,0.264,-0.124,
0.088,0.096,0.283,-0.111,
0.158,0.163,0.264,-0.076,
0.29,0.314,0.341,0,
0.126,0.128,0.244,-0.022,
0.16,0.158,0.27,0,
0.322,0.343,0.359,0,
0.204,0.222,0.323,0,
0.256,0.257,0.322,0,
0.264,0.265,0.33,0,
0.261,0.263,0.329,0,
0.216,0.216,0.33,0,
0.239,0.248,0.3,0,
0.208,0.229,0.26,0,
0.147,0.16,0.225,-0.092,
0.16,0.161,0.234,0,
0.187,0.174,0.245,0,
0.217,0.234,0.301,0,
0.231,0.28,0.323,0,
0.167,0.17,0.326,-0.099,
0.319,0.328,0.353,0,
0.159,0.159,0.281,0,
0.182,0.187,0.273,0,
0.267,0.286,0.321,0,
0.166,0.169,0.301,-0.062,
0.048,0.049,0.157,-0.068,
0.19,0.2,0.299,0,
0.133,0.129,0.279,0,
0.13,0.13,0.219,-0.015,
0.136,0.138,0.23,0,
0.22,0.224,0.286,0,
0.205,0.221,0.287,-0.062,
0.187,0.192,0.298,0,
0.184,0.201,0.289,0,
0.328,0.334,0.334,0,
0.182,0.187,0.26,0,
0.172,0.188,0.268,-0.03,
0.268,0.279,0.317,0,
0.102,0.102,0.197,-0.034,
0.198,0.219,0.234,0,
0.228,0.239,0.282,0,
0.16,0.163,0.293,-0.01,
0.114,0.117,0.194,0,
0.298,0.308,0.334,0,
0.166,0.158,0.324,-0.018,
0.273,0.287,0.333,0,
0.286,0.294,0.347,0,
0.181,0.194,0.258,0,
0.2,0.212,0.264,-0.028,
0.142,0.149,0.267,0,
0.233,0.251,0.297,0,
0.145,0.163,0.267,-0.086,
0.171,0.172,0.317,0,
0.147,0.156,0.239,-0.007,
0.235,0.248,0.295,0,
0.103,0.104,0.26,-0.098,
0.233,0.236,0.348,0,
0.135,0.138,0.246,-0.018,
0.166,0.174,0.307,0,
0.129,0.137,0.242,-0.011,
0.264,0.269,0.308,0,
0.232,0.237,0.289,0,
0.13,0.129,0.256,-0.07,
0.178,0.179,0.285,-0.005,
0.268,0.279,0.327,0,
0.133,0.139,0.258,-0.066,
0.128,0.134,0.249,-0.006,
0.182,0.186,0.277,0,
0.133,0.141,0.219,-0.018,
0.182,0.185,0.303,0,
0.201,0.211,0.278,-0.011,
0.295,0.311,0.327,-0.002,
0.276,0.281,0.363,0,
0.247,0.264,0.332,0,
0.143,0.151,0.24,-0.03,
0.299,0.313,0.313,0,
0.131,0.136,0.303,-0.109,
0.12,0.129,0.238,-0.062,
0.305,0.308,0.317,0,
0.151,0.146,0.273,0,
0.262,0.27,0.307,0,
0.155,0.167,0.269,-0.06,
0.095,0.104,0.231,-0.065,
0.164,0.171,0.29,-0.03,
0.358,0.37,0.377,0,
0.289,0.305,0.355,-0.093,
0.129,0.135,0.25,-0.035,
0.111,0.124,0.278,-0.026,
0.221,0.231,0.301,0,
0.258,0.268,0.32,0,
0.068,0.068,0.193,-0.034,
0.214,0.224,0.279,0,
0.267,0.288,0.312,0,
0.184,0.188,0.271,0,
0.278,0.303,0.304,0,
0.261,0.271,0.327,0,
0.29,0.299,0.325,0,
0.293,0.306,0.332,-0.003,
0.254,0.267,0.343,0,
0.161,0.164,0.25,0,
0.385,0.39,0.39,0,
0.151,0.158,0.272,-0.03,
0.123,0.127,0.234,-0.014,
0.212,0.228,0.266,0,
0.067,0.066,0.217,-0.082,
0.117,0.114,0.243,0,
0.162,0.168,0.275,0,
0.168,0.173,0.276,0,
0.117,0.12,0.261,-0.093,
0.19,0.201,0.295,0,
0.235,0.247,0.307,0,
0.279,0.291,0.341,0,
0.173,0.188,0.244,-0.056,
0.261,0.268,0.313,-0.01,
0.208,0.216,0.278,0,
0.298,0.311,0.312,0,
0.082,0.088,0.235,-0.037,
0.157,0.158,0.291,-0.024,
0.114,0.111,0.267,-0.017,
0.187,0.191,0.327,-0.015,
0.107,0.111,0.178,-0.032,
0.233,0.243,0.27,-0.092,
0.156,0.156,0.286,0,
0.205,0.222,0.296,0,
0.138,0.138,0.272,0,
0.254,0.259,0.314,0,
0.23,0.235,0.308,0,
0.153,0.158,0.257,-0.006,
0.277,0.303,0.347,-0.019,
0.124,0.126,0.261,-0.05,
0.174,0.184,0.289,0,
0.147,0.142,0.279,0,
0.288,0.317,0.317,0,
0.143,0.149,0.252,-0.013,
0.297,0.306,0.334,0,
