8964,17221,16196,22411,46792
6824,17096,15669,20772,35359
40607,58111,38756,70923,138541
61574,21304,45747,58009,106389
5178,14234,16691,8958,14136
22879,52950,47203,130230,127343
10503,16249,56519,66951,46456
22669,20461,30788,58877,110070
3671,16613,21019,27769,23369
9768,28889,39243,25043,35044
6331,31919,30576,19980,15833
31687,32426,43158,227445,92755
11034,21905,44717,21100,35479
10731,10376,18413,32053,27979
19240,54012,26907,52897,33165
8462,11855,37845,19564,36655
7497,23435,18916,16077,36221
15458,19048,13406,36073,37743
15611,10622,24745,19964,57137
27320,23789,21810,108784,36755
17106,29571,22427,20432,79147
10433,24950,22762,31362,39350
11261,20663,7795,9227,20689
7867,8473,26615,20771,22900
6399,8714,10865,9759,22770
8481,21779,10977,24538,33694
11431,12175,26424,15772,30007
19893,28046,40542,51134,97851
9180,11885,13040,51061,13740
8053,32941,43298,53739,61441
8218,18329,58548,35927,41834
27109,81241,62461,94799,52249
19878,32144,37718,98504,119734
14066,11355,41249,41557,29845
37049,49452,41851,113823,201827
24470,34956,87811,69847,59252
8286,8100,7692,5086,9952
8592,12548,17334,31328,39845
44934,36381,45011,123616,273575
4532,6362,12880,11756,7470
14266,31513,25300,46942,73869
7948,12434,39079,31496,44238
8687,15952,11686,46074,13522
13428,12552,15757,42409,49759
8196,11171,38883,42159,27811
5905,11577,15163,9894,28481
4736,22252,16716,23844,19183
14514,11181,32155,35497,21595
13978,6855,7446,26436,36311
10489,18708,36073,33412,18559
4622,19607,20369,28637,17179
9307,11243,9814,46465,37975
9784,14763,14715,22121,27063
17831,22993,18693,33045,95713
6226,13288,15858,27528,26819
14917,56014,51030,82517,67569
8213,9448,8602,18973,41121
14541,48396,25947,16993,41861
6470,6247,5990,6807,9154
20471,35775,46017,55702,119235
15472,9748,26063,8823,23546
4854,9557,22056,20243,30277
7937,7166,22953,22922,41974
11962,12607,21648,53372,74735
17118,21730,81046,76116,75730
9956,7859,14095,49586,25886
7896,14553,38303,29660,21894
13031,17557,62770,23267,56092
14926,21448,21925,20135,57298
37019,38485,37702,51481,153918
11458,30450,39226,57053,71260
5200,8007,10557,12664,14460
9773,11680,11235,11166,21908
28162,54832,99615,78380,138520
11286,28440,44269,35537,35676
7906,9992,15461,14854,37595
11994,33055,36857,47074,28199
27629,33311,40411,54495,157652
11068,19817,58097,32986,23380
5645,23276,12391,21219,22232
47171,29839,48563,42967,132914
6483,19011,28110,29064,43626
13515,17706,31314,52254,21335
17291,7680,13075,23767,21708
7164,5426,25936,9106,13531
9931,10570,11547,39231,25039
11620,8737,18810,8111,7589
13968,10228,37684,14151,35565
26440,43125,39568,64007,33830
9144,12910,26261,21055,11168
25737,18490,32838,93680,27011
11082,13733,11081,27124,63571
14543,17767,16789,46656,66818
5883,5677,26013,20611,24221
5381,11046,19943,14726,34686
29883,25167,72024,81842,175288
10512,23935,41577,38045,74016
39191,32739,32057,32251,116687
10258,20407,29743,59604,54279
8616,6118,7797,13763,9427
6124,12047,9014,13843,25591
7432,6950,6074,14974,22690
7581,8761,40106,28436,37106
9937,11639,35443,18693,66509
10947,13525,14559,49711,62343
7057,25411,14697,16453,19801
8415,9909,18938,16121,29383
10583,26004,26145,24386,72172
4690,9950,7446,11343,21341
5638,9488,12744,8747,28049
9365,9711,19220,13197,47171
3584,12747,10914,6571,5206
17222,18727,17054,21328,24580
13596,15237,23017,23331,49907
4476,15794,7193,23999,28051
33010,40069,43807,118350,33564
21073,33580,19946,111170,94876
12635,19626,65022,39066,22063
7897,15337,33379,12819,30469
40184,58822,43457,42238,206314
12246,14150,64163,64284,46216
28193,41021,39112,86552,127179
9450,21197,34274,26187,49139
13184,24815,18762,49508,35519
11876,18445,66645,58039,68341
23170,32267,17099,17310,22826
23738,19910,29199,98536,108732
14278,29456,36866,52107,81143
