448,147,129,24846,40292
928,3902,6437,24643,47666
13336,93729,19620,18295,48326
7062,3773,3050,1572,30621
9720,18673,58736,39319,156446
29269,9379,3444,52883,278737
1186,7527,2546,272,54157
7091,8802,34769,91267,25407
761,5085,744,8248,11653
8543,16206,123452,3259,269572
8951,15125,12525,18211,8737
7347,6341,43016,17986,13605
10420,4213,15568,129089,69323
10384,3841,9484,16364,37116
2991,20803,1781,2378,12880
43,7432,9773,126802,62692
1426,27355,4346,983,24774
5464,1246,1079,78039,303442
77,679,25258,29291,11899
6417,1426,10600,45329,60113
2189,9937,7623,9214,17140
5562,14331,6636,56650,70514
4657,8968,6978,24349,966
4117,4002,31526,30091,25592
1835,20472,38157,18298,20771
2856,12542,10523,1437,75372
1242,13724,46117,38981,125166
868,22025,27014,26153,10662
6852,358,30844,7456,18439
1457,7396,9323,1176,50287
282,13177,1137,9503,37193
25,7885,8798,81737,2048
2720,11826,37086,24494,76511
575,7641,80487,353,69190
3398,24343,13754,14547,20077
357,22799,15090,36183,15793
578,5511,7918,1687,27748
1055,2126,403,24042,49116
121,10961,5573,15101,14996
5283,10232,30454,12573,93653
7229,9661,87200,48054,24579
5721,1030,71,24946,81270
5077,9809,4311,26844,27545
4446,30277,2103,15210,5876
6037,36142,37637,47493,69979
6342,9273,7852,31337,90446
3126,8177,45177,3664,12284
1836,19975,12759,25692,91916
2246,21840,18612,216885,18712
572,3180,14384,8458,3135
9861,17894,9793,14180,13655
5162,3523,10595,27304,56722
4239,1953,18468,6806,24131
2098,4139,1477,6138,8906
7197,28005,4063,99509,48104
375,6522,66011,9770,38014
7318,24706,956,20687,24011
1066,1555,18592,75120,31859
1496,3716,33184,40478,28563
543,2929,3792,129139,39384
1429,30569,26676,19458,113222
5563,24508,46352,46760,37069
4060,4503,14983,14313,9025
1759,2963,3258,13229,109769
3645,7558,4625,134971,168401
3563,2581,3521,9097,19525
7558,10791,661,30760,22209
4576,18191,17766,11896,8130
7437,4138,2304,7072,53620
399,4176,44995,16542,4100
1687,4599,4709,11446,70477
4711,16,8015,5138,9922
355,4433,6435,19869,60372
702,18769,1394,16615,19099
3875,1032,4179,503,86594
4955,109,5190,13285,34239
1620,1644,55755,2927,65838
3211,3106,11174,12849,15245
802,66118,76862,26532,23068
148,1917,2443,19412,22221
2617,87,35777,3995,30920
129,24203,1933,35188,62918
2764,6866,20807,42110,54694
5423,16478,19494,15404,230330
278,1026,9032,4571,17079
5130,8518,31283,1305,48460
3886,9778,18311,6603,54335
143,19147,5653,1542,15320
1236,3461,3229,46767,77510
7149,687,2072,707,63481
3466,5627,3389,6872,70079
3344,1859,25177,21131,43714
780,17033,74498,33223,17099
7397,2839,4742,11318,69355
215,5682,5462,24040,26834
370,4965,4740,86332,76810
1992,2179,18145,8335,6250
5290,1076,2877,12518,50678
1448,4323,4539,34513,33095
1823,1549,11336,8543,6389
163,15181,23737,37570,5291
5839,8490,43728,33629,42239
558,1036,875,7408,61577
4707,12741,88461,26757,583
4448,7396,6363,8917,33394
580,4744,33954,3760,31555
6460,3833,16815,14709,8842
5476,311,57470,20075,113579
1634,2257,2930,17259,13701
413,19107,38927,29390,66620
2977,27,957,51562,13864
4592,5876,111517,7269,20088
7476,19272,15282,2247,15544
22276,21337,14109,63543,6533
2827,1857,36247,50144,13370
48,12318,95,1360,15564
1397,43061,9949,67721,22832
473,4435,57120,49681,89978
1667,147,45934,19142,49774
4758,16235,22243,41130,105764
4227,4490,5549,51387,30880
2172,21697,15299,7543,43573
5741,297,4673,32161,85035
883,13492,47340,36021,1797
3263,147,6266,21234,69184
4015,29624,8081,56443,28406
7732,16031,1385,3258,26107
5107,1013,5588,23878,35118
3398,2600,9477,11464,73212
1378,6435,7218,74084,41922
5946,8476,4060,8087,67076
2917,795,9595,56756,6065
6166,4350,11072,2644,55006
510,8648,5626,39190,28246
2876,7199,2552,10220,3364
3084,3315,4666,8432,166468
7713,3259,3881,77009,6675
552,4755,4475,20414,49917
3423,1165,15572,39031,6441
4917,4926,1202,22671,5003
7248,1437,29338,1613,13538
806,182,529,73253,9830
1997,7933,664,8658,50267
9556,3613,21861,29463,171659
197,3349,11775,3134,34721
3697,5512,18063,19235,10948
390,33095,1562,91141,18472
5964,7742,11033,1171,15897
5284,2968,10663,67197,15247
2019,20982,66029,36098,68154
3593,2967,26387,14710,27602
6655,11770,18649,14553,15860
1954,5341,12081,74448,60404
3295,12230,30229,66895,271812
9002,5111,4951,8408,139093
1492,1914,2575,12487,54377
7015,12683,12943,43810,27600
743,20640,9223,96593,55993
3123,9939,649,5437,22319
362,988,14061,8285,5165
3062,955,6812,20951,598
109,8379,1085,12606,1903
5532,1237,11590,41070,18184
3037,29567,1751,95089,170569
1681,6106,22955,4093,7925
1105,8404,15607,13762,10816
1164,11405,12596,7013,48224
2266,8785,1296,39491,20883
3362,10773,36432,50129,24267
1821,3119,20372,13864,185954
1066,13614,3215,8891,24166
5619,2194,3301,9251,20333
5264,3583,8361,45203,35510
1069,1289,667,17986,14331
42,17236,2802,4055,32300
5974,239,5804,38827,16480
5057,15496,4191,36543,53422
2839,10837,12447,19982,104390
25069,10487,18886,25337,7922
4610,5134,262,66932,10386
1831,1809,36387,72945,94243
4275,11404,3231,3507,77887
2594,10928,4219,79976,39405
5853,1213,2045,3840,8
3869,9470,1263,1851,4716
10014,14390,3744,3036,90004
679,6273,14727,2968,1482
6417,13351,5011,5464,9692
7413,13212,10960,19681,5467
16705,6071,6031,27933,9046
834,2661,30395,7319,15505
11185,3500,39688,2403,61909
272,17730,12522,28219,61166
1463,11331,4203,17690,76065
2397,9673,20423,710,22315
8624,10861,23588,9299,2258
3162,14032,14700,153105,168216
1873,4796,69598,21810,107919
1437,2689,12491,75487,37511
396,7878,12912,120325,6912
3250,60338,2854,30402,42653
13603,18608,8373,29123,25470
5527,6033,8532,15970,131850
21566,55024,14835,34408,190370
3341,706,7676,76973,107393
6398,3368,4565,36884,161054
19857,6393,7323,1463,174784
10249,15211,11398,89511,46971
2260,8589,8992,10402,6163
38,15528,40536,25384,899
148,10340,1591,61594,101534
3796,10511,3190,21305,67832
3165,8544,22510,40337,7338
856,21088,8487,12075,9449
2417,1661,8088,20394,24838
558,29024,18811,22545,25568
864,8836,5868,7342,1347
1434,4398,22293,61601,623
55,13811,30463,47058,41848
11044,4382,5711,82165,36035
35589,4552,28685,14701,24376
1416,12627,54034,63339,127651
1409,4624,17820,9603,129258
3697,5669,1070,2008,1662
4398,8305,27,4987,63176
2919,4551,9618,16237,8222
9678,56363,10210,40546,4653
4549,7066,17756,15431,90100
632,20302,50602,47040,93673
3449,6932,1182,45175,28013
132,9150,160,19598,22530
4603,12371,17267,7647,8407
3762,5587,7142,5514,31074
7841,6820,26218,21992,33081
1965,8627,8680,18552,50626
2573,6037,16130,19147,157802
5412,18274,40662,7115,6194
2851,9830,4717,244,1898
806,3620,42897,142813,38161
1573,11246,24213,22362,285709
3767,5283,2139,2484,88284
2622,5617,4398,38064,29003
4225,6741,8576,21378,19483
9405,4059,1066,7461,21214
4221,1193,326,19104,33939
1522,21342,3090,34745,32432
5414,10548,11139,147955,71362
6897,17547,7528,61522,43564
514,7712,10733,71842,37403
13219,6530,1050,2320,98949
3339,65388,9518,108413,218916
7854,5426,10608,30456,94378
136,2764,13103,2628,16507
9508,3078,3028,49838,83442
787,4980,3523,72595,19795
305,4626,24045,60155,14884
1729,970,11502,12388,106228
5145,19195,119,98540,4991
250,38113,13840,10977,15431
11480,10367,6157,110841,83856
8501,4482,18613,35926,166034
3827,15781,20578,28572,37728
537,9061,5650,50313,201879
17304,24469,30175,27497,9292
17552,5776,13588,3041,158150
4382,6539,232,12047,1044
9668,31574,14818,130719,173104
3341,1703,29437,23519,72652
4745,2105,207,6164,65567
2669,506,18090,12189,17781
2082,5268,4497,5312,22635
6230,13405,2887,2196,32328
709,6538,2800,59157,41079
5796,2106,6421,13128,31812
247,12248,9007,7960,42231
8680,3215,38516,1871,31104
382,21837,2033,48735,23543
6744,5460,3364,137901,48563
425,6017,8194,8010,68691
3461,9268,7348,28763,127532
2040,4080,49485,82702,81232
595,20657,12166,40232,34544
1840,27795,41496,26908,433
1710,1342,20102,15784,33348
7203,4429,6875,6583,12107
48,2742,21565,6356,44152
626,35146,48093,18362,59979
7711,4048,13024,15919,23168
3799,7926,17155,33638,21951
1460,7741,5029,18256,2688
1789,25287,46450,115604,86319
927,2528,6750,7701,118906
2433,2379,9032,13799,11927
4918,15732,2161,61604,9889
174,12472,9903,34103,44822
6110,3756,11893,21876,29811
6052,461,7521,25402,64954
10137,828,12650,42097,63782
1238,9890,51866,22296,53657
4742,8522,10920,12593,6249
3670,2671,31309,23140,8364
778,30427,3998,90259,41569
265,17374,62403,31150,41692
28249,24196,8316,16835,94480
11163,9823,11529,3471,3678
4607,5215,1601,4353,59642
27599,13551,36854,3588,36405
8001,753,28618,49109,51704
4193,1049,18884,15443,53258
1327,730,12480,27334,67039
3699,844,12584,26425,38886
1043,5661,5394,2889,18841
4036,6938,4369,23393,24178
1556,1762,26510,18940,67782
5461,13699,230,27316,43788
29172,51530,1205,40588,178122
727,3047,31988,2585,32355
868,6010,22400,48392,144426
5306,379,27409,10744,37442
767,23351,594,13263,31188
2182,7014,4884,28394,15242
6273,12334,6163,4260,143848
4461,4972,3392,45542,5951
6208,27129,1449,70751,14014
1157,4706,9425,171142,155077
618,18469,3104,4154,133517
6174,13327,28304,18574,376817
235,9727,1931,72170,87813
552,4272,33584,84019,17639
5549,2039,16272,28793,6226
1383,17039,40266,48740,16032
8680,295,1508,8896,41648
921,36533,8413,52702,7000
4239,9806,18016,29633,24381
3559,3533,37301,17188,18771
4059,10,19501,5107,102491
10267,17201,58910,75690,89980
1844,5902,12035,29449,35342
2144,5503,15802,30999,8400
622,5104,13738,39863,48309
7955,8035,6373,10855,6244
18247,8464,1700,25275,29464
1491,7621,19999,16340,8715
1804,38908,63838,36301,72412
6002,9334,7148,67714,9613
8464,5321,5999,11205,14813
5014,4804,9154,27037,77406
1968,8054,5615,68741,5444
4964,11590,5095,11081,19303
722,15529,22678,20577,120882
4471,3295,5807,13235,1612
1780,3209,15711,63615,5200
5088,3143,25113,12073,67259
460,251,29261,9015,20790
1669,211,73248,59000,23184
2240,820,22272,104490,114756
8288,22811,31571,10385,67520
4198,60,29911,15084,34925
3394,3915,8346,5022,242786
2243,2866,15919,56994,31077
3920,1238,168,56500,3585
454,44737,47235,13378,5758
12909,1593,27227,71950,40939
1838,23496,155582,143209,22436
776,104,47382,51560,10729
8899,3824,6499,40575,7356
204,17521,26355,59302,94198
2764,18454,6507,39737,135997
1950,11721,6568,24161,5635
4161,8099,15393,30681,6415
2100,25157,3003,45568,22355
3428,19516,2756,16646,2422
4712,1805,6773,4393,592
136,21757,574,9668,45007
175,66886,24835,57555,81222
627,442,5415,5237,72628
7325,15646,3179,197774,25047
3780,29740,2748,34070,53225
2423,2967,86683,987,67210
4070,4772,25228,16535,94317
2993,6591,4985,7132,20288
168,2823,20172,22875,68217
1259,12333,10256,4510,62960
859,32303,102600,58912,46429
10,12663,9504,12660,46796
1836,2992,28129,13924,31296
686,10114,26170,35727,40041
2000,2222,10815,28969,11979
1752,25955,5443,21055,43181
4335,45914,7349,3872,192879
5881,2241,38893,15852,41095
7810,603,341,6415,2950
3236,2380,7040,87961,10293
4730,3956,652,10004,69078
9710,12014,8439,6753,37263
353,3324,26849,65934,118116
303,4353,1226,12083,86907
854,11628,142,781,74341
4007,2610,480,62467,32126
2735,1743,4093,643,15230
3186,9651,652,3003,3801
3217,7567,2772,12805,39582
415,26542,21886,37801,17061
2391,10441,6582,559,30831
673,35207,45530,9160,169164
933,7275,1375,7343,87019
1490,12525,18341,14778,13062
213,3102,10638,53857,70003
1862,7801,3659,19795,87856
5972,20677,17162,60336,5028
809,474,13592,2316,2135
1336,11781,49935,1735,6630
9552,12309,2254,25805,75058
1399,8581,24848,14630,3516
4184,6953,19153,70593,2072
4958,5047,10976,3847,23410
2205,27622,18738,43337,72285
1215,19063,14436,4442,42136
4618,6897,8932,13335,20193
2876,4743,39355,42968,33042
1050,674,16219,9362,77178
59,2647,23672,23649,35697
7981,4016,22300,3209,11639
11521,12733,10472,195623,18680
2850,1265,17050,7070,63376
3528,7879,38317,6773,6779
8037,2445,20442,3849,16404
903,232,3752,47607,89827
5076,2750,2610,223,73860
398,12352,31850,1380,86987
830,7464,43643,32038,83815
1980,13948,30175,6643,23409
623,9031,12464,14171,8055
2272,1693,382,90259,21807
4846,648,74099,28160,36048
3879,3924,4595,66885,5665
6948,4578,5960,8149,16331
6034,8568,896,76944,15905
11031,2451,490,13694,26135
1330,9233,4362,25966,23902
4464,4757,28456,988,43275
16013,33342,1672,39041,11320
2454,4334,11691,2846,87137
2886,1334,4460,10948,145715
90,10104,7011,19118,33092
3493,1818,1526,80768,26896
574,2331,15549,6269,2437
5183,1520,3259,28274,12164
7790,19469,15503,228538,380
13681,17963,977,34452,142936
15552,24112,653,98938,2311
5115,6869,6651,21647,19096
259,15132,7256,27934,35651
1497,1436,22950,47350,211462
6344,4671,122,3427,9041
7078,12520,5979,87611,68052
2728,11759,12437,72171,4887
8331,1816,6771,7818,8259
1730,2001,2342,28821,21528
2331,23092,36136,57293,51560
4106,643,3417,27961,22801
3622,1662,27431,1966,615
6605,2947,1112,9085,27596
2158,5980,7948,43791,112018
2392,6381,2557,30002,44415
3848,7071,6828,47416,80918
46,3680,42067,9620,10152
2321,671,9400,11014,30283
1594,336,104317,110636,134515
3216,6923,6426,5855,818
6178,15424,4874,34535,28525
4539,21966,31699,6218,77940
2237,9120,3834,29283,8592
875,6479,1313,7368,69103
1287,7820,5572,4940,16741
4146,2035,2782,12728,22907
353,33605,26215,35847,12751
675,3456,20510,18280,22055
467,4669,14711,3161,77174
17269,17674,12939,7814,24170
522,115148,29454,14362,58340
1771,12577,9259,15492,53479
999,6179,945,56817,31674
325,3537,5123,62577,165214
13360,18832,11428,15601,41412
563,9345,541,21868,42827
2386,5567,17282,24650,9521
4555,9728,41712,8514,167733
3073,17320,4906,4907,119718
3078,1010,45557,5415,39476
1601,1356,1171,42917,77941
7007,423,5314,47360,4864
2620,8779,5860,45971,13214
3932,6722,19871,22776,15843
5044,1018,2884,20158,120372
2319,19076,3982,96,107950
1038,20432,65604,29199,15104
3617,717,62238,4371,11583
3051,4741,8042,6859,14853
1998,932,11992,16492,33847
4717,1350,14369,4064,57400
475,5774,170,8792,44996
1850,10480,23370,105613,11454
1877,23060,4421,1569,2900
2509,5890,5090,40746,8211
7632,20111,5709,145307,250597
4630,3768,43170,7481,2704
2879,2579,1180,76109,49459
1209,21321,2793,14701,4097
3524,44754,1039,8127,45429
839,1623,28485,56765,69706
10942,8929,14106,35965,36062
1676,13359,32847,44067,140059
1888,6325,1798,16090,64354
284,4980,26852,79562,57449
5638,11462,3604,1154,13711
3044,1596,23816,19803,25454
3560,10207,31878,20850,19334
1083,34071,6880,1133,68231
2314,4681,45758,15930,29784
1437,3786,89749,36864,68445
2290,4569,49764,7121,1858
7931,653,3014,4727,49594
14962,9065,7733,6443,91428
10242,6774,31157,18135,54719
3050,2631,6269,38303,2803
6741,7854,16550,33267,46065
1005,4869,8941,16035,1994
2112,19311,19021,208186,53295
755,3941,18188,887,4132
11245,27579,18745,21849,3836
631,7712,6155,11115,48581
9127,6869,2937,18711,71079
640,725,4253,3193,54566
2451,2351,7072,9137,73285
9747,13136,89204,32263,6800
8453,5681,29296,46031,409957
19723,15646,4696,4428,5546
3912,175,27867,73005,4909
5421,9218,20762,56291,110768
2126,6438,11177,1441,19933
329,7623,10506,78103,11040
7495,450,5599,9547,215111
1307,6565,51530,46152,46589
1193,3900,18412,26537,58850
686,1316,39197,117714,94314
13955,15481,9725,30536,46939
8413,12201,12580,6776,27398
426,12398,67036,17046,7369
705,12765,110939,5534,66533
623,3971,58822,14920,16145
2100,7814,3406,18210,43076
9239,6349,4336,3816,86231
2191,7585,12644,4942,23224
2702,4589,53601,30020,9669
4002,5493,3999,1233,40910
1703,1957,39364,25290,21418
3616,2537,100814,174743,13632
1762,8062,11434,17155,47511
4856,2008,1870,22012,67367
2155,167,10925,21078,46894
4408,2510,13627,14133,8495
2044,9816,20903,4239,242824
178,10569,31727,3541,10258
768,3241,12284,27457,41614
7845,15391,4950,79265,25769
3016,4820,8186,91252,6085
4682,10550,14288,27763,36759
1197,64,31428,72491,50144
3474,6715,6604,4940,11915
1737,695,5017,60066,88085
6454,11948,17336,2929,10050
3827,8874,5389,43559,25581
1234,426,61004,60770,6846
781,3386,162,27025,78537
385,4249,2098,5656,118833
994,6791,7206,5972,15693
1051,8286,72602,29770,7306
4941,33880,4354,158981,100235
369,14663,38295,40692,34516
2597,9924,10851,7852,4406
3532,535,24434,16550,73191
6309,9562,6687,1349,30749
13148,55731,26159,84081,224191
1140,1186,4369,5065,42648
3158,193,17653,27154,11502
4382,1313,9641,9442,31233
1880,5756,77510,34897,34718
7742,3091,19704,14381,75660
1898,12407,1591,22716,46203
2920,8143,2759,11892,64834
1358,1146,33276,53705,1917
2053,8286,29933,44104,9543
6215,3516,4714,43597,12357
13600,503,5413,39507,48533
8011,1241,809,22887,41522
998,995,3303,23868,51759
