0.0,0.003,0.897,0.1,210.0,
0.002,0.027,0.871,0.1,377.0,
0.003,0.014,0.884,0.1,306.0,
0.0,0.003,0.897,0.1,215.0,
0.0,0.01,0.89,0.1,148.0,
0.0,0.0,0.9,0.1,197.0,
0.011,0.011,0.878,0.1,254.0,
0.0,0.022,0.878,0.1,301.0,
0.0,0.008,0.892,0.1,187.0,
0.0,0.0,0.9,0.1,186.0,
0.0,0.002,0.898,0.1,357.0,
0.004,0.022,0.874,0.1,215.0,
0.0,0.0,0.9,0.1,272.0,
0.009,0.061,0.826,0.104,155.0,
0.0,0.003,0.897,0.1,232.0,
0.0,0.005,0.895,0.1,322.0,
0.003,0.032,0.865,0.1,244.0,
0.0,0.003,0.897,0.1,257.0,
0.0,0.044,0.856,0.1,132.0,
0.0,0.0,0.9,0.1,281.0,
0.0,0.024,0.876,0.1,188.0,
0.0,0.0,0.9,0.1,276.0,
0.0,0.013,0.887,0.1,166.0,
0.014,0.045,0.841,0.1,159.0,
0.0,0.006,0.894,0.1,259.0,
0.003,0.023,0.873,0.1,245.0,
0.0,0.071,0.814,0.114,79.0,
0.0,0.0,0.9,0.1,349.0,
0.0,0.002,0.898,0.1,343.0,
0.0,0.0,0.9,0.1,259.0,
0.0,0.0,0.9,0.1,317.0,
0.006,0.029,0.865,0.1,125.0,
0.0,0.031,0.869,0.1,98.0,
0.0,0.0,0.9,0.1,455.0,
0.01,0.019,0.867,0.105,141.0,
0.0,0.0,0.9,0.1,234.0,
0.0,0.105,0.748,0.148,153.0,
0.0,0.015,0.885,0.1,87.0,
0.013,0.022,0.865,0.1,181.0,
0.0,0.01,0.89,0.1,242.0,
0.0,0.012,0.888,0.1,191.0,
0.0,0.005,0.895,0.1,341.0,
0.0,0.063,0.821,0.116,142.0,
0.0,0.008,0.888,0.104,187.0,
0.011,0.089,0.767,0.133,143.0,
0.0,0.0,0.9,0.1,314.0,
0.0,0.042,0.858,0.1,234.0,
0.0,0.013,0.887,0.1,170.0,
0.0,0.0,0.9,0.1,233.0,
0.0,0.015,0.88,0.105,140.0,
0.0,0.005,0.895,0.1,302.0,
0.0,0.006,0.894,0.1,270.0,
0.0,0.006,0.894,0.1,276.0,
0.0,0.077,0.823,0.1,204.0,
0.006,0.015,0.879,0.1,274.0,
0.002,0.005,0.893,0.1,324.0,
0.0,0.008,0.892,0.1,179.0,
0.0,0.006,0.894,0.1,246.0,
0.0,0.028,0.872,0.1,127.0,
0.0,0.003,0.897,0.1,244.0,
0.0,0.123,0.754,0.123,78.0,
0.0,0.005,0.895,0.1,146.0,
0.003,0.003,0.894,0.1,214.0,
0.0,0.038,0.862,0.1,138.0,
