

Data analysis for each instance 
AVG,MED,MAX,MIN
0.071,0.071,0.184,-0.058,
0.061,0.054,0.163,-0.055,
0.104,0.118,0.242,-0.046,
0.076,0.076,0.171,-0.016,
0.083,0.09,0.232,-0.051,
0.039,0.035,0.157,-0.077,
0.05,0.047,0.148,-0.063,
0.076,0.072,0.215,-0.064,
0.056,0.054,0.225,-0.191,
0.08,0.102,0.268,-0.172,
0.142,0.143,0.272,0.015,
0.065,0.067,0.226,-0.145,
0.055,0.064,0.149,-0.067,
0.126,0.121,0.257,-0.027,
0.063,0.065,0.164,-0.038,
0.056,0.054,0.181,-0.02,
0.141,0.147,0.335,-0.054,
0.109,0.097,0.292,-0.011,
0.12,0.118,0.276,-0.001,
0.127,0.127,0.333,-0.012,
0.106,0.102,0.335,-0.073,
0.137,0.14,0.28,-0.023,
0.092,0.096,0.213,-0.047,
0.096,0.095,0.248,0.005,
0.072,0.078,0.206,-0.073,
0.067,0.075,0.172,-0.089,
0.054,0.05,0.189,-0.053,
0.098,0.096,0.234,-0.068,
0.07,0.069,0.217,-0.079,
0.086,0.095,0.217,-0.026,
0.139,0.137,0.275,0.015,
0.081,0.087,0.222,-0.061,
0.118,0.122,0.296,-0.059,
0.069,0.076,0.19,-0.08,
0.077,0.072,0.213,-0.003,
0.039,0.038,0.149,-0.074,
0.075,0.071,0.227,-0.114,
0.063,0.059,0.204,-0.027,
0.051,0.051,0.131,-0.054,
0.053,0.054,0.189,-0.041,
0.068,0.09,0.169,-0.083,
0.115,0.118,0.283,-0.019,
0.095,0.093,0.2,-0.008,
0.087,0.091,0.207,-0.024,
0.137,0.132,0.298,-0.075,
0.053,0.055,0.168,-0.069,
0.091,0.09,0.297,-0.128,
0.129,0.133,0.258,-0.027,
0.054,0.051,0.225,-0.04,
0.125,0.115,0.278,0.012,
0.094,0.093,0.205,-0.042,
0.071,0.079,0.235,-0.04,
0.06,0.061,0.177,-0.07,
0.119,0.123,0.254,-0.041,
0.075,0.078,0.226,-0.07,
0.113,0.119,0.231,-0.009,
0.118,0.111,0.296,-0.079,
0.068,0.062,0.239,-0.038,
0.087,0.082,0.313,-0.076,
0.09,0.083,0.232,-0.015,
0.084,0.084,0.236,-0.09,
0.07,0.075,0.192,-0.042,
0.084,0.09,0.223,-0.044,
0.107,0.105,0.303,-0.111,
0.068,0.061,0.188,-0.082,
0.033,0.031,0.155,-0.068,
0.133,0.133,0.324,-0.077,
0.047,0.05,0.136,-0.066,
0.095,0.096,0.301,-0.112,
0.094,0.105,0.256,-0.045,
0.125,0.12,0.345,-0.024,
0.109,0.098,0.291,-0.001,
0.088,0.099,0.252,-0.066,
0.075,0.075,0.165,-0.032,
0.133,0.13,0.357,0,
0.058,0.07,0.176,-0.167,
0.062,0.073,0.178,-0.123,
0.066,0.065,0.297,-0.032,
0.082,0.081,0.189,-0.015,
0.078,0.083,0.218,-0.055,
0.074,0.082,0.261,-0.099,
0.121,0.129,0.319,-0.039,
0.135,0.139,0.339,0.006,
0.122,0.127,0.333,-0.052,
0.079,0.079,0.226,-0.004,
0.078,0.082,0.176,-0.074,
0.089,0.083,0.224,-0.066,
0.111,0.117,0.249,-0.032,
0.125,0.122,0.337,-0.031,
