0,0.06,0.023,0.028,0.006,-0.007,0.002,0,0.001,0.006,0,0.002,0.037,-0.046,-0.024,0.035,0.004,-0.033,-0.017,-0.054,0,0.014,-0.117,-0.014,-0.087,0.018,0.014,-0.005,0.003,0.008,0,0.039,-0.035,0.071,-0.038,0.04,-0.007,-0.064,0.022,0.026,0.063,0.062,0.127,0.077,0.02,0.014,0.033,0.016,0.019,0.01,0.067,0.036,0.031,0.012,0.015,0.006,0.02,0.019,0.017,0.02,0.042,0.022,0.025,0.007,0.027,0.031,0.013,0.027,0.022,0.013,0.023,0.164,0.039,0.025,0.056,0.028,0.043,0.05,0.036,0.027,
0,-0.01,-0.04,0.004,0.008,0.001,0.006,0.001,0.004,0.001,0,-0.016,-0.053,-0.074,-0.036,-0.007,-0.046,0.014,0.006,0.011,0,0.098,-0.026,0.031,0.036,0.007,0.005,0.024,0.013,0.006,0.034,0.073,0.035,0.009,0.042,0.031,0.043,0.015,0.021,0.032,0.059,0.135,0.024,0.013,-0,-0.009,0.004,0.006,0.007,0.004,0.114,0.033,0.026,0.009,0.018,0.013,0.018,0.02,0.018,0.016,0.168,0.071,0.039,0.042,0.012,0.018,0.021,0.015,0.008,0.016,-0.004,0.175,0.101,0.069,0.062,0.035,-0.007,0.01,0.008,0.023,
0,0,0.013,0.003,0.004,0.002,0,0.004,0.003,0,0,0.068,0.044,0.016,0.009,0.011,-0.01,0.006,0.02,0.002,0.056,0.032,0.015,0.014,0.005,0.008,0.002,0.001,-0,0,0,0.11,0.045,0.068,0.036,0.067,0.032,0.013,0.013,0.012,0.273,0.024,0.009,0.002,0.009,0.001,0.002,-0.002,0,0,0.018,0.126,0.085,0.025,0.018,0.012,0.013,0.01,0.014,0.003,-0.002,0,0.134,0.02,0.133,0.125,0.048,0.071,0.045,0.01,-0.017,0.214,0.074,0.039,0.031,0.04,0.017,0.016,0.021,0.008,
0,0,0.005,0.004,0.021,-0.032,-0.003,-0.075,-0.216,-0.105,0,0.042,-0.002,-0.084,0.005,-0.203,-0.046,-0.04,0.024,-0.016,0.222,0.158,0.047,-0.062,0.008,0.006,0.005,0.001,0.001,0.003,0,0.054,-0.204,-0.016,0.018,0.03,0.018,0.019,0.009,0.01,-0.013,-0.026,-0.092,0.022,0.022,0.038,0.013,0.035,-0.039,0.013,0.069,0.122,0.056,0.047,0.027,0.039,0.01,0.01,0.007,0.001,0.005,0.141,0.02,0.03,0.025,0.062,0.046,0.027,0.029,0.028,0.042,0.007,-0.003,0.049,0.066,0.069,0.06,0.049,0.044,0.039,
0,0.113,0.013,-0.069,0.011,-0.067,-0.013,0.004,0.002,0,0,-0.013,0.016,-0.006,0.007,-0.073,0.019,-0,0.015,0.007,-0.003,0.018,-0.045,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0,0.001,-0.016,-0.065,0.048,0.022,0.009,-0.116,0.015,-0.051,0.014,0.093,-0.1,0.047,0.036,0.004,0.014,0.015,0.001,0.008,0.049,0.207,0.098,0.01,0.099,0.037,0.024,0.02,0.012,0.009,0.096,0.155,0.096,0.039,0.053,0.006,0.024,0.023,0.018,0.014,-0.022,0.036,0.017,0.033,0.031,0.02,0.022,0.019,0.016,0.014,
0,0,0,-0.019,0.018,-0.014,0.001,-0.001,-0.006,-0.001,0,0.036,0.005,-0.014,0.005,0.013,0.005,0.001,0.009,-0.003,-0.017,0.153,0.024,0.014,0.012,0.006,0.004,0.002,-0.003,0.002,0,0.059,-0.031,0.063,0.024,0.025,0.02,0.024,0.014,0.007,0.034,0.008,0.082,0.009,0.004,0.023,0.009,0.005,0.005,0.002,0,0.043,-0.001,0.008,0.016,0.032,-0.011,0.03,0.014,0.024,0.031,0.102,0.122,0.033,0.04,0.012,0.014,0.015,0.016,0.017,0.049,0.209,0.061,0.058,0.072,0.045,0.044,0.036,0.026,0.035,
0,-0.026,-0.07,-0.008,-0.027,-0.011,-0.01,-0.031,-0.136,0.002,0,0.187,-0.08,0.011,0.001,0.046,-0.069,-0.156,-0.07,0,0.38,0.135,0.026,0.019,0.01,0.005,0.005,0.004,0.005,0.001,0.012,0.013,-0.038,0.059,0.015,0.001,0.013,0.009,0.002,0.003,-0.045,0.072,0.064,-0.046,-0.041,0.011,0.024,0.038,0.007,0.01,-0.022,0.155,0.031,-0.002,0.014,-0.001,0.011,0.01,0.01,0.015,0.07,0.072,0.052,0.078,0.056,0.042,0.057,0.038,0.041,0.028,0.118,0.008,0.012,0.035,0.025,0.021,0.016,0.015,0.013,0.011,
0,0.024,-0.016,-0.008,-0.01,0.004,0.017,0.001,-0.002,-0.003,0,0.056,-0.015,-0.061,0.028,-0.095,-0.024,-0.03,0.011,0.005,0,0.014,0.182,0.026,-0.083,0.046,0.002,-0.009,-0.029,-0.002,-0,-0.178,0.003,0.022,0.007,0.006,0.015,-0.012,-0.003,0.001,0.077,-0.073,-0.037,0.018,0.022,0.01,0.01,0.002,-0,0.004,0.237,0.028,0.034,0.028,0.013,0.006,0.016,0.012,0.002,0.01,-0.002,0.084,0.01,0.004,0.006,0.005,0.008,0.003,0.004,0.01,-0.001,0.072,0.068,0.034,0.044,0.019,0.031,0.028,0.025,0.022,
0,0,-0.012,-0.006,0,0.022,-0.009,0.003,-0.001,0,0,0,0.01,-0.064,-0.023,-0,0.001,0.003,-0.006,0.011,0,0.011,-0.002,0.009,0.005,0.007,-0.057,0.019,-0.014,-0.059,0.011,-0.001,0.02,0.021,0.003,0.006,0.002,0.003,0,0,-0.005,0.414,-0.022,0.083,0.021,0.014,0.006,0.003,0.002,0.004,0.003,0.075,-0.257,0.044,0.009,-0.003,0.015,0.01,0.014,0.018,-0.002,0.101,0.1,0.05,0.087,0.064,0.017,0.042,0.044,0.067,0.053,0.006,0.01,0.085,0.068,0.06,0.011,0.043,0.011,-0.002,
0,0.029,-0.01,0.025,-0.038,-0.07,-0.006,-0.087,0.019,-0.409,0,0.048,-0.04,0.077,-0.07,-0.395,-0.145,0.002,-0.063,-0.013,0,0.065,0.021,0.018,0.014,0.012,0.004,-0,0.004,0.002,0,0.068,-0.262,-0.031,0.003,-0.015,0.002,0.009,0.003,0.004,0.198,0.191,0.034,0.011,0.016,0.033,0.01,0.015,0.01,0.011,-0.036,0.019,-0.086,-0.064,0.08,-0.024,0.031,0.043,-0,0.028,-0.17,-0.023,0.031,0.085,0.048,0.083,0.097,0.091,0.074,0.061,0.022,0.003,0.02,0.097,0.039,0.039,0.054,0.025,0.027,0.04,
0,0,0,0.018,-0.012,0.007,0.015,0.006,-0.035,0.02,0,-0.064,-0.05,-0.11,0.026,0.005,-0.037,0.001,0.001,-0.012,-0.034,0.046,-0.077,-0.014,0.071,-0.006,-0.064,-0.054,0.013,0.024,0.073,0.04,0.015,0.01,0.016,0.01,0.015,0.01,0.012,0.008,-0.123,0.253,0.031,0.027,-0.013,0.019,0.009,0.016,0.013,0.017,-0.055,0.162,0.007,0.039,-0,0.014,0.019,0.017,0.01,0.014,0.023,0.138,0.104,0.055,0.081,0.057,0.043,0.036,0.016,0.031,0.084,0.015,0.014,0.026,0.013,0.015,0.017,0.014,0.011,0.01,
0,0.063,0.017,0.01,0.002,0.002,0.001,0,0,0,0,0.071,0.095,0.071,0.035,-0.071,0.02,0.009,0.016,0.006,0.247,0.133,0.025,0.006,0.005,0.005,0.004,0.003,0.003,0.003,0.093,0.185,0.037,0.074,0.001,0.022,0.031,0.011,-0,0.016,0,-0.046,0.127,0.055,0.108,0.106,0.013,-0.002,-0.037,0.011,0,0.046,-0.001,-0.003,0.038,0.026,0.002,0.011,0.017,0.001,-0.08,0.145,0.003,0.102,0.055,0.058,0.037,0.024,0.006,0.001,0.194,0.113,0.082,0.068,0.058,0.045,0.042,0.036,0.032,0.029,
0.012,0.076,0,0,-0.013,0,0,0,0,0,0,-0.008,0.001,0.032,-0.011,-0.027,0.009,-0.005,-0.173,-0.087,0,-0.062,0.006,0.011,0.009,0.002,0.003,0.02,-0.013,-0.025,0,0.06,0.016,0.011,-0.049,-0.006,0.008,-0.011,0.004,-0.006,-0.122,0.077,-0.018,0.012,0.047,0.012,0.05,0.018,0.004,0.007,0.057,0.062,0.03,0.002,0.022,0.017,0.012,-0.005,0.001,0.008,-0.022,0.052,0.003,0.025,0.036,0.005,0.005,0.011,0.058,0.029,0.01,0.056,0.065,0.113,0.05,0.085,0.015,0.049,0.044,0.026,
0,0.128,0,-0.009,-0.004,0.006,0.001,0.002,0.002,0.001,0,-0.008,0.051,-0.018,-0.014,-0.034,0.026,0.009,-0.007,0.017,0,-0.025,0.051,0.055,0.001,0.003,0.013,0.012,-0.009,0.001,0.086,0.002,0.006,0.005,0.004,0.003,0.002,0.002,0.002,0.002,0,0.075,-0.039,0.025,0.048,-0.013,0.008,-0.002,-0.006,0.017,0.282,0.064,0.025,0.013,0.01,0.007,-0.001,0.001,0.001,0.002,0.033,0.005,0.092,0.078,0.06,0.033,0.051,0.022,0.018,0.01,-0.04,0.064,0.102,0.071,0.076,0.017,0.024,0.017,0.018,0.014,
0,0.018,0,0.002,-0.036,-0.02,-0.05,-0.145,-0.024,-0.005,0.007,-0.037,-0.016,-0.089,-0.028,-0.12,-0.065,-0.003,-0.017,-0.024,0.002,0.039,0.121,-0.04,0.023,-0.01,-0.01,-0.018,0.005,0.006,0,0.095,0.003,-0.014,-0.205,-0.029,-0.149,-0.044,-0.076,-0.009,0.072,0.278,0.005,0.018,0.023,0.001,0.011,-0.02,0.003,0.007,0.01,0.069,-0.004,0.051,0.022,0.069,0.003,-0.011,-0.002,0.039,0.203,0.117,-0.001,0.042,0.059,0.007,0.02,0.009,0.016,-0.002,0.008,0.039,0.014,0.014,0.012,0.004,0.025,0.008,0.011,0.024,
0,0.082,-0.052,-0.037,-0.173,-0.009,0.003,-0.035,0.001,0.002,0,0.037,-0.05,-0.009,-0.167,-0.09,-0.003,0.012,0.01,0.002,0,-0.044,-0.016,0.016,0.034,0.015,0.011,0.006,0.009,-0.033,0,0.019,-0.158,0.02,0.005,0.008,0.005,0.006,-0.025,-0.003,0,0.081,-0.054,-0.004,0.103,-0.024,0.003,0.024,0.007,-0.029,0.099,0.056,0.064,0.026,0.029,0.009,0.023,0.013,0.013,0.02,-0.076,0.244,0.06,0.064,0.071,0.03,0.047,0.027,0.042,0.017,0.092,0.015,0.002,-0.001,0.053,0.043,0.036,0.031,0.027,0.024,
0.064,-0.154,0.013,0.007,0.001,-0.001,0.002,0.003,0.001,0.001,0,0.007,-0.057,-0.018,-0.059,-0.023,-0.098,-0.082,0.017,0.004,0.009,0.018,-0.132,-0.071,0.022,0.017,0.008,0.017,0.012,0.001,-0.136,0.015,0.025,0.009,0.006,0.004,0.001,0.008,0.001,0.001,0.265,0.204,0.028,0.023,0.008,0.014,0.009,0.009,0,0.008,0.032,-0.071,-0.023,0.113,-0.065,0.111,0.157,0.079,-0.01,-0.027,0.13,0.002,0.048,0.022,0.035,0.021,0.014,0.013,0.009,0.003,0.199,0.02,0.029,0.024,0.019,0.015,0.013,0.011,0.01,0.009,
0,0.017,0.078,-0.007,0.026,-0.027,0.001,0,-0.061,-0.001,0,0,-0.013,-0.056,-0.023,-0.045,0.003,0.004,-0.056,-0.059,0.093,0.192,-0.172,0.069,0.013,-0.268,-0.134,0.003,-0.006,0.007,0,0.112,-0.145,0.105,-0.062,0.008,-0.005,-0.061,0.017,0.025,0.072,0.048,-0.031,-0.032,0.044,0.003,-0.333,-0.176,-0.046,-0.005,-0.025,0.12,-0.004,0.095,0.022,0.026,0.048,0.007,0.009,0.026,0.024,-0.002,0.039,0.03,0.023,0.009,0.017,0.014,0.013,0.005,0.006,0.025,0.093,0.025,0.047,0.039,0.033,0.029,0.025,0.022,
0.067,0,0,0,0,0,0,0,0,0,0,-0.047,0.191,0.037,0.016,-0.027,-0.015,-0.016,-0.248,-0.179,0,0.226,-0.018,-0.003,-0.119,0.038,0.003,0.003,0.004,0.007,-1.186,-0.064,0,0.005,0.009,-0.003,-0.001,0.002,0.003,-0.001,0.049,0.437,0.124,-0.239,-0.019,0.043,-0.004,0.008,0.009,0.004,0,-0.722,-0.09,-0.037,0.022,-0.137,0.029,0.027,-0.284,-0.159,-0.056,0.012,0.009,0.026,0.017,0.004,0.008,0.027,0.023,0.02,0.073,0.092,0.044,0.035,0.038,0.033,0.033,0.024,0.026,0.025,
0,-0,-0.036,0.003,-0.115,0.007,-0.01,-0.015,-0.236,-0.089,0,0.028,-0.016,-0.018,0.021,0.003,-0.12,0.02,0.007,-0.002,0,-0.05,-0.057,-0.01,-0.146,0.006,-0.119,0.002,-0.006,0.003,0,-0.045,0.014,-0.074,0.021,-0.029,-0.183,-0.032,0.003,-0.091,0,-0.022,-0.006,0.046,-0.036,-0.169,-0.013,0.006,-0.026,0.004,-0.032,0.054,0.028,-0.005,0.014,0.001,0.03,0.001,0.003,0.01,0.02,0.031,-0.051,-0.104,0.003,-0.002,-0.025,0.023,0.022,-0.003,0.03,0.191,0.076,0.101,0.091,0.089,0.181,0.024,0.085,0.009,
-0.011,0.029,0.029,0.001,0.001,0.001,0,0.001,0,0,0.04,0.069,0.004,0.001,0.002,0.001,0.002,0.002,0.001,0.001,0,0.057,-0.118,-0.353,-0.327,-0.321,-0.139,0.007,-0.005,0.003,0,-0.006,0.061,-0.163,-0.169,-0.153,-0.031,-0.008,0.03,0.012,0,-0.003,-0.102,-0.031,0.073,-0.269,-0.19,-0.193,-0.228,-0.182,0.156,-0.041,0.054,0.08,0.054,0.059,0.054,0.042,0.009,0.038,0.628,0.228,0.031,0.028,0.036,0.031,-0.007,0.014,0.019,0.021,0.031,0.027,0.081,0.056,0.063,0.047,0.04,0.03,0.03,0.028,
0,0.006,-0.042,-0.245,-0.036,-0.027,-0.003,-0.007,-0.019,-0.003,0,0.021,-0.237,-0,0.015,-0.005,0.005,0.006,0.001,-0.014,0,0.008,-0.03,0.005,0.014,-0.018,-0.024,0,0.019,-0.002,0,0.021,-0.25,0.003,-0.034,0.004,-0.007,0.002,-0.014,0.005,0,-0.217,0.077,0.07,0.033,0.015,0.013,0.004,0.013,-0.005,0.023,0.02,0.082,0.018,0.02,0.005,-0.006,0.003,-0.004,0.005,-0.122,0.088,0.009,0.01,0.011,0.009,0.008,0.006,0.006,0.005,-0.155,0.218,0.06,0.039,0.038,0.047,0.03,0.022,0.031,0.027,
0,0,0.006,-0,-0.007,0.002,0.022,0.013,-0.004,-0.088,0,0.081,0.099,-0.001,0.002,-0.014,0.028,0.001,0.001,0.001,0,0.08,0.071,0.034,-0.008,0.008,0.005,0.019,0.029,0.005,0,-0.007,0.007,-0.005,0.02,0.003,0.005,0.006,0.004,-0.015,-0.028,0.224,0.039,0.015,0.029,0.014,0.011,0.009,0.008,0.011,-0.008,0.105,0.077,0.037,0.042,0.009,0.018,0.012,0.012,0.007,0.258,0.07,0.028,0.041,0.032,0.026,0.022,0.019,0.016,0.015,-0.09,0.047,0.118,0.128,0.032,0.072,0.093,0.041,0.002,0.015,
0,0.036,-0.009,-0.069,0.018,0.001,0,0.004,0.001,0.007,0.034,0.155,0.019,0.003,0.01,0.003,0.001,0,0.001,-0.001,0,0.02,-0.024,-0.125,0.018,-0.065,-0.012,0.001,0.017,-0.086,0,0.055,-0.054,-0.052,0.003,0.019,-0.071,-0.004,0.026,0.008,0,0.022,0.092,0.052,0.017,0.028,0.016,0.01,-0.006,-0.002,0,0.377,0.058,0.057,0.099,0.006,0.016,0.018,0.006,0.011,-0.203,0.241,0.037,0.088,0.016,0.04,0.009,0.044,0.014,0.028,0.051,0.12,0.005,0.01,0.035,0.026,0.022,0.013,0.019,0.016,
0,-0.043,0.011,0.018,0.003,0.005,0.002,0.014,-0.038,0.001,0,-0.003,0.05,-0.056,-0.005,-0.115,0.027,0.029,0.012,0.019,0,-0.097,-0.13,0.068,-0.008,0.003,0.01,0.001,0.002,-0.041,0,-0.197,0.021,0.01,-0.104,0.025,0.029,-0.014,0.011,-0.001,0.062,0.097,0.089,0.027,0.001,-0.003,0.015,0.006,-0.001,0.002,0.037,0.25,0.009,0.039,0.05,0.012,0.017,0.029,0.02,0.016,0.07,0.026,0.024,-0.001,0.009,0.022,0.02,0.016,0.016,0.013,0.005,0.059,-0.001,0.019,0.046,0.01,0.038,0.03,0.035,0.022,
0,0.009,-0.046,0.012,-0.021,-0.011,0.019,0.003,0.002,0.002,0.235,0.047,0.037,0.004,0.014,0.01,0.008,0.005,0.004,0.002,0,0.072,0.076,-0.208,-0.038,-0.027,-0.058,0.02,0.004,-0.023,0.031,-0.2,-0.008,0.021,0.003,0.018,0.018,0.017,0.011,0.009,0.028,-0.198,0.062,0.02,0.009,0.017,0.019,0.012,-0.001,-0.001,0,0.01,-0.03,-0.007,0.052,0.057,-0.036,0.033,0.016,0.009,-0.016,0.273,0.156,0.047,0.051,0.064,0.03,-0.015,0.006,0.006,0.108,0.026,0.021,0.015,0.005,0.017,0.014,0.002,0.011,0.01,
0,0.082,-0.052,-0.014,0.008,0.018,-0.029,0.006,-0.019,0.001,0,0.045,0.073,0.05,-0.108,0.035,0.013,-0.054,-0.052,0.011,0.008,0.124,0.008,0.002,0.006,-0.004,0.012,0.002,0.004,0.003,0,-0.032,0.06,0.029,-0.077,-0.117,-0.024,0.031,0.012,0.004,-0.123,0.12,-0.131,0.022,0.011,0.006,0.009,0.007,0.005,0.002,0.001,0.081,0.015,0.018,0.024,0.002,-0.001,0.008,0.01,0.007,0.001,0.107,0.053,0.037,0.032,0.025,0.018,0.009,0.012,0.015,0.079,0.052,0.051,0.069,0.079,0.043,0.056,0.053,0.056,0.05,
0.105,0.026,0.004,0.007,-0,0,0,-0,0.001,0,0,-0.01,-0.054,-0.012,-0.066,0.014,-0.095,0.001,-0.007,0.01,0.004,-0.316,-0.091,0.04,-0.026,0.038,0.01,0.006,-0.033,0.015,0.225,0.109,0.043,-0.004,0.002,0.004,0.014,0.009,0.004,0.004,0.034,-0.018,0.031,-0.002,0.066,0.049,-0.026,0.041,0.011,-0.002,0.084,0.094,-0.032,0.015,-0.015,0.019,0.013,0.013,-0.006,0.007,-0,0.116,0.092,-0.017,0.03,0.008,0.011,0.01,0.011,-0.03,0.225,0.048,0.048,0.027,0.03,0.007,0.014,0.01,0.008,0.007,
0,0.001,0.03,-0.02,-0.02,-0.008,0.002,0.004,-0.006,-0.009,0,-0.028,0.011,-0.039,-0.063,-0.065,0.016,-0.009,0.001,-0.013,0.016,0.116,0.005,0.003,-0.092,0.005,0.004,0.002,0.005,0.002,0,0.164,-0.201,0.047,-0.024,-0.03,-0.014,0.004,0.006,-0.005,0.289,0.233,0.004,0.012,0.012,0.018,0.008,0,0.018,0.006,0.145,-0.136,0.242,-0.093,-0.027,0.072,0.026,0.021,-0.046,0.011,0.06,0.042,0.04,0.049,0.015,0.003,0.026,0.022,0.029,0.02,0.105,0.099,0.099,0.085,0.063,0.071,0.042,0.038,0.045,0.031,
0,0.017,-0.011,-0.007,0.033,-0.07,-0.003,-0.013,0.013,0.005,0.397,0.039,0.085,0.038,0.015,0.007,0.014,0.006,-0,-0.003,0.015,0.043,0.028,0.015,-0.067,0.023,0.011,0.013,-0.071,0.006,0,-0.044,-0.046,-0.014,-0.042,0.005,-0.071,0.026,0.007,0.018,0.004,-0.005,0.093,0.036,-0.027,0.024,0.057,0.018,0.021,0.01,0,0.051,0.031,0.104,-0.018,-0.026,-0.028,0.026,0.039,0.018,0.059,-0.034,0.018,0.002,-0.003,0.002,0.014,0.002,0.011,0.002,0.238,0.009,0.011,0.039,0.037,0.011,0.035,0.036,0.029,0.026,
0,0.016,0.012,-0.037,-0.022,-0.016,-0.055,-0.004,-0.027,-0.002,0,0.038,-0.142,-0.008,-0.032,-0.046,-0.05,-0.003,-0.038,0.013,0,0.222,0.008,-0.023,-0.019,0.018,0.001,0.001,-0.063,-0.001,0,0.11,0.029,0.018,-0.02,-0.022,-0.013,-0.018,0.004,-0.001,0.01,-0.016,0.019,0.198,0.051,0.006,0.008,0.024,0.007,-0.048,0.007,-0.007,0.024,0.127,0.063,0.009,0.029,-0.066,0.046,0.014,0.076,0.058,0.049,0.026,0.029,0.019,0.007,0.003,0.01,0.037,0.058,0.043,0.034,0.02,0.034,0.018,0.022,0.007,0.021,0.02,
0,-0.092,-0.184,-0.02,0.103,0.104,0.101,0.019,0.005,0.007,0,0.257,-0,0.013,-0.057,0.063,0.055,-0.029,0.001,-0.037,0,0.003,0.044,-0.004,-0.001,-0.061,0.007,0.032,-0.02,-0.024,-0.041,0.327,-0.056,-0.025,0.105,0.089,0.091,0.013,0.025,0.037,0.102,0.105,0.018,0.013,0.011,0.003,-0.006,0.007,0.006,-0.002,0.009,0.103,0.036,0.009,0.014,0.01,0.003,0.009,0.006,0.008,0.175,0.005,0.038,0.048,0.015,0.024,0.026,0.003,0.013,0.017,0.061,0.046,0.034,0.032,0.023,0.019,0.016,0.014,0.012,0.01,
