

Data analysis for each instance£º 
AVG,MED,MAX,MIN
0.565,0.605,1,0.025,
0.542,0.449,1,0.186,
0.66,0.73,1,0.19,
0.607,0.637,1,0.205,
0.481,0.416,1,0.053,
0.458,0.601,1,0.03,
0.672,0.706,1,0.273,
0.685,0.617,1,0.379,
0.506,0.446,1,0.143,
0.65,0.745,1,0.27,
0.587,0.611,1,0.113,
0.556,0.578,1,0.134,
0.481,0.484,1,0.02,
0.611,0.573,1,0.218,
0.662,0.689,1,0.197,
0.57,0.617,1,0.033,
0.472,0.357,1,0.043,
0.625,0.615,1,0.289,
0.612,0.659,1,0.082,
0.63,0.585,1,0.314,
0.546,0.56,1,0.147,
0.485,0.472,1,0.046,
0.594,0.611,1,0.064,
0.573,0.48,1,0.181,
0.691,0.784,1,0.145,
0.681,0.653,1,0.457,
0.561,0.475,1,0.242,
0.644,0.75,1,0.105,
0.535,0.599,1,0.049,
0.682,0.651,1,0.47,
0.624,0.607,1,0.13,
0.571,0.594,1,0.073,
0.573,0.594,1,0.146,
0.643,0.629,1,0.219,
0.589,0.631,1,0.124,
0.533,0.478,1,0.209,
0.606,0.625,1,0.198,
0.597,0.549,1,0.291,
0.594,0.622,1,0.176,
0.49,0.469,1,0.082,
0.646,0.603,1,0.265,
0.627,0.576,1,0.263,
0.557,0.564,1,0.107,
0.579,0.55,1,0.255,
0.526,0.445,1,0.235,
0.715,0.726,1,0.294,
0.676,0.7,1,0.111,
0.639,0.615,1,0.274,
0.456,0.405,1,0.037,
0.561,0.583,1,0.116,
0.495,0.42,1,0.136,
0.603,0.624,1,0.129,
0.585,0.56,1,0.21,
0.714,0.764,1,0.166,
0.535,0.558,1,0.096,
0.548,0.47,1,0.123,
0.699,0.648,1,0.42,
0.65,0.748,1,0.186,
0.553,0.583,1,0.091,
0.511,0.512,1,0.053,
0.62,0.624,1,0.37,
0.654,0.667,1,0.193,
0.42,0.389,1,0.095,
0.624,0.652,1,0.193,
0.611,0.613,1,0.086,
0.566,0.639,1,0.184,
0.609,0.541,1,0.257,
0.498,0.569,1,0.077,
0.493,0.526,1,0.061,
0.515,0.634,1,0.042,
0.562,0.563,1,0.125,
0.694,0.7,1,0.317,
0.665,0.662,1,0.344,
0.422,0.318,1,0.047,
0.586,0.597,1,0.18,
0.526,0.493,1,0.129,
0.524,0.526,1,0.095,
0.513,0.499,1,0.162,
0.469,0.369,1,0.172,
0.586,0.562,1,0.201,
0.684,0.716,1,0.31,
0.405,0.326,1,0.03,
0.552,0.536,1,0.159,
0.685,0.796,1,0.12,
0.643,0.62,1,0.217,
0.626,0.674,1,0.178,
0.622,0.61,1,0.222,
0.465,0.405,1,0.076,
0.632,0.694,1,0.132,
0.607,0.576,1,0.277,
0.64,0.713,1,0.041,
0.521,0.419,1,0.037,
0.706,0.778,1,0.232,
0.696,0.841,1,0.055,
0.667,0.762,1,0.186,
0.701,0.617,1,0.345,
0.641,0.675,1,0.195,
0.734,0.786,1,0.332,
0.699,0.69,1,0.332,
0.593,0.641,1,0.151,
0.651,0.744,1,0.049,
0.556,0.529,1,0.228,
0.62,0.652,1,0.133,
0.511,0.516,1,0.124,
0.665,0.731,1,0.145,
0.64,0.615,1,0.158,
0.446,0.411,1,0.059,
0.66,0.672,1,0.188,
0.485,0.489,1,0.146,
0.631,0.553,1,0.198,
