14383.0,131899.0,189353.0,280264.0,362902.0,452709.0,584493.0,632075.0,727606.0,851268.0,4344.0,14995.0,25118.0,34239.0,45247.0,58049.0,64595.0,74200.0,86857.0,93404.0,5296.0,27727.0,44865.0,62943.0,78369.0,97086.0,112264.0,129511.0,151706.0,165822.0,8495.0,34459.0,49822.0,70062.0,98685.0,112111.0,129994.0,165505.0,166361.0,186005.0,22979.0,135804.0,203487.0,278830.0,342837.0,420684.0,502500.0,596574.0,660970.0,739680.0,71832.0,234329.0,352924.0,478788.0,644688.0,772657.0,915682.0,1083401.0,1201689.0,1348583.0,85205.0,420512.0,803255.0,1128936.0,1489122.0,1902693.0,2215250.0,2604588.0,2932203.0,3287352.0,681333.0,1295455.0,1959070.0,2682726.0,3387529.0,4168128.0,4834822.0,5550882.0,6829684.0,7224858.0,520146.0,944189.0,1486922.0,2023616.0,2379565.0,2867342.0,3375478.0,3833578.0,4441792.0,4806087.0,
2971.0,23385.0,44682.0,64942.0,85584.0,101421.0,122219.0,140879.0,160767.0,181340.0,718.0,19942.0,39478.0,58941.0,75155.0,92606.0,109236.0,128604.0,146983.0,163433.0,5152.0,70274.0,103078.0,152062.0,195890.0,259906.0,345714.0,346044.0,390331.0,436677.0,6073.0,17095.0,26406.0,41096.0,45811.0,57999.0,67272.0,74964.0,87579.0,94987.0,29540.0,118124.0,200893.0,242258.0,394864.0,401554.0,454214.0,518046.0,585187.0,658368.0,48570.0,96601.0,131444.0,165562.0,209300.0,246257.0,278363.0,345688.0,355077.0,404311.0,135460.0,302331.0,481280.0,524445.0,663075.0,810325.0,961727.0,1097761.0,1266631.0,1395979.0,388176.0,908353.0,1667752.0,2333278.0,3185462.0,3767552.0,4786172.0,5333045.0,5930301.0,6664258.0,1191405.0,2373146.0,3833291.0,5895896.0,6710792.0,8742357.0,9662203.0,1.1608066E7,1.2912208E7,1.38568E7,
7193.0,24658.0,41854.0,59886.0,78331.0,97003.0,112892.0,135936.0,149792.0,168260.0,24059.0,58939.0,87545.0,113270.0,170254.0,175481.0,204173.0,235057.0,271347.0,307834.0,21036.0,51416.0,81580.0,110846.0,156181.0,167876.0,197945.0,228312.0,256270.0,283850.0,83724.0,235605.0,372443.0,501160.0,680677.0,824091.0,979983.0,1137385.0,1304714.0,1466065.0,54069.0,114995.0,204324.0,248089.0,335993.0,388255.0,457318.0,525695.0,596552.0,675740.0,76219.0,148085.0,231230.0,311883.0,369198.0,446588.0,521445.0,607654.0,686893.0,760381.0,220493.0,401447.0,680173.0,938420.0,1262249.0,1535604.0,1803009.0,2100042.0,2394234.0,2679075.0,469751.0,895579.0,1674989.0,2346703.0,3113873.0,3827693.0,4548089.0,5209611.0,6077941.0,6964991.0,419657.0,727795.0,1251232.0,1702540.0,2167207.0,2730478.0,3196300.0,3690478.0,4170478.0,4646916.0,
10776.0,45998.0,86330.0,179326.0,179448.0,182430.0,223916.0,253737.0,288558.0,324350.0,2351.0,17337.0,32461.0,47097.0,61635.0,80020.0,93538.0,111543.0,122320.0,137862.0,7986.0,35192.0,45410.0,65000.0,85044.0,172165.0,172885.0,172581.0,172421.0,183841.0,13129.0,44746.0,63931.0,88249.0,179001.0,179695.0,180281.0,180070.0,197125.0,223709.0,46239.0,86528.0,197508.0,196883.0,225952.0,267095.0,299658.0,352846.0,397724.0,442863.0,23934.0,43599.0,60537.0,80994.0,104913.0,157662.0,157852.0,162620.0,161157.0,174995.0,89082.0,271316.0,399862.0,602111.0,768336.0,949009.0,1120927.0,1305125.0,1483340.0,1674828.0,481984.0,1770770.0,3199198.0,4694587.0,6079994.0,7879765.0,9351536.0,1.0791536E7,1.2231536E7,1.3671536E7,411978.0,830085.0,1451715.0,1906497.0,2380873.0,2807813.0,3410331.0,3828683.0,4308950.0,4813122.0,
3917.0,18193.0,34249.0,47911.0,64314.0,77144.0,92710.0,107158.0,121620.0,136244.0,3802.0,14666.0,24410.0,33934.0,44403.0,54030.0,63690.0,72585.0,81667.0,92584.0,54820.0,498136.0,970748.0,1447181.0,1926978.0,2412856.0,2887325.0,3369288.0,3853439.0,4325999.0,14943.0,48129.0,72711.0,104110.0,130898.0,161083.0,187967.0,217967.0,249265.0,283037.0,16150.0,38403.0,49513.0,67040.0,84483.0,101505.0,119154.0,133128.0,156151.0,175775.0,29309.0,100305.0,173485.0,253484.0,336820.0,416555.0,493196.0,576617.0,654799.0,732627.0,59270.0,164601.0,339232.0,447388.0,600094.0,741555.0,885679.0,1027952.0,1163602.0,1307920.0,40803.0,115359.0,211011.0,313932.0,413285.0,497644.0,595155.0,684653.0,783299.0,875147.0,754085.0,1368744.0,2252291.0,2928111.0,3842807.0,4379016.0,5094681.0,6007077.0,6657343.0,7192345.0,
80.0,30297.0,70898.0,92125.0,120245.0,150373.0,189965.0,211735.0,240024.0,270074.0,1332.0,12702.0,22001.0,31501.0,43012.0,51385.0,61348.0,70926.0,82953.0,91397.0,8001.0,71046.0,94769.0,139549.0,191740.0,226042.0,271023.0,316708.0,361987.0,405953.0,35019.0,134560.0,198455.0,292369.0,388795.0,501277.0,581636.0,676671.0,775421.0,867082.0,6991.0,27997.0,39464.0,58486.0,70818.0,89606.0,101924.0,119954.0,132658.0,150955.0,13320.0,34698.0,64647.0,74759.0,96112.0,112370.0,128285.0,152106.0,169493.0,195774.0,214725.0,405203.0,799631.0,1121798.0,1479113.0,1858395.0,2225231.0,2600283.0,2960283.0,3320283.0,61012.0,147263.0,217450.0,295503.0,376657.0,450747.0,529677.0,612659.0,697971.0,775657.0,212440.0,358641.0,446633.0,611566.0,750593.0,925946.0,1093212.0,1244966.0,1400065.0,1544065.0,
6336.0,52333.0,107254.0,143016.0,184458.0,225658.0,280188.0,315702.0,360484.0,436359.0,1338.0,17221.0,36478.0,49382.0,65139.0,81175.0,97338.0,119802.0,129948.0,146236.0,7999.0,28127.0,53297.0,77371.0,107930.0,142981.0,156972.0,183067.0,194805.0,218036.0,5465.0,26234.0,49966.0,65417.0,83492.0,106353.0,137970.0,142635.0,177402.0,183854.0,10790.0,159550.0,244687.0,363849.0,490790.0,604351.0,733683.0,848187.0,964955.0,1090155.0,7420.0,26620.0,45561.0,63850.0,75804.0,99527.0,132897.0,134103.0,153338.0,171049.0,76863.0,447525.0,859247.0,1148630.0,1656232.0,1907752.0,2320805.0,2551979.0,2913145.0,3280493.0,208312.0,398907.0,624637.0,900926.0,1127369.0,1364162.0,1700215.0,1841992.0,2062696.0,2353662.0,570463.0,944195.0,1143604.0,1645820.0,1696313.0,2201881.0,2294088.0,2547577.0,2824139.0,3303508.0,
10567.0,40926.0,82505.0,121419.0,170931.0,201171.0,240254.0,280091.0,320098.0,360215.0,10808.0,36924.0,73392.0,108801.0,170978.0,188276.0,218691.0,253512.0,288846.0,325274.0,11058.0,35786.0,72585.0,97990.0,131737.0,170855.0,197941.0,226356.0,258271.0,289376.0,5931.0,24001.0,39821.0,60667.0,79639.0,93224.0,111462.0,130756.0,149948.0,168636.0,10024.0,29421.0,46557.0,67372.0,87921.0,107457.0,124467.0,156126.0,169416.0,187979.0,10916.0,37362.0,72741.0,97702.0,126724.0,168780.0,196942.0,220954.0,248036.0,278997.0,33494.0,84566.0,138161.0,230387.0,262426.0,310531.0,389782.0,436042.0,495901.0,552814.0,34260.0,83736.0,116858.0,212122.0,229006.0,254224.0,296997.0,338743.0,395551.0,436305.0,414780.0,556887.0,841544.0,1077285.0,1356814.0,1597760.0,1826766.0,2066766.0,2306766.0,2546766.0,
6344.0,25580.0,47564.0,69668.0,102420.0,102607.0,123558.0,142759.0,165704.0,182103.0,4561.0,23713.0,39230.0,46333.0,66814.0,87884.0,93938.0,113755.0,122013.0,139242.0,7982.0,131608.0,205916.0,289849.0,386037.0,483050.0,577666.0,672986.0,772701.0,866070.0,6132.0,25176.0,46507.0,69186.0,90083.0,95578.0,117024.0,131296.0,148802.0,165784.0,3662.0,15897.0,23389.0,36558.0,44568.0,57098.0,62985.0,76024.0,83775.0,92538.0,5924.0,23176.0,28972.0,44166.0,64651.0,66018.0,86501.0,87329.0,101557.0,113512.0,71869.0,154489.0,168044.0,218736.0,277758.0,330287.0,394533.0,471274.0,523374.0,575090.0,165853.0,216709.0,366297.0,544594.0,687902.0,860482.0,1010511.0,1216580.0,1329166.0,1502869.0,444396.0,830684.0,1184934.0,1575176.0,1918735.0,2278915.0,2652161.0,2999073.0,3359152.0,3732161.0,
207.0,13005.0,24745.0,39669.0,49071.0,60592.0,74791.0,84414.0,96414.0,108427.0,8091.0,54541.0,103130.0,155784.0,199951.0,249011.0,296171.0,340557.0,393119.0,444317.0,64176.0,213033.0,359826.0,535025.0,658576.0,818776.0,988343.0,1132275.0,1286553.0,1442886.0,9815.0,28133.0,51514.0,62770.0,86370.0,100732.0,118238.0,136451.0,154717.0,171001.0,41296.0,128406.0,206743.0,327762.0,345471.0,424386.0,505311.0,581352.0,664292.0,740268.0,35870.0,109942.0,183638.0,280629.0,326655.0,392000.0,478853.0,533971.0,614465.0,677869.0,230313.0,551103.0,835566.0,1183105.0,1565050.0,1900731.0,2285162.0,2629412.0,3016289.0,3357643.0,147067.0,316676.0,446856.0,496903.0,603551.0,701673.0,823977.0,983156.0,1065449.0,1195090.0,725709.0,1320715.0,1977216.0,2828544.0,3790600.0,4296328.0,5230600.0,5652669.0,7248480.0,7540360.0,
