0,-0.146,-0.031,-0.295,-0,-0.006,0.017,0,-0.064,0.01,0,0.012,-0.026,-0.008,0.011,0.046,-0.025,0.011,-0.115,-0.04,0,0.002,0.037,-0.052,0.024,-0.168,-0.011,-0.016,0.006,-0.043,0,0.041,0.071,-0.117,-0.343,-0.184,-0.021,0.094,-0.041,-0.04,0,-0.313,0.061,0.101,-0.087,-0.006,-0.115,0.021,0.009,-0.045,-0,0.043,-0.099,-0.003,0.007,-0.026,0.006,0.009,0.001,0.006,0.026,-0.013,0.038,0.009,-0.038,0.024,-0.003,0.013,-0.025,-0.001,-0.028,-0.024,-0.018,-0.002,-0.013,0.003,-0.002,0.001,0.083,0.033,-0.116,-0.002,0.072,0.049,0.008,0.007,0.015,0.007,0.04,0.014,
0,0.027,-0.172,-0.088,-0.047,-0.006,0.005,-0.109,-0.174,-0.041,0,0.01,0.045,0.072,0.003,-0.098,-0.021,0.011,-0.063,-0.147,0,0.174,-0.037,-0.326,-0.029,-0.036,0.014,-0.011,-0.036,-0.018,0,0.017,0.031,0.058,-0.119,0.074,-0.072,-0.032,-0.057,-0.06,-0.004,0.06,-0.389,-0.165,0.088,-0.031,-0.027,0.004,-0.003,-0,0.036,0.235,0.044,-0.196,-0.319,-0.123,-0.005,-0.003,-0.021,-0.035,0.101,-0.021,-0.018,0.048,0.02,-0.004,0.032,0.021,0.041,0.023,-0.021,0.017,0.043,0.007,0.03,0.001,0.05,0.022,-0.006,0.005,0.059,0.012,0.025,0.111,0.015,0.087,0.023,0.061,0.048,0.008,
0,-0.019,-0.051,-0.041,-0.028,-0.096,0.007,-0.027,-0.271,-0.129,-0.013,0.16,0.003,-0.05,-0.092,-0.073,0.004,-0.217,-0.069,-0.006,0,0.002,0.052,-0.045,-0.03,-0.167,0.002,0.027,-0.137,-0.022,0.137,0.166,-0.003,-0.001,0.026,0.007,0.004,0.002,0.009,-0.05,-0.067,0.162,0.038,-0.206,0.055,0.008,0.021,-0.02,-0.027,0.008,0.003,0.152,0.097,0.008,-0.031,0.025,0.025,0.01,0.019,0.019,0.059,0.08,0.04,0.006,0.033,-0.011,0.004,0.006,0.009,0.007,0.092,0.024,0.012,0.02,-0.001,0.022,0.015,0.003,0.027,0.047,0.012,0.065,0.07,0.015,0.023,0.047,0.016,0.033,0.033,0.022,
0,0.19,-0.376,0.338,0.107,-0.03,0.011,0.002,-0.001,0.001,0,0.02,-0.003,-0.08,-0.006,0.02,-0.041,0.041,-0.013,-0.01,0,0.049,-0.179,0.001,-0.228,0.394,0.193,0.093,-0.014,-0.02,0,0.246,0.009,-0.342,0.338,0.217,0.037,0.031,-0.095,0.01,0.193,0.261,0.105,0.044,-0.049,0.004,-0.017,0.005,0.007,0.013,0.002,-0.115,0.031,0.047,-0.009,0.308,0.195,0.09,-0.012,-0.016,-0.364,-0.002,0.013,0.025,0.02,0.028,0.001,0.011,0.007,0.014,0.077,-0.006,-0.01,0.01,0.008,0.053,0.047,0.041,0.036,0.032,0.011,0.011,0.104,0.071,0.053,0.02,0.055,0.032,0.031,0.029,
0,-0.005,0.011,-0.002,0.02,0.002,-0.028,0.008,0.004,0.002,0,0.056,-0.062,-0.013,-0.017,0.039,0.018,0.013,0.001,-0.026,0.051,0.01,0.003,0.002,0,0.001,0.001,0.001,0.001,0,-0.006,0.033,0.051,0.051,0.044,0.014,0.015,0.016,-0.065,0.002,0.019,0.161,0.026,0.091,0.084,0.052,0.036,-0.006,0.015,0.03,0.049,0.082,0.018,-0.224,-0.025,0.007,-0.007,0.01,0.009,0.002,0.098,0.033,0.025,0.005,0.006,0.006,0.006,0,-0.001,0.002,0.067,0.039,0.034,-0.052,0.009,0.003,0.008,-0.001,0.003,-0.002,0.015,0.027,0.094,0.048,0.085,0.043,0.035,0.062,0.045,0.01,
0,-0.048,0.019,-0.03,-0.042,0.002,-0.048,-0.017,0,0,0,0.005,-0.027,-0.014,-0.02,0.001,-0.039,-0.013,-0.024,-0.038,0,0.161,-0.125,0.011,-0.047,0.002,0,0.001,0.003,-0.019,0.018,0.046,-0.043,0.006,0.006,0.036,0.003,0.002,0.001,0.001,0,0.001,-0.01,0.024,-0.01,0.007,-0.04,-0.039,0.005,0.011,-0.002,0.004,-0.075,0.036,-0.054,0.042,0.006,0.017,0.009,-0.032,0.301,0.011,0.022,0.003,-0.001,0.016,0.019,0.023,0.021,0.018,-0.01,-0.013,-0.021,0.025,0.025,0.026,0.018,0.022,0.027,-0.024,-0.039,0.08,-0.025,0.032,0.023,0.049,0.074,0.055,0.071,0.061,
0,0.022,-0.257,0.045,0.005,0.001,-0.001,0.001,0,-0.01,0,0.022,-0.004,-0,-0.001,-0.005,-0.089,0.05,0.003,-0.023,0,-0.025,0.019,0.022,-0.233,0.065,-0.076,0.053,-0,0.003,0,0.057,0.024,0.01,0.004,-0.193,0.088,-0.142,0.065,-0.001,0,0.134,0.001,0.001,0.011,-0,-0.117,0.006,-0.025,-0.01,0,-0.048,-0.02,0.046,0.001,-0.165,0.122,0,-0.033,0.019,0.043,0.019,0.031,0.034,0.045,0.015,0.039,0.002,0.004,0.007,0.064,0.059,0.003,0.04,0.004,-0.014,0.037,-0.007,0.008,0.009,0.011,0.159,0.049,0.173,0.033,0.124,0.024,0.013,0.005,0.066,
0,0.004,0.026,-0.046,-0.03,-0.016,-0.061,0,-0.04,0,0,0.004,0.011,0.003,0.077,-0.087,0.01,-0.006,0,-0.023,0,0.021,0.056,-0.015,0.013,-0.032,-0.033,0.005,0.001,0.002,0,-0.014,0.011,0.069,0.041,0.003,0.007,-0.001,-0.036,-0.004,0,0.066,0.024,0.001,0.054,0.033,-0.019,-0.024,-0.024,-0.083,0,-0.046,0.018,0.025,-0.021,-0.044,-0.037,0.022,-0.029,0.001,-0.009,0.086,0.028,0.074,0.009,-0.018,0.021,0.013,0.012,0.006,-0.002,0.235,0.067,0.029,0.081,0.001,0.034,-0.05,-0,0.033,0.006,0.015,0.064,0.033,0.056,0.041,0.03,0.03,0.024,0.027,
0,0.069,0.065,-0.46,0.004,0.007,-0.017,-0.022,0.029,-0.018,0,0.02,0.17,-0.041,-0.474,-0.121,-0.05,0.056,-0.018,-0.031,0,-0.148,0.018,0.001,-0.023,0.002,0.001,-0,0.003,0.001,0,0.02,0.05,0.145,-0.101,-0.038,-0.069,0.002,0.007,-0.01,0,-0.11,-0.002,0.076,0.006,0.07,-0.205,0.001,-0.074,-0.029,0,0.044,-0.063,0.036,0.146,-0.439,-0.098,-0.088,0.015,-0.076,0.19,-0.03,0.053,0.034,0.044,0.031,0.011,0.021,0.009,0.017,0.316,0.038,0.021,0.04,0.018,0.018,0.014,0.035,0.009,0.007,-0.026,0.115,0.077,0.087,0.061,0.052,0.046,0.039,0.034,0.035,
0,0,-0.023,0,0.001,0,-0.025,-0.002,-0.01,-0.051,0,0.003,0.005,-0.291,-0.008,-0.125,-0.062,-0.006,-0.184,-0.048,0.018,0.023,0.03,0.006,0.018,-0.007,-0.004,-0.002,0.003,-0.007,0,0.026,0.001,0.001,0.04,-0.024,-0.042,-0.266,-0.121,-0.087,-0.02,0.141,-0.04,-0.046,-0.014,-0.136,-0.061,0.008,0.008,-0.035,0,0.056,-0.16,-0.136,0.013,-0.182,0.032,-0,0.035,0.011,-0.068,0.138,-0.005,0.014,0.021,-0.01,0.013,0.012,0.022,0.012,0.004,0.123,0.026,-0.109,-0.002,0.003,-0.02,0.035,0.005,-0.001,0.151,0.096,0.042,0.083,0.123,0.061,0.093,0.031,0.148,0.087,
0,-0.008,0.003,-0.041,-0.12,-0.116,-0.051,-0.079,-0.086,0.007,0,0.002,0.012,-0.071,-0.063,-0.015,0.026,-0.154,-0.008,-0.125,0,-0.022,-0.089,0.001,-0.005,-0.078,-0.04,-0.033,0.011,-0.123,-0.003,0.132,0.018,0.037,-0.057,-0.073,0.037,-0.079,0.001,0.009,-0.072,0.094,-0.025,-0.025,0.019,0.016,0.003,0.017,0.025,0.011,-0.019,0.145,-0.009,-0.019,-0.04,-0.056,-0.014,-0.016,-0.013,-0.013,0.022,-0.023,0.049,-0.003,-0.017,0.008,0.023,0.028,0.005,0.032,0.11,0.052,0.052,0.009,0.025,0.011,0.039,0.026,0.004,0.038,0.281,0.123,0.076,0.026,0.046,0.043,0.001,0.004,0.028,0.011,
0,-0.007,-0.018,-0.061,-0.017,-0.004,-0.026,-0.226,-0.072,0.001,0,0.004,0.044,0.013,-0.334,-0.037,-0.035,0.022,-0.096,0.008,0,-0.017,-0.079,-0.007,-0.08,0.034,-0.014,-0.001,-0.039,-0.025,0.23,0.178,0.024,0.01,0.013,0.005,0.014,0.007,0,0,-0.001,-0.341,0.079,-0.111,0.075,-0.166,0.009,0.018,0.021,0.019,0.042,0.018,-0.05,-0.021,0.034,0.016,0.017,0.003,0.008,0.014,0.005,0.198,0.038,0.03,-0.022,0.011,0.007,0.01,-0.018,-0.005,0.052,0.192,0.055,-0.006,0.012,0.003,0.019,0.009,0.018,0.004,-0.161,0.188,0.054,0.086,0.058,0.047,0.036,0.031,0.034,0.032,
0.356,0.057,0.051,0.018,0.013,-0.004,0.006,0.003,-0.002,0.002,0,0.003,0.002,-0.03,-0.021,0.008,0.015,0.009,-0.044,-0,0.045,0.162,0.073,0.114,0.055,-0.047,0.016,0.009,0.017,0.008,0.474,0.347,0.01,0.021,0.011,0.015,0.005,0.004,0.001,0.002,0.475,0.094,0.002,0.011,0.005,0.004,0.001,0,0,0,0,-0.009,-0.011,0.068,0.006,0.067,0.098,0.045,0.033,0.007,0.138,-0.053,0.062,0.142,0.058,0.037,0.023,0.03,0.02,0.017,0.095,0.109,0.153,0.02,0.011,0.033,0.005,0.003,0.014,0.002,0.407,0.311,0.097,0.05,0.023,0.025,0.021,0.007,0.009,0.004,
0,0,0.004,-0.01,-0.007,-0.088,-0.024,-0.008,-0.18,-0.05,0.061,0.139,-0.017,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0,0.015,-0.018,-0.027,-0.105,0.011,0.003,-0.013,0.003,0.002,0.079,-0.001,0.1,0.084,0.027,0.016,0.01,0.008,-0.021,0.005,0,-0.045,0.015,-0.11,-0.018,0.017,0.014,0.052,-0.007,-0.056,0.313,0.166,-0.004,0.029,0.024,-0.026,0.016,0.012,0.013,0.011,0.037,0.063,0.05,0.058,0.014,0.019,0.021,0.014,0.007,-0.036,0.344,0.027,0.003,0.005,0.003,0.009,0.011,0.012,0.01,0.009,0.111,0.132,0.053,0.038,0.021,0.016,0.041,0.036,0.032,0.021,
0,0.002,0.006,-0.089,-0.046,-0.006,0.001,-0.019,-0.006,0.008,0,0.023,0.098,-0.046,0.008,-0.005,0.005,0,-0.003,0,0,0,-0.016,0.001,-0.091,-0.07,0.016,0.006,-0.015,-0.02,0.154,0.002,0.004,0.003,0.002,0.001,0.003,0.002,0.002,0.001,0,0.025,-0.04,0.013,-0.002,-0.045,0.028,-0.046,-0.047,0.017,-0.273,0.214,-0.041,0.061,0.018,0.029,0.004,0.04,0.015,-0.02,-0.156,0.081,0.146,0.106,0.084,0.094,0.045,0.044,-0.017,0.017,0.063,0.013,0.028,0.02,0.025,0.013,0.017,0.008,0.013,0.011,-0.034,0.1,0.034,0.02,0.066,0.032,0.053,0.047,0.041,0.036,
0,-0.022,-0.003,-0.006,-0.025,-0.023,-0.081,0.002,0.001,-0.002,0,0.031,0.044,-0.071,0.038,-0.122,0.015,0.045,-0.003,-0.038,0.032,0.11,0.043,0.017,0.022,0.002,-0.011,0.002,0.002,-0.021,-0.02,0.132,0.011,0.032,0.014,-0.026,-0.014,0.013,0.003,0.002,0.069,0.038,0.024,0.005,0.009,0.002,-0.005,0.001,0.001,0.005,0.128,0.033,-0.149,0.032,-0.012,0.007,-0.01,0.02,-0,0.01,0.096,0.084,0.074,0.03,0.011,0.008,0.012,0.008,0.007,0.008,0.11,0.164,0.022,0.025,0.038,0.01,0.013,0.014,0.022,0.021,0.069,0.047,0.053,0.046,0.023,0.005,0.022,0.038,0.006,0.021,
0,0,-0.031,0.02,-0.088,-0.069,-0.134,0.026,-0.194,-0.056,0,0.004,-0.013,0.002,-0.01,-0.005,-0.075,-0.009,-0.132,-0.01,0,0.065,-0.098,-0.046,-0.035,0.017,-0.008,0.008,-0.057,-0.004,0,0.144,0.016,-0.065,-0.081,-0.057,-0.018,0.037,-0.053,0.001,0.05,-0.045,-0.106,0.06,0.01,0.021,0.003,0.029,-0.005,0.018,0.066,0.184,0.13,0.023,0.042,0.027,0.015,0.015,0.024,0.007,0.296,0.014,0.005,-0,0.004,0.004,0.003,0.003,0.005,0.005,0.12,0.234,0.077,0.034,0.028,0.034,0.015,0.017,0.031,0.037,0.005,0.224,0.032,0.028,0.062,0.05,0.063,0.032,0.037,0.035,
0,0.068,-0.051,0.006,-0.045,0.044,0.024,-0.022,-0.025,-0.08,0,-0.17,0.006,0.022,0.003,-0,0.005,0.002,0.003,0.004,-0.135,0.021,0.01,0.003,0.017,-0.012,0.001,0.001,0.001,0.001,0,-0.009,-0.064,0.023,-0.057,-0.034,0.027,0.027,-0.047,-0.051,-0.011,-0.159,-0.041,0.031,-0.027,0.011,0.012,0.01,-0.003,0.004,0.17,0.006,-0.001,-0.007,0.004,0.002,0.002,0.003,0.003,0,-0.015,0.24,-0.142,0.28,-0.08,0.042,0,0.006,0.029,0.027,0.006,0.032,0.058,0.045,0.034,0.029,0.002,0.037,0.02,0.022,0.118,0.066,0.031,0.016,0.016,0.017,0.01,0.008,0.011,0.007,
0.215,0.029,0.039,0.001,0.002,0.001,0,0.001,0,0,0,0.11,-0.047,0.035,-0.016,-0.021,-0.025,-0.029,-0.022,0.007,0,0.097,0.061,-0.007,-0.057,0.02,0.012,-0.06,-0.002,0.021,0,-0.01,0.022,0.047,0.02,-0.031,0.035,0.003,-0.001,-0.053,-0.257,0.233,-0.048,-0.094,0.093,0.004,0.015,0.007,0.04,-0.21,0.1,0.042,0.025,0.014,-0.025,0.017,0.006,0.002,0.001,0.004,0.071,0.092,0.006,0.012,0.009,0.005,0,0.002,0.004,0.005,0.133,0.172,0.086,0.02,0.01,0.043,0.028,0.024,0.025,0.017,0.065,-0.006,0.031,0.02,0.028,0.022,0.019,0.015,0.014,0.011,
