0,0.006,-0.003,-0.001,-0,0.001,0.002,0.001,0,-0,0,0.039,0.019,-0.007,0.001,-0.015,0.006,0.001,0.001,0.001,-0.001,0.027,0.012,0.015,0.01,0.007,0.007,0.006,0.005,0.004,0,0.141,0.061,0.098,0.031,0.016,0.012,0.013,0.011,0.001,
0,0.094,0.049,0.012,0.002,0,0,0,0.009,0.007,0,0.039,0.009,-0.008,0.001,0.002,-0.005,0.006,0.001,0.003,0,0.045,0.005,-0.006,0.003,0.011,-0.043,0.011,0.002,0.001,0,0.041,0.085,0.071,0.036,0.039,0.033,0.029,0.025,0.023,
0,0.003,-0.012,0.005,0.01,0.02,0,0.004,-0.002,0.003,0.004,0.058,0,0.043,0.015,0.023,0.005,0.021,0.005,0.008,-0.006,0.007,0.025,0.026,0.015,0.004,0.008,0.003,0.01,-0.003,0,0.022,0.017,0.02,0.008,0.008,0.001,0.001,0.001,0.001,
0,0.184,-0.006,0.052,0.035,0.007,-0,0.024,0.005,0.012,0,-0.043,0.088,0.017,0.014,-0.003,0.021,0.018,0.002,0.001,0,0.002,0.022,0.022,-0.01,0.026,0.024,0.018,-0.001,0.007,0.009,0.024,0.006,0.005,0.004,0.003,0.002,0.002,0.002,0.002,
0,-0.043,0.001,0.002,0.001,0.001,0,0,0,0,0,0.026,0.013,-0.107,0.012,0.041,0.043,0.007,0.011,0.017,0,-0.056,0.031,0.017,0.031,0.017,0.015,0.013,0.012,-0.008,0,0.023,0.02,0.011,0.007,0.006,0.005,0.005,0.004,0.004,
0,0.022,-0.013,0.005,-0.003,0.002,0.001,0,0.007,0,0,0.002,0.001,0.004,0.012,0.012,-0.003,0.001,0.003,0.001,0,0.116,0.046,0.013,0.003,0.002,0.002,0.018,0.01,0.009,-0.006,0.083,0.059,0.035,0.019,0.009,0.012,0.002,0.001,0.018,
0,0.012,0.004,0.002,0.006,0.008,0.002,0.002,0.002,0.001,0,0.024,0.006,0.038,-0.005,0,0.018,0.017,0.01,0.002,0,0.013,0.039,0.003,0.008,0.012,0.002,0.009,-0.001,0.004,0,0.04,0.072,0.018,0.014,0.025,0.01,0.006,0.009,0.008,
0,0.071,0.052,0.027,0.013,0.007,0.007,0.005,0.018,-0,0,0.136,0.071,0.029,0.014,0.007,0.012,0.006,0.002,0.009,0,0.187,0.114,0.033,0.024,0.006,0.03,0.01,0.001,-0.002,0,0.094,0.106,0.022,0.01,0.025,0.014,0.008,0.006,0.003,
0,0.078,0.046,0.009,0.007,0.015,0.003,0,0,0,0,0.236,0.049,0.078,0.049,0.013,0.015,-0.014,0.007,0.019,0,-0.007,0.059,0.053,0.017,0.025,-0.004,-0.001,0,0,0,0.153,0.052,0.022,0.039,0.021,0.026,0.004,0.015,0.001,
0,-0.01,0.005,0.001,0,0.001,0,0.001,0,0.001,0,-0.008,0.014,0.003,0.008,0.004,0.004,0.006,0.003,0.001,0,0.06,0.074,0.008,0.007,0.005,0.021,0.025,0.013,0.011,0,0.034,0.028,0.006,0.029,0.027,0.02,0.017,0.015,0.013,
0,-0.033,0.016,-0.001,0.013,0.008,0.005,0.004,0.001,0,0,0.054,0.108,-0.095,0.093,0.004,0.044,0.03,0.028,0.009,0.012,0.029,0.021,0.002,-0.002,0.001,-0.001,0.001,0.002,0.002,0.085,0.102,0.017,0.017,0.007,0.005,0.011,0.004,0.003,0.007,
0,0.002,0.035,0.01,0.008,0.001,-0,0.015,0.015,-0.004,0,0.019,0.02,0.038,0.003,-0.032,-0.01,0.002,0.003,0.008,0.035,0.077,0.044,0.027,0.004,-0.003,0.008,0.007,0.004,0.004,0.006,0.082,0.046,0.037,0.032,0.049,0.026,0.022,0.024,0.017,
0,0,0.001,0,0.024,0,0,-0.001,0,0,0,-0.019,0.02,0.023,0.043,0.031,-0.018,0.035,0.013,0.006,0,0.022,0.041,0.021,0.014,0.019,0.005,0.004,0.014,0.01,0,0.171,0.058,0.063,0.025,0.029,0.022,0.008,0.006,0.006,
0,0.086,-0.051,0.005,0.087,0.04,0.001,0.021,-0.005,0.007,0,0.022,0.02,0.01,0.007,0.007,0.006,0.001,0,0.003,0.047,0.026,0.052,0.016,0.003,0.013,0.002,0.007,0.002,0.001,0,0.028,0.009,0.004,0.003,0.002,0.002,0.002,0.002,0.001,
0,0.182,0.015,-0.01,-0.029,0.001,0.034,-0.091,0.039,0.008,0,0.017,0.041,0.014,0.006,0.011,0.005,0.005,0.004,0.003,0,0.183,0.079,0.053,0.026,0.031,0.023,0.009,0.009,0.008,-0.006,0.077,0.038,0.028,0.022,0.017,0.015,0.013,0.012,0.011,
0,0,0.003,-0.001,0.001,0.001,0.001,0.002,-0,0,0,0.042,0.006,0.045,0.009,0.007,0.012,0.009,0.004,0.008,-0.001,0.069,0.062,0.033,0.003,0.007,0.011,0.011,0.002,0.001,0,0.045,0.101,0.025,0.036,0.008,0.008,0.002,0.001,0.006,
0,0.075,0.01,0.005,0,-0.039,-0.032,0.015,-0.102,-0.024,0,0.018,0.065,0.018,-0.051,0.005,0.03,-0.003,-0.016,0.002,0.008,-0.007,0.034,0.031,0.044,0.015,0.024,0.004,0.001,-0.003,0.01,0.036,0.031,0.015,0.011,0.01,0.008,0.007,0.006,0.005,
0,0.03,0.02,0.008,0.017,0.007,0.005,0.003,0.004,0.003,0,0,0.05,0.104,-0.001,0.054,0.016,0.011,0.001,0.001,0.014,0.06,0.028,0.005,0.013,0.003,0.005,0.004,0.003,0.002,-0.007,0.104,0.024,0.011,0.017,0.011,0.014,0.011,0.01,0.009,
0,0.007,0.004,0.001,0,0,-0.001,0.001,-0.001,0.001,0,0.003,0.013,0.008,0.014,0.008,0.004,0,0,0,0,0.034,0.014,-0.006,0.014,0.003,0.007,-0.006,-0.005,-0,0,0.013,-0.001,0.038,0.005,0.009,0.03,0.012,0.022,0.008,
0,0.031,0.032,0.013,0.002,0.007,0.009,0.007,-0,0.003,0,0,-0.058,0.007,0.009,0.016,0.055,0.002,0.01,0.004,0,-0.029,0.04,0.061,0.028,0.014,0.02,0.02,0.017,0.016,0.015,0.011,0.01,0.006,0.005,0.005,0.004,0.003,0.003,0.002,
0,0.07,0.04,0.164,-0.006,0.027,0.035,-0.007,0.011,-0.005,0,0.016,0.025,0.011,0.002,0.003,0.005,0.002,0.004,0.002,0,0.005,0.005,0.001,0.001,0.002,0,0,0,0,0,0.055,0.021,0.006,0.009,0.003,0.003,0.003,0.002,0.002,
0,0.046,0.004,0.001,0.027,0.003,0,0,0.001,0.001,0,0.047,0.008,0.005,0.004,0.002,0.002,0.002,0.001,0.001,0,-0.072,0.13,0.107,0.061,0.04,0.014,-0.003,0.041,0.035,0.045,0.022,0.06,0.03,0.014,0.008,0.006,0.006,0.005,0.004,
0,0.003,-0.003,0.001,0,0.002,0.001,0.001,0.016,0.001,0,0.005,0.011,0.005,0.013,0.011,0.009,0.007,0.009,0.006,0.001,0.032,0.028,0.017,0.017,0.009,0.01,0.007,0.007,0.006,-0.002,0.134,0.053,0.041,0.033,0.022,0.016,0.021,0.013,0.012,
0,0.029,0.013,0.002,0.007,-0,-0.002,0,0.001,-0.001,0,0.144,0.044,0.016,0.003,0.024,0.003,0,0.001,0.001,0,0.149,0.059,0.011,0.003,0.014,0.003,0.002,0.009,-0.006,0,0.009,0.013,0.016,0.017,0.011,0.012,0.019,0.016,0.013,
0,0.094,0.031,0.014,-0.011,0.011,0.004,0.013,-0.024,-0.001,0,0.068,0.046,-0.007,0.009,0.009,0.003,0.004,0,-0.006,-0.01,-0.015,0.004,0.017,0.023,0.016,0.008,0.009,0.009,0.012,0.004,0.064,0.061,0.048,0.049,0.03,0.036,0.019,0.025,0.017,
0,0.111,0.074,0.039,0.008,0.001,0.012,0.015,0.005,0.005,0.023,0.008,0.009,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0,0.088,0.105,0.053,0.067,0.031,0.015,0.01,-0.002,0.013,0,0.105,0.05,0.025,0.002,0.026,0.018,0.017,0.016,0.012,
0,0.002,0.002,0.001,-0,0,0,0,0,0,0,-0.131,0.103,0.051,0.026,0.033,0.016,0.021,0.002,0.001,0.015,0.159,0.113,0.086,0.046,0.013,0.003,0.005,0.001,-0,0,0.105,0.025,0.01,0.006,0.007,0.002,0.001,0.001,0.001,
0,0.026,0.006,0.016,-0.014,0.003,-0.015,0.001,-0,0.001,0,0.26,0.159,0.098,0.012,0.038,0.038,0.019,0.022,0.014,0,0.01,0.061,0.013,0.017,0.008,-0.001,0.018,0.002,0,0.007,0.027,0.01,0.007,0.006,0.005,0.004,0.003,0.003,0.002,
0,-0.008,0.002,0.004,0.08,0.002,-0.014,-0.007,-0.007,0.005,0,-0.003,-0.04,0.01,0.004,0.006,0.001,0.007,0.005,0,0.009,0.015,0.017,0.011,0.014,0.009,0.008,0.005,0.006,0.007,0,0.065,0.124,0.074,0.013,0.016,0.052,0.052,0.038,0.013,
