0,0.019,0.016,-0.14,-0.051,-0.023,0.004,0.008,0.012,0.005,0.041,0.069,0.006,-0.016,0.003,0.003,0.003,0.002,0.002,0.001,0,0.217,0.01,-0.037,0.056,-0.016,-0.013,-0.033,0.001,-0.024,0.055,0.076,0.041,0.011,0.027,-0.018,0.008,0.003,-0.001,-0.001,-0.001,0.395,0.066,0.061,0.015,0.021,0.027,0.004,0.025,0.01,0.073,0.034,-0.006,0.002,0.016,0.013,0.012,0.014,0.012,0.011,0.029,0.053,0.085,0.052,0.062,0.051,0.026,0.021,0.034,0.012,
0,0.023,-0,0.004,-0.003,0.003,-0.001,0.001,-0.001,0.001,0,0.019,0.04,0.046,-0.027,0.01,0.004,-0.012,-0.018,0.006,0,0.013,0.095,0.015,-0.008,0.018,-0.007,0.005,0.006,0.008,0,0.013,-0.027,-0.035,-0.036,0.046,0.011,0.027,-0.007,0.007,0.157,0.029,0.009,0.01,0.008,0.007,0.006,0,0,0,0.038,0.008,0.041,0.105,0.043,0.035,0.035,0.039,0.012,0.018,0.077,0.122,0.079,0.056,0.029,0.025,0.029,0.018,0.011,0.014,
0,-0.002,0.039,0,0.006,0.009,-0,0.009,0,0,0.001,0.006,0.003,0.002,0.002,0,0.001,0,0,0,0,0.047,0.052,0.005,0.026,0.005,-0.006,0.005,0.002,0.004,0,-0.017,0.001,0.075,-0.027,0.097,-0.016,0.032,0.022,-0.011,0.033,0.029,0.033,0.036,0.016,0.017,0.017,0.008,0.003,0.005,0.005,0.102,0.045,0.016,0.035,0.018,0.014,0.006,0.005,0.001,0.008,0.19,0.165,0.154,0.081,0.044,0.032,0.025,0.036,0.014,
0,0.003,0.034,0.003,0.014,0.002,0,-0.006,0.001,-0.002,0,0.02,0.009,-0.175,0.03,0.003,-0.013,0.006,-0.006,-0.005,0,0,-0.021,0.024,-0.019,-0.181,0.024,0.028,-0.001,0.003,0.012,0.048,0.018,-0.029,0.016,0,-0.001,0.004,0.005,-0.004,0.118,0.015,0.003,0.004,0.011,0.021,0.018,0.015,0.013,0.012,0.023,0.083,0.019,0.007,0.022,0.034,0.021,0.035,0.032,0.027,-0.004,0.135,0.07,0.047,0.049,0.019,0.053,0.022,0.021,0.033,
0,0,0,-0.011,-0.004,-0.005,-0.027,0.028,-0.12,-0.015,0,0,0.026,0.008,-0.037,-0.011,-0.106,-0.025,-0.003,-0.049,0,0.008,-0.034,0.01,0.006,-0,-0.003,0,0,0.002,0,-0.059,0.068,-0.087,-0.014,-0.019,-0.019,0.003,0.021,0.019,0,0.05,0.02,0.01,0.058,0.032,0,0.03,-0.042,-0.009,0.19,0.087,0.022,0.056,0.044,0.051,0.013,0.038,0.021,0.031,0.078,0.057,0.027,0.011,0.017,0.016,0.007,0.008,0.007,0.006,
0,0.029,-0.008,0.031,0.013,-0.008,-0.007,0.006,0.004,0.003,0.05,0.079,0.02,0.003,0.034,0.001,0.003,0.001,0.002,0,0.045,0.131,0.019,0.035,0.031,0.004,0.017,0.003,-0.014,0.004,0,-0.023,0.048,0.025,0.039,0.011,0.001,-0.007,0.001,0.002,0.09,0.032,0.023,0.007,0.005,0.011,0.003,0,0.002,-0.003,0.053,-0.013,0.088,0.016,0.027,0.008,0.017,0.012,0.008,0.01,0.036,0.06,0.093,0.052,0.028,0.028,0.016,0.02,-0.002,0.008,
0,0.125,0.008,0.031,-0.154,-0.019,-0.051,-0.027,-0.012,-0.121,0,0.083,-0.033,-0.021,-0.122,0.037,-0.06,0.017,0.026,-0.122,0,0.01,-0.097,-0.007,0.04,-0.088,-0.016,-0.003,0,-0.004,0.32,0.094,-0.025,0.024,0.03,0.013,0.004,0.001,0.002,0,-0.012,-0.275,-0.004,-0.201,-0.043,0.02,0.034,0.001,0.013,0.007,-0.102,0.012,0.026,0.065,0.033,0.028,0.009,0.008,0.022,0.021,0.072,0.025,0.037,0.042,0.07,0.057,0.047,0.041,0.037,0.031,
0,0.054,-0.003,-0.019,0.018,-0.024,0.004,0.002,0.001,0.002,0,0.027,0.003,-0.078,0.037,0.031,-0.01,-0.001,0.009,-0.002,0.007,0.011,0.008,0.004,0.005,0.003,0.003,0.002,0.001,0.001,0.009,0.071,0.04,0.025,0.016,0.013,0.011,0.005,-0.004,0.002,0,0.131,0.119,-0.029,0.052,0.045,-0.005,0.021,-0.02,0.028,0.114,0.036,0.023,0.017,0.016,0.017,0.014,0.012,0.011,0.01,-0.019,0.128,0.069,0.074,0.071,0.047,0.039,0.024,0.014,0.016,
0,0,-0.044,-0.008,0.005,0.023,-0.02,-0.025,-0.024,-0.091,0,-0.057,0.052,0.11,0.036,-0.031,0.059,0.026,-0.038,-0.055,0.057,-0.008,-0.001,0.004,0.009,0.008,0.007,0.006,0.005,0.005,-0.012,0.06,-0.004,-0,0.023,0.01,0.008,0.006,0.012,0.005,-0.001,0.093,-0.03,0.039,0.02,0.017,0.013,0.014,0.019,0.017,0.04,-0.053,0.075,-0.036,0.028,0.032,-0.004,0.025,0.014,-0.003,0.023,0.036,0.036,0.051,0.05,0.057,0.04,0.074,0.071,0.064,
0,0.029,-0.025,0.016,-0.01,-0.01,0.013,0.002,0.01,0.007,0,0.013,-0.016,0.03,0.006,0.008,-0.835,-0.688,-0.399,-0.353,0,0.047,0.011,-0.584,-0.335,-0.208,-0.027,-0.047,-0.009,0.001,0,0.07,0.044,0.041,0.044,0.003,0.03,0.001,0.002,0.007,0,0.009,0.077,0.055,0.001,0.003,0.003,-0.001,0.003,-0,0.029,0.118,0.164,0.072,-0.014,-0.009,-0.026,-0.02,-0.01,-0.012,0.013,-0.011,0.07,0.058,0.056,0.046,0.039,0.015,0.035,0.011,
0,0,-0.016,0.038,-0.294,-0.037,0.007,0.007,-0.002,-0.015,0,0.037,-0.042,-0.14,-0.061,-0.001,0.008,0.002,0,0.003,0,0.003,0.072,-0.218,-0.034,0.005,-0.005,-0.002,0.005,-0.001,0.001,0.012,0,-0.001,0.002,0.001,0.001,0.005,0.001,0.005,0.062,-0.105,-0.091,0.042,-0.081,0.015,0.003,0.009,-0.007,0.011,-0.086,0.088,0.043,0.024,0.011,0.08,0.049,0.037,0.056,0.033,0.014,0.015,0.002,0.157,0.085,0.037,0.061,0.028,0.05,0.024,
0.076,0.037,0.001,0.001,0,0,0,0,0,0,0,0.059,0.009,0.008,-0.001,0.001,0.001,0.001,0,0.001,0,0.038,-0.038,0.045,0.008,-0.005,0.014,0.024,-0.018,0.002,0,0.068,0.072,0.019,0.017,0.024,0.003,0.009,0.019,0.006,0.015,0.239,0.063,0.054,0.014,0.023,0.025,0.03,-0.003,0.013,0,0.087,0.153,0.098,0.065,0.04,0.036,0.008,0.039,0.01,0.089,0.074,0.001,0.018,0.029,0.024,0.022,0.019,0.016,0.015,
0,0,0,-0.023,0,-0.023,0.008,-0.044,0.001,-0.014,0,0.015,-0.059,0,0.021,0.001,0.005,0.001,0,0,0,-0.014,-0.028,-0.066,-0.016,-0.052,0.029,0.013,0.029,0.018,-0.009,0.088,0.014,0.042,0.008,0.065,-0.001,0.015,0.022,0.009,-0.346,0.099,0.035,0.014,0.026,0.002,0.006,0.008,0.009,0.008,0,0.117,0.044,0.062,0.047,0.04,0.024,0.001,0.031,0.021,-0.261,0.052,0.01,0.042,0.031,0.04,0.061,0.053,0.047,0.042,
0.007,0,0.007,0.001,0,0,0,0,0,0,0.005,0.302,0.037,0.011,0.01,0.001,0.002,0,0,0.001,0,-0.002,0.032,-0.092,0.002,-0.015,0.008,0.006,0.005,0.007,-0.023,0.291,0.114,0.089,0.041,0.002,0.011,0.009,0.023,0.025,0,0.24,0.053,0.093,0.055,0.033,0.023,-0.01,0.02,0.023,0.006,-0.001,0.096,0.053,0.053,0.05,0.039,0.003,0.013,-0.004,0.203,0.009,0.012,0.012,0.009,0.008,0.006,0.006,0.005,0.004,
0,0.236,-0.152,0.211,-0.037,-0.116,-0.049,0.01,0.001,0.001,0,-0.013,-0.055,0.068,-0.003,0.138,0.019,-0.067,0.019,0.014,0,0.014,0.025,-0.009,0.217,-0.045,-0.007,-0.083,-0.054,0.02,0.048,0.132,-0.147,0.031,-0.029,-0.026,0.014,0.009,-0.003,0.001,0.124,0.119,-0.032,0.012,0.075,0.01,0.026,-0,0.007,0.019,0.013,0.02,0.125,0.031,0.044,0.038,0.079,0.062,0.055,0.053,0.001,-0.031,0.003,-0.01,0.002,0.092,0.039,0,0.061,0.025,
0,0.065,-0.046,0.017,-0.02,0.007,0.011,-0.018,0.001,0.004,0,0.053,0.009,0.026,-0.05,0.001,0.004,0.004,-0.024,-0.006,-0.008,0.015,0.004,0.003,0.001,0,0,-0,-0,-0,0,0.046,-0.046,0.025,0.027,-0.039,0.02,0.016,0.004,-0.017,-0.019,0.141,-0.096,0.037,0.029,0.013,0.018,0.014,0.016,0.014,0.181,0.055,0.018,0.023,0.019,0.011,0.015,0.021,0.019,0.007,0,0.035,0.04,0.102,0.039,0.05,0.052,0.042,0.016,0.032,
0,0,-0.007,-0.003,-0.006,-0.006,-0.011,-0.012,0.013,0.004,0,0.083,-0.019,0.057,-0.003,0.002,-0.003,0.005,0.003,-0.005,0.244,0.216,0.011,0.021,0.008,0.013,0.003,0.007,0.005,0.001,0.101,0.015,0.007,0.002,0.002,0.003,0.003,0.002,0,0,0,0.062,0.01,0.125,-0.151,-0.074,0.016,0.043,0.067,0.032,0.023,0.126,0.062,0.027,0.027,0.012,0.021,0.008,0.015,0.016,0.035,0.02,0.016,0.014,0.01,0.008,0.004,0.006,0.005,0.004,
0,0.401,0.063,0.002,-0.046,-0.046,0.004,0,-0,0,0,0.073,0.039,0.139,-0.099,0.025,0.021,0.009,0.015,0.003,0,-0.004,0.037,0.007,0.025,-0.122,0.012,-0.013,-0.059,-0.002,0.016,0.103,0.121,0.048,-0.068,0.037,0.042,0.039,-0.066,-0.057,0.018,0.125,-0.024,-0.001,0.013,0.02,0.025,0.008,0.021,0.018,0.055,0.008,0.013,0.05,0.05,0.034,0.047,0.025,0.037,0.021,0,0.012,0.009,0.015,0.005,0.002,0.125,0.006,0.001,0.089,
0.025,0.051,0.01,0.004,0.006,0.003,-0,0.002,0.001,-0.003,0,0.028,-0.044,0.011,-0.039,-0.038,0.015,-0.256,-0.159,-0.043,0,-0.053,0.135,0.025,-0.124,0.002,-0.231,-0.249,-0.131,-0.072,0.06,0.105,-0.283,-0.06,-0.017,-0,0.038,-0.004,0.013,0.013,0.06,0.013,0.007,-0.04,0.007,0.008,0.009,0.005,0.005,0.005,-0.01,0.011,-0.023,0.003,-0.004,0.005,0.015,0.002,0.016,0.005,0.081,0.05,0.015,0.007,0.056,0.012,0.04,0.025,0.031,0.022,
0,0.022,0.009,0.005,0.004,-0.056,-0.001,0.001,-0.001,0,0,0.004,0.006,-0.007,0.015,-0.006,0.001,-0.01,0.003,0.002,0,0.028,0.005,0.005,0.004,0.002,0.003,0.003,0.003,0.002,-0.002,0.039,0.014,0.009,0.003,0.012,0.017,0.015,0.009,0.012,-0.003,0.014,0.068,0.035,-0.004,0.014,0.02,0.015,0.031,0.004,0,0.011,0.012,0.018,0.013,0.029,0.021,0.034,0.03,0.028,0,0.047,0.042,0.047,0.025,0.016,0.017,0.013,0.02,0,
0.085,0.097,0.001,0.001,0,0,0,0,0,0,0,0.045,0.078,0.033,0.075,0.022,0.001,0.004,0.004,0.001,0,0.138,-0.255,0.12,0.029,-0.015,0.008,0.015,0.005,-0.008,-0.045,0.201,0.088,0.016,0.015,0.019,0.018,0.013,0.026,0.001,0,0.084,-0.038,0.1,0.07,-0.052,0.001,0.062,0.046,0.03,-0.029,0.095,0.039,0.024,0.01,0.03,0.018,0.016,0.014,0.012,0.215,0.013,0.016,0.017,0.027,0.021,0.018,0.015,0.013,0.011,
0,0.052,-0.015,-0.01,0.008,0.005,0.003,0.002,-0,-0.026,0,0.069,-0.001,-0.006,-0.009,0.028,-0.049,0.016,0.002,-0.006,0,0.187,-0.136,0.003,-0.039,-0,-0.002,-0.002,-0.024,0.001,0,0.015,0.113,-0.081,0.004,-0.005,0.021,0.007,0.005,-0.003,0.009,0.029,0.031,0.008,0.022,0.007,0.023,-0.034,0.01,0.008,0.003,0.135,0.035,0.016,0.016,0.006,0.005,0.014,0.005,0.01,0.002,0.128,0.099,0.131,0.063,0.105,0.03,0.051,0.034,0.053,
0,0.003,0.008,0,-0.005,-0.036,-0.008,-0.006,0.001,0.004,0.005,0.014,0.01,0.022,-0.011,0.019,0.005,0.015,0.005,0.015,-0.007,0.034,0.072,0.054,0.022,0.005,0.006,0.004,0.006,0.004,0,-0.081,-0.01,0.043,0.049,0.01,0.045,0.016,0.006,0.015,-0.004,0.044,0.032,-0.001,0.017,0.025,-0.007,0.003,0.009,0.01,0.092,0.052,0.007,0.009,0.011,0.009,0.006,0.006,0.004,0.002,0.013,0.108,0.079,0.045,0.057,0.043,0.048,0.029,0.034,0.034,
0,-0.016,-0.022,0.008,0.014,0.005,0.007,0.009,0.002,0.001,0,0.045,0.043,-0.022,0.035,-0.015,0.016,-0.002,0.009,0.005,-0.023,0.113,0.02,0.01,0.031,0.009,0.005,0,0.004,0.002,0,0.188,0.066,0.029,0.037,0.013,0.018,0.017,0.009,0.014,0.121,0.075,0.012,0.018,0.017,0.015,0.013,0.012,0.01,0.009,-0.011,0.088,0.119,0.052,-0.038,0.037,0.047,0.009,0.008,0.002,0.016,0.015,0.067,0.038,0.061,0.008,0.04,0.019,0.013,0.009,
0,0,-0.003,0.006,0.014,0.002,-0.012,-0.001,-0.003,0.001,0,0.041,0.03,0.005,0,0.003,-0.006,-0.005,0.001,0.002,0,0.069,0.023,0.027,0.006,0.013,-0.002,0.012,0.002,0.005,0,0.108,-0.006,-0.019,0.02,0.027,-0.038,0.014,0,-0.014,0,0.031,0.027,0.027,0.005,0.023,0.017,-0,0.009,0.001,-0.069,0.144,0.032,0.036,0.018,0.008,0.01,0.007,-0.003,0.004,0.044,-0.003,0.075,0.106,0.046,0.059,0.106,0.034,0.071,0.016,
0,-0.192,0.035,0,0,0,0,-0.009,0,0,0,-0.173,-0.013,0.015,-0.061,0.003,-0.001,0,-0.01,0,0,-0.021,-0.114,0.039,-0.049,-0.012,0.003,-0.004,-0.021,-0.012,0.011,0.228,0.098,-0.037,0.008,0.01,0.008,0.004,-0.003,-0.001,0.01,0.038,0.048,-0.015,0.011,-0.04,0.035,0.012,0.009,0.008,-0.457,0.243,0.016,0.007,0.014,-0.049,0.025,0.011,0.014,0.004,0.083,0.071,0.051,0.075,0.059,0.049,0.042,0.036,0.032,0.029,
0,-0.132,-0.047,0.005,-0.021,-0.012,-0.015,0.014,0.004,-0.004,0,0.065,0.014,0.007,0.006,-0.001,0.003,0.002,0.004,0.002,0,0.175,-0.02,0.015,-0.016,0.02,0.002,-0.047,-0.027,0.026,0,0.057,0.008,0.022,0.003,0.01,0.01,0.012,0.006,0.003,-0.04,0.058,0.062,0.015,0.012,0.011,0.013,0.007,0.003,-0.001,-0.113,0.028,0.053,0.007,0.013,0.051,0.006,0.011,-0.001,0.002,-0.009,0.093,0.007,0.075,0.074,0.047,0.047,0.046,0.047,0.037,
0,0.02,-0.025,0.046,-0.004,0.007,-0.08,0.015,0.003,0.003,0.005,0.04,0.01,0.001,-0.006,0.001,0,0,0,0,0.179,0.008,0.002,0.007,0.002,0.001,0.002,0,0,0,0,0.018,0.049,-0.074,0.022,0.009,-0.052,0.011,-0.002,-0.015,0.08,0.085,0.053,0.016,-0.001,-0.002,0.014,0.011,0.009,0.009,0.009,0.033,0.07,0.009,0.013,0.023,0.012,0.021,0.021,0.006,-0.001,0.055,0.131,0.152,0.059,0.072,0.039,0.025,0.018,0.032,
0,-0.03,-0.009,0.017,0.062,0.026,-0.064,0.026,0.009,0.008,0,0.024,0.081,0.018,0.02,0.007,0.019,0.006,0.012,0.009,-0.005,0.132,0.045,0.034,0.032,0.014,-0.012,0.014,-0.013,0.006,0,0.106,0.026,-0.016,0.058,0.028,0.025,0.019,0.029,0.031,0.031,0.039,0.016,0.023,0.012,0.012,0.011,0.01,0.009,0.008,0.033,0.197,0.039,0.042,0.014,0.042,0.019,0.013,0.023,0.015,0.091,0.047,0.019,0.018,0.017,0.018,0.011,0.009,0.008,0.008,
-0.02,-0.095,0.002,0.002,0.001,0,0.002,0,0.001,0.001,0,-0.041,-0.04,0.047,-0.062,-0.004,0.006,-0.005,-0.007,0.022,0,-0.05,-0.043,0.029,-0.021,0.006,0.004,0.005,0.001,-0.003,0,0.098,0.04,0.026,0.015,0.042,0.014,-0.013,0.004,0.03,-0.102,0.063,0.04,0.032,0.03,0.022,0.053,0.039,0.012,0.021,0.141,0.039,0.021,0.022,0.017,0.009,0.007,0.009,0.008,0.008,0,0.079,0.024,0.026,0.014,0.017,0.015,0.013,0.012,0.01,
0,0.036,0.022,0.022,-0,0,0,-0.001,0.076,0,0,0.078,0.039,0.031,-0,0.002,0.007,0.001,-0.054,0.018,0,0.124,-0.005,0.097,0.044,0.009,-0.015,-0.012,-0.054,0.002,0,0.133,0.066,0.041,-0.017,-0.048,-0.002,0.003,0.005,0.006,0.022,0.134,-0.009,0.038,0.012,0.012,0.003,0.011,0.007,-0.049,0,0.121,0.045,-0.041,-0.037,0.001,0.027,0.001,0.007,0.01,0.012,0.087,0.055,0.056,0.044,0.036,0.029,0.025,0.022,0.02,
0,0.006,-0.01,-0.011,-0.002,-0.053,-0.117,0,-0.014,-0.017,0,0.056,-0.036,-0.037,-0.015,-0.055,-0.012,-0.039,-0.048,-0.017,0.609,0.025,0.007,0.002,0.005,0.004,0.002,-0.001,0.001,0.001,-0.007,-0.014,-0.054,0.02,0.027,0.034,0.027,-0.006,0.039,0.01,0,0.181,0.236,0.206,0.04,-0.045,0.003,-0.009,0.057,0.014,0.073,-0.006,0.032,0.017,0.003,0.001,0.003,0.012,0.009,0.004,0.161,0.042,0.029,0.021,0.017,0.014,0.012,0.01,0.009,0.008,
0,0.197,-0.011,0.01,0.002,-0.001,0.001,0.002,-0.003,0.002,0,0.073,-0.01,0.121,-0,-0.048,0.012,0.005,-0.009,0.005,0,0.062,0.069,0.032,0.057,0.023,0.004,0.012,0.002,0.004,0.03,0.025,0.014,0.011,0.001,0.004,0.006,-0.001,0.005,0.005,0,0.057,-0.111,0.107,0.025,0.08,-0.08,-0.002,0.008,-0.015,0.107,-0.064,0.045,0.04,0.015,0.025,0.008,0.016,0.006,0.01,0.063,0.052,0.059,0.042,0.033,0.027,0.022,0.019,0.017,0.015,
0,0.066,0.003,0.017,0.033,0,0,0.001,0.001,0,0,0.018,-0.003,0.012,-0.014,0.007,0.003,0.006,0.007,-0.001,0,-0.025,-0.033,-0.098,-0.022,0.019,0.044,0.019,0.013,-0.13,0,0.059,0.048,-0.014,0.026,0.013,0.027,0.02,0.028,0.006,0.107,0.004,0.006,0.006,0.007,-0.003,0.004,0.006,0.003,0.003,-0.044,0.06,0.096,0.057,0.064,0.013,0.046,0.036,0.026,0.007,0.073,0.052,0.042,0.031,0.018,0.007,0.011,0.012,0.009,0.01,
0.016,0.055,0.031,0.011,0.001,0.009,0.001,0.001,0,0.002,0,0.025,-0.104,-0.043,0.027,0.02,0.037,0.014,0.008,0.014,0.132,0.024,0.006,0.005,0.004,0.002,0.003,0.001,0.001,0,0,0.144,0.08,0.099,0.084,-0.006,0.003,0.014,0.016,-0.006,0.173,0.021,0.018,0.011,0.01,0.004,0.002,0.001,0,0,0.015,0.19,0.162,0.116,0.021,0.069,0.06,0.003,0.028,0.024,0.192,0.057,0.052,0.027,0.005,0.012,0.005,0.007,0.004,0.016,
0.01,0.002,0.005,0.002,0.005,0,0,0.001,0,0.001,0,0.005,-0,0.017,0.013,0.019,0.025,-0.047,0.01,0.03,0.013,0.07,0.004,0.007,0.019,0.008,-0.001,0.007,0.004,0.009,0.01,0.061,0.038,0.019,0.017,0.004,0.01,0.011,0.005,0.011,0.007,0.013,0.036,0.027,0.013,0.015,0.011,0.007,0.006,0.005,-0.001,0.058,0.034,0.018,0.011,0.023,-0.004,0.01,0.004,0.001,0.006,0.06,0.08,0.047,0.021,0.025,0.032,0.018,0.018,0.016,
0,0.001,-0.155,0,0,-0.023,0.001,-0,0,-0.075,0,-0.017,-0.025,-0.072,-0.007,-0.023,0.009,0.001,-0.107,-0.061,0,0.032,-0.022,0.019,-0.159,0.012,0.008,0.016,-0.04,0.018,-0.041,0.001,0.057,0.027,0.022,0.015,0.025,0.003,0.014,0.019,0.046,0.068,-0.05,0.031,0.057,-0.005,0.025,0.014,0.017,0.02,-0.034,0.038,0.02,0.076,0.027,0.01,-0.004,0.007,0.013,0.006,0.024,0.151,0.112,0.05,0.065,0.009,0.032,0.029,0.039,0.06,
0,0,0.003,-0.014,0.004,0.002,0.003,0.003,-0.083,0.004,0.03,0.029,-0.014,0.009,-0.002,0.008,0.006,0.009,0.009,0.006,0.061,0.072,0.038,0.012,0.014,0.01,0.012,0.013,0.011,0.01,0,-0.019,0.084,0.047,0.024,0.009,0.033,0.013,0.011,-0,0,0.055,0.062,0.079,0.046,0.057,-0.005,0.024,0.02,0.022,0.071,0.102,0.026,0.014,0.02,-0.002,0.01,0.004,-0.006,0.007,0.061,0.036,0.019,0.021,0.02,0.021,0.015,0.026,0.024,0.02,
0,-0.033,-0.001,0.033,-0.025,0.007,-0,0.08,-0.005,0.006,0,-0.025,-0.005,0.03,0.001,-0.005,0.007,-0.055,-0.025,-0.005,0,0.017,0.018,-0.011,0.052,-0.229,0.002,-0.052,0.003,-0.034,0,0.006,0.029,-0.006,-0.017,-0.337,-0.098,-0.015,-0.045,0.003,0.011,-0.019,0.008,0.022,-0.02,0.009,0.014,0.028,0.012,0.017,0.029,0.002,0.037,0.001,0.03,0.014,0.002,0.028,0.017,0.015,0.011,0.074,0.107,0.109,0.007,0.009,0.044,0.065,0.043,0.027,
