3382.0,14386.0,23763.0,33270.0,43200.0,52841.0,61748.0,71896.0,82254.0,92137.0,8541.0,28608.0,44026.0,64104.0,83317.0,103967.0,122901.0,141911.0,168893.0,186053.0,7741.0,27924.0,43285.0,59366.0,76924.0,94447.0,110918.0,128374.0,146411.0,167323.0,37749.0,368742.0,748635.0,1089109.0,1449107.0,1808565.0,2177910.0,2528624.0,2889552.0,3248586.0,40051.0,110617.0,198857.0,270948.0,350496.0,425127.0,502304.0,579046.0,666699.0,756840.0,58093.0,198458.0,325915.0,477729.0,614237.0,778204.0,900576.0,1041508.0,1204185.0,1340094.0,637154.0,1133658.0,1753083.0,2205085.0,2769031.0,3262281.0,3518425.0,4023709.0,4509048.0,5049973.0,
1845.0,49979.0,107114.0,176294.0,195147.0,243993.0,289279.0,340621.0,384852.0,432929.0,10631.0,77143.0,195661.0,223877.0,290894.0,361383.0,434820.0,505588.0,579288.0,649153.0,9304.0,32146.0,43621.0,65728.0,80389.0,99749.0,116692.0,141841.0,153252.0,169561.0,18505.0,48174.0,52269.0,75656.0,105149.0,115888.0,173324.0,173977.0,176550.0,193558.0,113149.0,768932.0,1474207.0,2193651.0,2932650.0,3635861.0,4355885.0,5092650.0,5812650.0,6537861.0,207079.0,357346.0,454542.0,588879.0,754649.0,885529.0,1014154.0,1168487.0,1308569.0,1452569.0,663017.0,1916494.0,3728907.0,5059198.0,6714075.0,8050454.0,9380639.0,1.0976267E7,1.2398442E7,1.3812224E7,
3972.0,23561.0,47038.0,74384.0,74856.0,96616.0,114221.0,128157.0,145323.0,166528.0,24420.0,96416.0,170748.0,242404.0,310248.0,375002.0,449101.0,525046.0,592860.0,671377.0,134284.0,541594.0,1038335.0,1511867.0,1949508.0,2459255.0,2921506.0,3408759.0,3880233.0,4351854.0,35927.0,115211.0,231414.0,281944.0,369638.0,431209.0,522782.0,584517.0,678491.0,749740.0,116703.0,291963.0,411839.0,552538.0,718322.0,857954.0,1048012.0,1175211.0,1343415.0,1504776.0,165874.0,474190.0,720059.0,1054090.0,1300464.0,1586523.0,1873798.0,2133082.0,2452154.0,2744127.0,659695.0,1388264.0,1945988.0,2715356.0,3717036.0,4592027.0,4929170.0,5728037.0,6607726.0,7476913.0,
2768.0,25293.0,43754.0,65950.0,83245.0,104811.0,129552.0,146415.0,162640.0,181926.0,45739.0,484281.0,964246.0,1446390.0,1924202.0,2405379.0,2882999.0,3364942.0,3845610.0,4322991.0,10249.0,56846.0,169573.0,171597.0,200691.0,245091.0,293091.0,339836.0,388073.0,434735.0,12606.0,28270.0,45304.0,54828.0,67410.0,82213.0,110840.0,114839.0,129140.0,145996.0,46665.0,209811.0,374878.0,553935.0,734868.0,910039.0,1088740.0,1267851.0,1451576.0,1640201.0,32595.0,52017.0,74483.0,166867.0,167144.0,164542.0,167652.0,188314.0,213664.0,231752.0,614961.0,1959315.0,3529170.0,4910436.0,6376979.0,7961765.0,9427961.0,1.0799886E7,1.2307961E7,1.3721765E7,
32.0,10512.0,20886.0,30080.0,40325.0,51486.0,60784.0,70086.0,81032.0,90653.0,9484.0,38076.0,82999.0,101554.0,140834.0,174970.0,186381.0,222216.0,245595.0,272969.0,41559.0,193635.0,223071.0,300651.0,395925.0,496511.0,588728.0,683640.0,783429.0,874189.0,40270.0,141314.0,199349.0,262784.0,335226.0,410393.0,494599.0,575497.0,648861.0,730393.0,18714.0,39108.0,73602.0,74031.0,90773.0,107313.0,129748.0,141149.0,160811.0,179537.0,234702.0,641207.0,1139971.0,1620256.0,2112966.0,2565713.0,3043483.0,3555394.0,4047178.0,4489124.0,565707.0,1256938.0,1948928.0,2641507.0,3411291.0,4086725.0,4887196.0,5527381.0,6386990.0,7070820.0,
180.0,118341.0,192178.0,288137.0,385751.0,480103.0,576151.0,672112.0,768147.0,864075.0,4582.0,23622.0,59127.0,63290.0,84955.0,102722.0,123544.0,142651.0,162318.0,181880.0,7273.0,22017.0,52960.0,58192.0,73785.0,85116.0,102875.0,119536.0,135709.0,151268.0,17116.0,172525.0,293662.0,438331.0,580672.0,725094.0,868170.0,1016005.0,1157561.0,1301452.0,12293.0,80492.0,81450.0,103909.0,140434.0,160534.0,190889.0,218885.0,249210.0,277062.0,29252.0,118136.0,137924.0,168543.0,196449.0,243142.0,290624.0,328230.0,373553.0,426070.0,385464.0,700079.0,1080597.0,1526687.0,1806002.0,2256730.0,2616730.0,2976730.0,3336730.0,3696730.0,
2075.0,24443.0,41683.0,61096.0,80873.0,101306.0,120757.0,141621.0,162258.0,182739.0,40250.0,298048.0,585256.0,872331.0,1160009.0,1448704.0,1738901.0,2025915.0,2318998.0,2601195.0,14990.0,26849.0,46718.0,57493.0,73879.0,88327.0,104360.0,120522.0,138379.0,161076.0,20674.0,62617.0,104536.0,151826.0,197546.0,237554.0,290521.0,323752.0,374021.0,413898.0,36048.0,147745.0,264864.0,382231.0,497846.0,623946.0,740732.0,861092.0,989467.0,1100761.0,68503.0,298306.0,530391.0,769106.0,1028482.0,1268346.0,1484596.0,1726793.0,1977297.0,2224546.0,436427.0,822229.0,1231807.0,1578075.0,1935611.0,2290226.0,2651585.0,2940076.0,3397288.0,3779752.0,
9957.0,35759.0,69676.0,100301.0,131916.0,163261.0,194706.0,226939.0,258905.0,290274.0,23471.0,59579.0,99504.0,138406.0,184052.0,227926.0,273419.0,318308.0,362866.0,407537.0,5761.0,23456.0,40666.0,58804.0,76692.0,95932.0,112184.0,131619.0,147938.0,166930.0,32621.0,72836.0,137551.0,189900.0,249518.0,308961.0,367917.0,428779.0,484671.0,544108.0,23077.0,57309.0,99179.0,134165.0,173003.0,210415.0,248041.0,287644.0,328642.0,368070.0,14325.0,34802.0,51081.0,74697.0,92450.0,108538.0,133523.0,146752.0,171999.0,188618.0,48010.0,80031.0,120118.0,145097.0,181635.0,218301.0,244191.0,286820.0,317774.0,356927.0,
2645.0,13367.0,22703.0,32219.0,42080.0,52023.0,62410.0,72701.0,81265.0,91682.0,4270.0,18466.0,33920.0,47212.0,64296.0,77345.0,93108.0,107105.0,121708.0,136251.0,6701.0,23041.0,40604.0,57462.0,78466.0,94077.0,112486.0,130044.0,146822.0,165510.0,8051.0,21504.0,33674.0,43719.0,55761.0,67200.0,78116.0,90616.0,100427.0,113553.0,34096.0,367382.0,726721.0,1082596.0,1442464.0,1802459.0,2162459.0,2522459.0,2882459.0,3242459.0,29639.0,77033.0,136693.0,192103.0,249622.0,305384.0,367908.0,424830.0,484049.0,544005.0,28884.0,52639.0,64967.0,89576.0,98286.0,116080.0,137517.0,154887.0,170668.0,192754.0,
501.0,52363.0,98050.0,153647.0,202352.0,245162.0,288448.0,336220.0,385449.0,432394.0,10072.0,27801.0,51702.0,69751.0,91018.0,99890.0,121296.0,138902.0,156923.0,178237.0,28974.0,108852.0,215896.0,256132.0,328442.0,405326.0,485787.0,565227.0,643670.0,726598.0,39448.0,121107.0,208328.0,249238.0,320880.0,396506.0,462181.0,529655.0,602034.0,665469.0,145724.0,336643.0,445234.0,602028.0,770720.0,925459.0,1083648.0,1229290.0,1418980.0,1583773.0,293121.0,555767.0,1034328.0,1246549.0,1637548.0,1999957.0,2392737.0,2764217.0,3146477.0,3421907.0,398698.0,1102447.0,1778893.0,2456844.0,3422727.0,4303917.0,5288307.0,5820107.0,6669240.0,6785531.0,
